baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_005249641.1	43.9786979451654	-1.948371743837	0.403946756313626	-4.82333801023092	1.41175428377046e-06	0.00213584977855578
XM_005256580.3	59.8801476978465	2.58102217516976	0.592802742941745	4.35393089168517	1.33717876327419e-05	0.00791969470658209
XM_005257376.3	182.104856927043	1.22167778649957	0.331437103385251	3.68600188096482	0.000227804667078879	0.0486389740690825
XM_005257377.3	181.528693137786	1.22293842459933	0.331121684514098	3.69332025594735	0.000221344979326477	0.0484989747460792
XM_005260203.2	151.479005892818	1.77288569150879	0.450900705637011	3.93187606349859	8.42855181014769e-05	0.0278941166208544
XM_005264259.4	226.295076686744	-0.993219708581578	0.229826926575956	-4.3215985323344	1.54902849238759e-05	0.00866065938909513
XM_005268325.3	1915.34339253275	1.89021673118105	0.282092539818457	6.70069733994922	2.07427267682214e-11	6.59017172153163e-07
XM_005269037.3	1485.87248533238	-0.985096061595011	0.192096604802389	-5.12812843625416	2.92636779759823e-07	0.000580825259800307
XM_005269965.2	642.811757576587	-1.05008501103906	0.20443626655991	-5.13649084239824	2.79915983881882e-07	0.000580825259800307
XM_006712783.2	271.681390419351	-1.13472862131977	0.273059796097796	-4.15560488045399	3.24428076578703e-05	0.0149382672767855
XM_006713314.3	157.274795085391	-0.945553941593043	0.248983958770432	-3.79765004244655	0.000146074357053497	0.0396343065069212
XM_006718223.2	56.0143713620954	2.85348650114908	0.748385435860191	3.8128568040201	0.000137369708793906	0.0396343065069212
XM_006718903.2	507.031407880155	-1.08591165611088	0.26634507913274	-4.07708548491593	4.56037299293481e-05	0.0176565099702853
XM_006720012.2	284.691386003157	-0.935572067311394	0.244541095503181	-3.82582757874014	0.000130333492886105	0.0396343065069212
XM_006720869.2	137.8927965784	2.40193186293534	0.538552821835481	4.45997451976789	8.19693974888309e-06	0.00612764641792387
XM_006722557.2	63.5779622142609	-1.46695807285912	0.368002629800579	-3.98627062435415	6.71199527683811e-05	0.0233731074668965
XM_011509453.2	1956.39763636528	0.875404233974235	0.230500779211992	3.79783633255801	0.000145964646838088	0.0396343065069212
XM_011509454.2	1954.48789402321	0.874669386321584	0.229507574160242	3.811069806833	0.00013836668364677	0.0396343065069212
XM_011509455.2	1964.2230694033	0.876083677393173	0.231165950036642	3.78984741158595	0.000150739853106737	0.0400766181845535
XM_011510129.1	911.276599415949	0.899694589020824	0.189461195765963	4.74870110147618	2.04727250963385e-06	0.00272484371790042
XM_011510130.2	729.334218843552	0.903184814225766	0.195285945226873	4.62493505703389	3.74715788706209e-06	0.00393340048548547
XM_011510131.2	527.274637373864	0.892175869958734	0.202883517560115	4.39747832001374	1.09515819966008e-05	0.00756397199160881
XM_011510132.2	527.274637373864	0.892175869958734	0.202883517560115	4.39747832001374	1.09515819966008e-05	0.00756397199160881
XM_011511945.2	273.948965016638	-1.12566678908678	0.272903332676963	-4.12478212722757	3.71085866089347e-05	0.0164891874846499
XM_011513732.2	1294.42441529902	-0.921656095266715	0.217673889311095	-4.23411415206307	2.29454376807416e-05	0.0114803070953518
XM_011514089.2	572.415498692099	-1.07967836045397	0.252148231623268	-4.28191922466901	1.8528824662329e-05	0.00981132147244759
XM_011515174.1	53.1826618239618	-1.78151673975476	0.396095526746179	-4.49769467075141	6.86942533896043e-06	0.00559611570369518
XM_011515175.1	51.4969301660496	-1.88027398312229	0.402623298302373	-4.67005757255058	3.01115333140551e-06	0.00329887422386498
XM_011515914.1	165.810257303419	1.79218129524482	0.483103652814429	3.70972416541266	0.000207485177749875	0.0465866542918111
XM_011520067.2	47.3049183739303	2.94150849409172	0.78546769245451	3.7449134093597	0.000180456003757037	0.0432699448706779
XM_011525315.1	202.057024383609	-1.43481313285037	0.269173381252377	-5.33044213426547	9.7973947954531e-08	0.000345858922273711
XM_011526227.2	63.0531099225012	-1.45992126735904	0.367901578994892	-3.96823865596757	7.24058038543256e-05	0.0243429078757225
XM_011526752.1	1056.02623632271	2.05832532778864	0.501841037290403	4.10154844829386	4.10394554495821e-05	0.0173363684499995
XM_011527770.1	720.263624492302	1.1976530045715	0.295120450442255	4.05818371033503	4.94558571991812e-05	0.0187055004651808
XM_011527771.2	721.343802684005	1.18663847870121	0.293817043924457	4.03869858212279	5.37485792090066e-05	0.0196276500421342
XM_011527810.2	126.503826156489	1.12751607086221	0.305801505736866	3.68708475828241	0.000226837819676121	0.0486389740690825
XM_011527811.2	126.503826156489	1.12751607086221	0.305801505736866	3.68708475828241	0.000226837819676121	0.0486389740690825
XM_011528792.2	179.262609611768	1.84838234658236	0.407407343060637	4.53693920363937	5.70765517720932e-06	0.00482805835832528
