pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_MYOGENESIS	0.330769230769231	0.424063116370809	0.10027910675413	0.251749765409621	1.05056863607506	177	TNNI2, CDKN1A, SH2B1, TPM2, CDH13, SMTN, MYL6B, GPX3, SORBS3, DMPK, REEP1, GADD45B, DENND2B, EIF4A2, MYL4, NCAM1, MEF2D, ITGB5, CHRNG, MEF2C, TAGLN
HALLMARK_NOTCH_SIGNALING	0.787941787941788	0.804022232593661	0.0584693210386381	0.260968919200427	0.799577647193817	30	DLL1, RBX1, DTX2, NOTCH1, HES1, PSEN2, KAT2A, SKP1
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.00181699917961492	0.0126000889741764	0.45505986738723	0.373436599527796	1.56928454008075	200	MTRF1, POLR2F, COX6A1, NDUFA1, IDH3B, BAX, BDH2, UQCRH, NDUFB4, COX7B, ATP6V0C, ISCU, TOMM22, ATP5MG, UQCRQ, CYB5R3, NDUFC2, COX6C, ATP5MF, COX6B1, NDUFB3, NDUFA2, HSD17B10, NDUFAB1, NDUFB8, PHB2, SUCLA2, UQCR10, COX7C, COX8A, MDH1, ATP5PD, ATP5MC3, NDUFS6, ATP5MC2, TCIRG1, LDHA, VDAC3, ACAA1, COX17, TIMM13, NDUFA6, ATP6V1D, ATP6V1H, ATP5ME, NDUFB7, ATP6V1F, CS, ETFA, TIMM17A, NDUFS3, ATP1B1, NDUFV2, NDUFB6, NDUFA4, PDP1, COX5A, ATP6V1E1, NDUFA3, MRPL11, SDHD, TIMM50, COX4I1, ATP6AP1, POR, PDHB, RHOT2, MGST3, CASP7
HALLMARK_P53_PATHWAY	1.86466634483428e-05	0.00046616658620857	0.575610261071129	0.436691812135118	1.83547632202647	199	BTG2, CDKN1A, PIDD1, TM4SF1, RPS27L, ZMAT3, LIF, CDH13, HRAS, DGKA, ZFP36L1, RPL18, DDB2, BAX, TRAFD1, VWA5A, DDIT4, PLK3, TNFSF9, EI24, IL1A, IER5, FAS, PCNA, NUDT15, S100A10, ISCU, AEN, CCNK, ANKRA2, CCNG1, TRAF4, PHLDA3, EPHA2, RAD9A, PVT1, SESN1, RALGDS, IRAG2, TAX1BP3, CASP1, MDM2, SOCS1, COQ8A, FBXW7, NINJ1, RPS12, VAMP8, EPS8L2, NOTCH1, GADD45A, PDGFA, SAT1, ERCC5, ST14, RPL36, TGFA, DNTTIP2, GM2A, TRIAP1, HINT1, DDIT3, RAD51C, CCND3, RRP8, DRAM1, RACK1, BLCAP, TM7SF3, JAG2, STOM, PPM1D, WRAP73, IER3, RAB40C
HALLMARK_PANCREAS_BETA_CELLS	0.564102564102564	0.626780626780627	0.0721797965581253	-0.313915812729854	-0.936919839768168	27	ISL1, STXBP1, DCX, CHGA, AKT3, PDX1, PCSK1, FOXA2, FOXO1, SLC2A2, SCGN
HALLMARK_PEROXISOME	0.0126049085244329	0.0420163617481097	0.380730400722792	-0.377244914091101	-1.46739183627737	101	EPHX2, ACOX1, SLC27A2, CAT, RETSAT, SLC23A2, EHHADH, SLC25A19, CLN6, FABP6, SULT2B1, HMGCL, ECH1, HSD17B4, ACSL5, ISOC1, ATXN1, ERCC1, CRAT, HSD3B7, IDE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.196392785571142	0.31676255737281	0.13880510939114	0.296552131765566	1.14811219222276	103	CDKN1A, GNA14, PLCG1, ARHGDIA, HRAS, CFL1, NOD1, PFN1, ADCY2, ECSIT, TNFRSF1A, TRAF2, RAC1, MKNK1, MAP2K3
HALLMARK_PROTEIN_SECRETION	0.0176098270572912	0.0550307095540351	0.352487857583619	-0.388711168390328	-1.49685836940407	96	KIF1B, GOSR2, ARFGEF2, ARFGEF1, STX16, MON2, ARFGAP3, VAMP7, TOM1L1, RER1, USO1, YIPF6, ATP6V1B1, ZW10, CLN5, AP3S1, ICA1, IGF2R, STX12, TSPAN8, ATP7A, ARFIP1, RPS6KA3, SSPN, CLTC, SNX2
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.226069246435845	0.342529161266432	0.129442887745046	0.334396995784635	1.1451860863743	49	GPX3, NDUFB4, IPCEF1, PRDX1, ATOX1, NDUFA6, PDLIM1, FES, PRDX4, TXN, SBNO2, LAMTOR5, FTL, MBP
HALLMARK_SPERMATOGENESIS	0.0530451866404715	0.119922630560928	0.276500599254472	-0.331702697765024	-1.31241433539408	107	CLGN, PHF7, CCNA1, STAM2, ACRV1, MTNR1A, PRKAR2A, STRBP, PACRG, ZC2HC1C, BRAF, GAD1, SLC12A2, YBX2, MEP1B, CHRM4, NPHP1, TEKT2, IDE, IFT88, MTOR, HSPA2
HALLMARK_TGF_BETA_SIGNALING	0.0599613152804642	0.119922630560928	0.257206466468838	-0.403070714938502	-1.37843193901247	53	SLC20A1, CDK9, BMPR2, TRIM33, XIAP, PPM1A, APC, TJP1, BMPR1A, TGFBR1, FURIN, TGIF1, PPP1R15A, SERPINE1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.000102099070398615	0.00170165117331026	0.538434096309916	0.432339041301166	1.81747409018822	193	BTG2, CDKN1A, AREG, ICAM1, BTG3, SLC2A3, LIF, IRF1, F3, IL6, TNIP1, TNFSF9, NFKBIE, DUSP4, DUSP1, IL1A, CCN1, GADD45B, LDLR, IER5, LAMB3, IL1B, CCNL1, EDN1, SMAD3, CSF1, BCL3, SNN, B4GALT5, PLPP3, NFKBIA, EHD1, TRIP10, MAFF, MAP2K3, FOSL1, SIK1, SDC4, TNFAIP2, NINJ1, YRDC, CXCL11, GADD45A, HES1, IL18, SAT1, NFKB2, TNFAIP3, CXCL10, PER1, SPSB1, IL15RA, DRAM1, ZC3H12A
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.250497017892644	0.347912524850895	0.120433371642259	-0.28247000254744	-1.11630494778182	110	PSAT1, GOSR2, SPCS3, HYOU1, H2AX, CEBPG, PREB, HSPA5, ATF3, TUBB2A, NOP56, MTHFD2, ATF6, DNAJC3, NABP1, XPOT, TARS1, NOP14, STC2, WIPI1, SLC1A4
HALLMARK_UV_RESPONSE_DN	0.14859437751004	0.247657295850067	0.161978948883402	-0.289018749068344	-1.1760700892007	143	NR1D2, ITGB3, CDC42BPA, PRKCE, SLC22A18, ACVR2A, ADD3, ATP2C1, MMP16, MAP1B, ATP2B1, TJP1, GCNT1, SDC2, MTA1, PHF3, BMPR1A, SLC7A1, ANXA4, ATXN1, CITED2, DYRK1A, ICA1, AKT3, DDAH1, ARHGEF9, PRKCA, PTPN21, GJA1, COL3A1, MET, VLDLR, SPOP, PTEN, TFPI, KCNMA1, ZMIZ1, SIPA1L1
HALLMARK_UV_RESPONSE_UP	0.00572362277972061	0.0262930643192967	0.407017918923954	0.383467800151112	1.55272021623531	153	PRPF3, BTG2, ICAM1, MSX1, BTG3, FGF18, ASNS, RXRB, CLTB, IRF1, IL6, SELENOW, GPX3, MRPL23, COL2A1, PDAP1, CA2, PSMC3, DLG4, CHKA, NFKBIA, MMP14, POLR2H, NPTXR, TFRC, NXF1, PARP2, ACAA1, TUBA4A
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.532934131736527	0.619690850856427	0.0756946307932749	0.287304544548846	0.942134248602931	40	DKK1, DLL1, NOTCH1, PSEN2, FRAT1, KAT2A, JAG2, DKK4, TP53, NCOR2
HALLMARK_XENOBIOTIC_METABOLISM	0.112903225806452	0.201612903225806	0.188204146308491	-0.28069128061715	-1.18966830946203	185	ACOX1, PYCR1, ACP2, CAT, SMOX, CNDP2, RETSAT, ACOX3, F11, MAOA, HES6, HACL1, SLC22A1, SLC1A5, DHRS1, DDC, CYP27A1, ECH1, CD36, RAP1GAP, CYP2J2, CYP2S1, GAD1, TAT, PDK4, GSS, ETFDH, GART, BPHL, GABARAPL1, FAH
