DMSO_24h_rep1	DMSO_24h_rep2	GSK591_24h_rep1	GSK591_24h_rep2
BCDIN3D-AS1	40.4801913415596	31.6423784169091	47.7553922971584	15.1769773621679
NMTRQ-TTG6-1	0	1.02072188441642	3.11448210633642	2.84568325540648
NCKAP5L	4237.58490824326	4351.3373932672	3908.6750434522	4487.64249377602
LSM6P2	0	0	0	0.948561085135493
TMBIM6	79289.8342989748	77417.6720454479	79506.4992105561	78212.6557137619
COX5BP5	0	0	0	0
LOC124902929	0	0	0	0
FMNL3	695.07450498678	709.401709669413	743.323062712292	785.408578492188
PRPF40B	3788.35351652596	4341.13017442304	3783.05759849663	4379.50653007057
HIGD1AP9	0	0	0	0
PARK7P1	23.6957217609129	22.4558814571613	29.0684996591399	18.0226606175744
POLR2KP1	13.8225043605325	11.2279407285806	24.9158568506913	27.5082714689293
RNU6-834P	10.8605391404184	14.2901063818299	7.26712491478497	11.3827330216259
FAM186B	47.3914435218259	55.1189817584867	63.3278028288405	64.5021537892135
MCRS1	7188.68958921696	7373.69489302423	7316.95662848636	7837.96024647458
LOC105369761	3.94928696015216	16.3315501506627	2.07632140422428	5.69136651081296
KCNH3	12.8351826204945	5.10360942208211	4.15264280844856	9.48561085135493
LOC100335030	58.2519826622443	79.6163069844808	72.6712491478497	59.759348363536
SPATS2	4162.54845600037	4247.22376105673	3995.88054242962	3969.72814129204
DNAJC22	516.369270039895	526.692492358873	493.126333503266	534.988452016418
C1QL4	15.7971478406086	12.2486626129971	25.9540175528035	23.7140271283873
TROAP	4906.00172624902	4817.80729444551	5097.3690473706	5580.3848638521
PRPH	5.92393044022824	4.08288753766568	8.30528561689711	7.58848868108394
TROAP-AS1	18.7591130607227	34.7045440701583	14.5342498295699	29.4053936392003
TUBA1C	58935.2093063506	55900.8547219497	61668.8220268653	56497.2467917551
TUBA1A	925.120470415643	986.017340346263	956.14600664528	1401.97328383026
LOC105369760	19.7464348007608	46.9532066831554	11.4197677232335	23.7140271283873
TUBA1B	106479.687697882	102256.939102721	123550.466997664	109315.02513427
LMBR1L	1733.7369755068	1685.21183117151	1736.84285463361	1743.45527447904
LOC105369759	0	0	0	0
DHH	19.7464348007608	28.5802127636598	14.5342498295699	9.48561085135493
RHEBL1	92.8082435635757	118.403738592305	69.5567670415133	84.4219365770588
KMT2D	29389.6062357123	29415.1632651124	27555.8995161625	29492.6612590327
PRKAG1	7560.9098852113	7907.53243857402	7191.33918353079	7333.32574918249
DDN-AS1	9.87321740038039	8.16577507533137	3.11448210633642	26.5597103837938
DDN	288.297948091107	378.687819118492	220.090068847773	248.523004305499
LOC105369756	0	0	0	0
LOC105369757	0	0	0	0
WNT1	0	0	0	0
RNU6-940P	0	0	0	0
WNT10B	506.496052639514	566.500645851114	512.851386843397	545.422623952908
LOC124903110	1.97464348007608	0	2.07632140422428	1.89712217027099
ARF3	6107.57228387531	6826.58796297702	6639.03769000713	6489.1063834119
FKBP11	909.323322575034	909.463199015031	1005.97772034666	1096.53661441663
CCDC65	0	0	2.07632140422428	1.89712217027099
RPL32P27	24.683043500951	35.7252659545747	20.7632140422428	22.7654660432518
RNU6-600P	0	0	0	0
RND1	66.1505565825486	51.0360942208211	48.7935529992705	55.9651040229941
LOC105369755	5.92393044022824	6.12433130649853	6.22896421267283	9.48561085135493
DDX23	14134.4980303846	13724.6264578632	16651.0595011766	15242.4280770422
CACNB3	895.500818214502	999.286724843676	847.139132923505	1008.32043349903
LOC101927241	12.8351826204945	15.3108282662463	12.4579284253457	20.8683438729808
LOC390314	0.987321740038039	2.04144376883284	1.03816070211214	4.74280542567746
ADCY6-DT	7.89857392030431	7.14505319091495	1.03816070211214	2.84568325540648
MIR4701	6.91125218026627	2.04144376883284	7.26712491478497	9.48561085135493
ADCY6	7381.21732852438	7803.41880636354	7663.70230299181	8553.17530466674
TEX49	0	0	4.15264280844856	1.89712217027099
CCNT1	12741.3870551909	12641.6405384974	12941.7113125299	12825.494432117
SNORA2B	42.4548348216357	45.932484798739	38.4119459781491	48.3766153419101
SNORA2A	45.4168000417498	52.0568161052375	38.4119459781491	48.3766153419101
MIR1291	0	0	0	0
SNORA2C	6.91125218026627	5.10360942208211	10.3816070211214	6.63992759594845
KANSL2	4021.36144717493	4038.99649663578	4489.00687593289	4399.42631285842
LOC124902928	86.8843131233475	69.4090881403166	51.9080351056069	104.341719364904
OR11M1P	0	2.04144376883284	0	0
LALBA	0	0	0	0
OR5BS1P	0	0	0	0
OR8S1	0	0	0	0
RPS10P20	0	0	0	0
ANP32D	0	0	0	0
OR8T1P	0	0	0	0
OR8S21P	0	0	0	0
C12orf54	0.987321740038039	0	2.07632140422428	0
OR5BJ1P	0	0	0	0
OR5BT1P	0	0	0	0
OR5BK1P	0	0	0	0
ZNF641	1759.40734074779	1891.39765182363	1756.56790797374	1737.76390796822
H1-7	0	0	0	0
LOC105369753	0	0	0	0
OR10AD1	0	0	0	0
LOC102725258	0	0	0	0
CCDC184	0	0	0	0
LOC100533659	0	0	0	0
PHB1P18	0	0	0	0
LOC100421855	0	0	0	0
ASB8	2328.1046630097	2576.30203626705	2469.78431032478	2437.80198879822
MIR6505	0.987321740038039	3.06216565324926	3.11448210633642	4.74280542567746
PFKM	15424.9275446143	17171.6042615375	15842.3323142312	16200.4747730291
LOC101927180	0.987321740038039	0	2.07632140422428	0
RNU6-1203P	0	0	0	0
RPL37P19	20.7337565407988	17.3522720350792	25.9540175528035	36.9938823202842
SENP1	5217.99539610104	5238.34471082507	4994.5911378615	5327.11905412093
LOC124902927	0	0	0	0
LOC105369750	0	0	0	0
LOC105369752	0	0	0	3.79424434054197
COL2A1	13.8225043605325	11.2279407285806	22.8395354464671	28.4568325540648
TMEM106C	4614.7418129378	4712.67294035062	4696.63901635532	5007.45396843027
VDR	13844.2254388134	13542.9379624371	13173.2211491009	14636.2975436407
LINC02354	48.3787652618639	53.0775379896539	34.2593031697006	27.5082714689293
LOC124902926	7.89857392030431	8.16577507533137	2.07632140422428	10.4341719364904
HDAC7	15089.2381530014	14470.7741553716	15088.6276444978	16539.1110804224
SLC48A1	1776.19181032843	1997.55272780294	1468.99739348868	1757.68369075607
RAPGEF3	392.95405253514	458.304126102973	422.531405759641	549.21686829345
ENDOU	3.94928696015216	4.08288753766568	8.30528561689711	1.89712217027099
RPAP3-DT	143.161652305516	129.631679320885	109.006873721775	116.673013471666
RPAP3	5028.42962201373	5010.72373060021	5500.17539979011	4744.70254784773
LOC100127978	0	0	0	0
ADI1P3	0	0	0	0
LINC02156	0	0	0	0
MIR4494	0	0	0	0
LINC02416	0	0	0	0
LOC124900322	0	0	0	0
PPIAP45	0	0	0	0
LOC105369747	11.8478608804565	1.02072188441642	0	0.948561085135493
LOC105369746	11.8478608804565	6.12433130649853	6.22896421267283	13.2798551918969
PCED1B-AS1	1.97464348007608	0	1.03816070211214	7.58848868108394
MIR4698	1.97464348007608	2.04144376883284	7.26712491478497	1.89712217027099
IFITM3P6	0	0	0	1.89712217027099
PCED1B	651.632348425106	754.313472583735	530.500118779303	731.340596639465
AMIGO2	2638.12368938164	3013.17100279728	2749.04953919294	3369.28897440127
LOC107984466	0	0	2.07632140422428	0
LOC124902925	0	0	0	0
LOC124902924	7.89857392030431	13.2693844974135	2.07632140422428	7.58848868108394
SLC38A4	3.94928696015216	6.12433130649853	8.30528561689711	3.79424434054197
MARK3P1	0	0	0	0
OR7A19P	7.89857392030431	9.18649695974779	3.11448210633642	7.58848868108394
LOC124902923	5.92393044022824	5.10360942208211	0	4.74280542567746
SLC38A4-AS1	122.427895764717	83.6991945221465	105.892391615438	65.450714874349
SLC38A2-AS1	3.94928696015216	1.02072188441642	1.03816070211214	0
SLC38A2	133386.179757399	136882.88758778	137886.42813313	130089.461459822
LOC105378248	142.174330565478	137.797454396217	166.105712337942	152.718334706814
SLC38A1	120210.371136591	125003.726296941	113995.235895423	121808.523186589
RPL13AP21	0	0	0	0
SCAF11	25426.4967711996	23490.8934479595	24955.3069573716	22690.5297175261
KNOP1P2	0	0	0	0
RN7SL246P	16.7844695806467	7.14505319091495	7.26712491478497	12.3312941067614
LOC105369745	1.97464348007608	1.02072188441642	0	0
ARID2	11642.4979585286	11731.1566175979	11067.8312452175	10950.1891668041
LINC00938	623.000017964003	550.169095700451	564.759421949004	495.148886440727
LOC105369744	0	0	0	0
LOC124903092	0	0	0	0
LOC100128248	2.96196522011412	4.08288753766568	6.22896421267283	0
LOC105369743	0	0	0	1.89712217027099
ANO6	12325.7246026349	12126.1759868671	12195.2737677113	11549.6797726098
LOC100419293	0	0	0	0
PLEKHA8P1	292.24723505126	247.014696028774	271.99810395338	211.529121985215
RNA5SP361	0	0	0	0
SSBL3P	0	0	0	0
RACGAP1P1	0.987321740038039	0	0	0
LOC105369742	0	0	0	0
DBX2	0	0	0	0
NELL2	3.94928696015216	2.04144376883284	0	0
LOC124902922	51.340730481978	28.5802127636598	58.1369993182798	45.5309320865036
LOC100294713	0	0	0	0
ZNF75BP	0	0	0	0
TMEM117	847.122052952638	870.675767407207	962.374970857953	930.538424517918
TWF1	21755.6345417382	21084.0312445056	22810.4669468079	21110.2269496904
IRAK4	2735.86854164541	2516.07944508648	2487.43304226068	2505.14982584284
PUS7L	13015.8624989215	14263.5676128351	12577.3169060886	12761.9408394129
EEF1A1P17	0.987321740038039	0	1.03816070211214	0
LOC400026	0	0	0	0
RPL21P101	0	0	0	0
ADAMTS20	0	0	0	0
LINC02461	17.7717913206847	10.2072188441642	6.22896421267283	8.53704976621943
MRPS36P5	0	0	0	0
LOC100420897	0	0	0	0
LINC02450	0	0	0	0
RPS27P21	0.987321740038039	0	0	0.948561085135493
LINC02451	0	0	0	0
LOC390308	0	0	1.03816070211214	1.89712217027099
LINC02402	0	0	0	0
PRICKLE1	1573.79085362063	1628.05140564419	1780.44560412232	1645.75348271008
LOC100132797	0.987321740038039	3.06216565324926	2.07632140422428	2.84568325540648
RNU6-249P	3.94928696015216	8.16577507533137	4.15264280844856	5.69136651081296
PPHLN1	6763.15391926057	6818.42218790169	7066.75989927733	6449.26681783621
MIR7851	11.8478608804565	6.12433130649853	7.26712491478497	12.3312941067614
ZCRB1	4471.58016063228	4817.80729444551	5260.36027760221	4424.08890107194
LOC124902921	0	0	0	0
LOC727884	22.7084000208749	14.2901063818299	20.7632140422428	29.4053936392003
LOC124902920	6.91125218026627	5.10360942208211	0	3.79424434054197
YAF2	2817.81624606856	3227.52259852472	3304.46551482294	3262.10157178096
GXYLT1	4946.48191759058	5034.20033394179	4646.80730265393	4708.65722661258
LOC101929308	17.7717913206847	6.12433130649853	2.07632140422428	9.48561085135493
LOC105378247	1.97464348007608	0	3.11448210633642	3.79424434054197
LOC100129078	0	0	0	0
LINC02400	0	0	0	0
MTND1P24	0	0	0	0
MTND2P17	0	0	0	0
RNA5SP360	0	0	0	0
LOC107984498	0	0	0	0
LOC107984499	0	0	0	0
PDZRN4	0	0	0	0
LOC124903069	0	0	0	0
LOC100420117	0	0	0	0
CNTN1	0	2.04144376883284	2.07632140422428	3.79424434054197
RNU6-713P	0	0	0	0
LOC100420584	0	0	0	0
MUC19	120.453252284641	101.051466557226	128.731927061905	148.924090366272
LOC105369736	0	0	0	0
LRRK2	1466.17278395649	1096.25530386324	1315.34960957608	989.349211796319
LOC105369735	3.94928696015216	0	0	5.69136651081296
LINC02471	0	2.04144376883284	0	0
LINC02555	16.7844695806467	2.04144376883284	10.3816070211214	15.1769773621679
LOC112268095	0	0	0	0
RPL30P13	2.96196522011412	0	0	0
LOC124900327	0	0	0	0
SLC2A13	2180.99372374403	2048.58882202376	2184.29011724394	2007.1552561467
C12orf40	0	0	0	0
LOC124902918	0	0	2.07632140422428	0
ABCD2	503.5340874194	496.070835826381	453.676226823005	493.251764270456
RPL7AP74	0	0	0	0
LOC124902919	0	0	0	0
LOC101927019	0	0	0	0
KIF21A	13423.6263775572	12398.7087300063	12613.6525306625	11606.5934377179
LINC02406	0	0	0	0
LOC107984484	1.97464348007608	0	4.15264280844856	0
LOC100421126	0	0	0	0
CPNE8-AS1	58.2519826622443	67.3676443714838	65.4041242330648	75.8848868108394
CPNE8	4604.86859553741	4696.34139019995	4493.15951874134	4460.13422230709
LOC124902917	0	0	0	0
ALG10B	2014.1363496776	1989.3869527276	1820.93387150469	1657.13621573171
NF1P12	0	0	0	0
LOC100421618	0	0	0	0
TUBB8P5	0	0	0	0
LOC124902916	0	0	0	0
RNA5SP359	0	0	0	0
RNA5SP358	0	0	0	0
LOC107984469	0	0	0	0
CLUHP8	0	0	0	0
AK6P2	0	0	0	0
ZNF970P	0	0	0	0
AK6P1	0	0	0	0
DUX4L27	0	0	0	0
RNA5SP357	0	0	0	0
LOC124903068	0	0	0	0
TUBB8P4	0	0	0	0
LOC124902915	13.8225043605325	8.16577507533137	4.15264280844856	3.79424434054197
ALG10	1715.96518418611	1430.03136006741	1665.20976618787	1392.4876729789
RNU6-472P	0	0	0	0
LOC105369726	0	0	0	0
RNU6-400P	0	0	0	0
ST13P9	0	0	0	0
SYT10	0	0	0	0
ASS1P14	0	0	0	0
RPL35AP27	0	0	1.03816070211214	0
PKP2	21279.7454630399	19019.1108723312	20753.8705959238	18537.7292868029
YARS2	4736.18238696247	4971.93629899239	5147.20076107199	5149.73813120059
LOC100420981	106.630747924108	103.092910326059	64.3659635309526	94.8561085135493
DNM1L	18753.1891302825	18655.7338814789	19013.9132591838	18268.3379386245
LOC124902914	22.7084000208749	18.3729939194956	26.9921782549156	25.6111492986583
RNU6-494P	0	0	0	0
FGD4	9413.12546952267	8802.70553120722	9001.89144801436	8927.85693329526
LOC100420186	0	0	0	0
BICD1	4037.15859501554	4456.47174736209	4129.80327300209	4157.54323614886
RESF1	4374.82263010855	4119.63352550468	4137.07039791687	3895.74037665147
LOC105369725	9.87321740038039	2.04144376883284	32.1829817654763	12.3312941067614
LOC100132543	0	0	0	0
RPL12P32	0	0	0	0
RPLP2P4	0	0	0	0
LINC02422	0	0	0	0
RNU6-1069P	0	0	0	0
H3-5	72.0744870227769	48.9946504519882	69.5567670415133	30.3539547243358
LOC107984470	0	0	0	0
IFITM3P2	0.987321740038039	1.02072188441642	4.15264280844856	1.89712217027099
LOC105369724	9.87321740038039	2.04144376883284	4.15264280844856	11.3827330216259
LOC105369722	0	0	0	0
STMN1P1	0	0	3.11448210633642	0
AMN1	389.004765574987	354.190493892498	307.295567825193	365.196017777165
ETFBKMT	290.272591571184	255.180471104105	266.80730044282	236.191710198738
LOC124902913	0	0	0	0
AK4P3	580.545183142367	536.899711203038	558.530457736331	588.107872784005
RPL31P50	0	0	0	0
RNU5F-4P	0	0	0	0
DENND5B-AS1	3.94928696015216	6.12433130649853	8.30528561689711	11.3827330216259
ANKRD49P2	0	4.08288753766568	3.11448210633642	8.53704976621943
MRPL30P2	0	0	0	0
LOC100422622	0	0	0	0
LOC124903111	0	0	0	0
RNU6-618P	0	0	0	0
DENND5B	4589.07144769681	5151.58335064968	4419.45010889138	4768.41657497612
LOC124903091	0	0	0	0
LINC02387	0	0	0	0
DDX11	6429.43917112771	6691.85267423406	7125.93505929772	7855.98290709215
DDX11-AS1	96.7575305237278	70.4298100247331	46.7172315950463	55.0165429378586
LOC124902910	61.2139478823584	61.2433130649853	38.4119459781491	97.7017917689557
TSPAN11	0	2.04144376883284	2.07632140422428	5.69136651081296
LOC124902911	1.97464348007608	12.2486626129971	4.15264280844856	0
LOC107984476	0	0	0	0
PPIAP44	0	0	0	0.948561085135493
LINC00941	1989.45330617665	1885.27332051713	1825.08651431314	1591.68550085736
LOC645485	7.89857392030431	12.2486626129971	4.15264280844856	19.9197827878453
CAPRIN2	7407.87501550541	6646.94091131973	8262.72102811051	7957.47894320165
IPO8	13704.025751728	13276.5295506044	13083.9393287193	12857.7455090116
LOC105369719	22.7084000208749	10.2072188441642	5.19080351056069	19.9197827878453
LOC100422352	0	0	1.03816070211214	0.948561085135493
LOC105369718	0	0	0	0
RNA5SP356	0	0	0	0
LINC02386	0	0	0	0
LOC105369716	0	0	0	0
LOC105369715	0	0	0	0
RPL21P99	24.683043500951	34.7045440701583	30.106660361252	26.5597103837938
LOC124902909	0	0	0	0
LOC105369714	0	0	0	0
TMTC1	50920.1314207218	46557.1665920018	50587.4946925203	44143.1872189504
OVCH1	902.412070394768	748.189141277237	922.924864177692	766.437356789478
OVCH1-AS1	1.97464348007608	0	1.03816070211214	0.948561085135493
ERGIC2	8596.61039051121	8535.27639749011	9245.85921301071	8003.95843637329
LOC100506606	108.605391404184	92.8856914818943	67.480445637289	85.3704976621943
FAR2	570.671965741987	646.116952835595	643.659635309526	707.626569511077
LOC124902908	0	6.12433130649853	0	3.79424434054197
LOC101928735	0	0	0	0
LOC124902907	0	0	0	0
LOC105369711	0	0	0	0
RPL29P27	0	0	1.03816070211214	0
RNA5SP355	0	1.02072188441642	1.03816070211214	0.948561085135493
RNU4-54P	0	0	0	0
CCDC91	2815.84160258849	2253.75392079146	2669.11116513031	2341.99731919953
LOC729291	144.148974045554	99.0100227883928	132.884569870354	107.187402620311
LOC100129646	0	0	0	0
LOC107984462	0	0	2.07632140422428	0
LOC105369710	14.8098261005706	6.12433130649853	6.22896421267283	21.8169049581163
PTHLH	112.554678364336	143.921785702715	115.235837934447	109.084524790582
LOC105369709	0	0	0	0
RN7SKP15	0	1.02072188441642	0	0.948561085135493
KLHL42	12474.8101853806	13689.921913793	12588.7366738118	13405.0652551348
MANSC4	5.92393044022824	15.3108282662463	20.7632140422428	26.5597103837938
MRPS35	9744.86557417545	9901.00227883929	10265.3330224848	9675.32306838203
HMGB1P49	4.9366087001902	11.2279407285806	3.11448210633642	2.84568325540648
REP15	56.2773391821682	61.2433130649853	28.0303389570278	29.4053936392003
MRPS35-DT	0	0	1.03816070211214	3.79424434054197
LOC100506578	0	0	0	0
PPFIBP1	11103.4202884678	11007.4648015467	10321.3937003989	10172.369076993
RARS1P1	0.987321740038039	3.06216565324926	6.22896421267283	3.79424434054197
SMCO2	229.058643688825	174.543442235208	236.700640081568	215.323366325757
ARNTL2-AS1	0.987321740038039	1.02072188441642	1.03816070211214	2.84568325540648
ARNTL2	15080.352257341	12963.1679320885	14975.4681279676	13253.2954815131
LOC124902906	0.987321740038039	4.08288753766568	7.26712491478497	3.79424434054197
LOC124902905	0	3.06216565324926	4.15264280844856	1.89712217027099
STK38L	3151.53099420142	3063.18637513368	2915.15525153089	2733.75304736049
LOC124902904	19.7464348007608	18.3729939194956	16.6105712337942	15.1769773621679
C12orf71	0	0	0	1.89712217027099
MED21	6626.90351913532	6656.12740827948	6997.20313223582	6807.82290801743
TM7SF3	20449.4078796679	20687.991153352	21935.2974749274	20684.3230224646
FGFR1OP2	3965.08410799277	4059.41093432411	4430.86987661461	4083.5554715083
INTS13	12226.005106891	11018.6927422753	11680.3460594637	9499.83926763196
LOC101929091	0	0	0	0
LOC124902902	8.88589566034235	2.04144376883284	9.34344631900925	10.4341719364904
LOC124902903	3.94928696015216	0	0	0
RNA5SP354	1.97464348007608	5.10360942208211	0	0.948561085135493
ITPR2	11418.3759235399	10834.9628030803	10954.6717286873	10494.8798459391
LOC107984482	7.89857392030431	4.08288753766568	5.19080351056069	7.58848868108394
LOC105369704	0	2.04144376883284	0	0
LOC105369705	1.97464348007608	1.02072188441642	0	0
LOC101928554	0	0	0	1.89712217027099
SSPN	49.366087001902	80.6370288688973	36.3356245739249	65.450714874349
BHLHE41	153.034869705896	196.999323692369	142.228016189363	198.249266793318
LOC124902901	0	0	0	3.79424434054197
LOC107984501	0	0	0	0
RASSF8	5890.36150106694	6030.42489313222	5777.36430725405	5931.35246535224
RASSF8-AS1	207.337565407988	191.895714270287	179.6018014654	181.175167260879
MIR4302	0	0	0	0
TDGP1	99.719495743842	95.9478571351436	84.0910168710833	99.5989139392267
RN7SKP262	0.987321740038039	0	0	0
LMNTD1	8.88589566034235	8.16577507533137	4.15264280844856	7.58848868108394
LOC124902900	0	0	0	0
TUBB4BP1	0	0	0	0
FAM133GP	0	0	0	0
RPL39P27	0	0	0	0
RNU4-67P	0	0	0	0
LOC105369701	1.97464348007608	0	0	0
LOC124902899	1.97464348007608	0	9.34344631900925	6.63992759594845
KRAS	11058.9908101661	11169.7595811689	10414.828163589	10106.9183621187
ETFRF1	1761.38198422786	1698.48121566892	1810.55226448357	1582.199890006
DNAI7	5.92393044022824	11.2279407285806	12.4579284253457	15.1769773621679
CENPUP2	1.97464348007608	0	0	0
IRAG2	14.8098261005706	8.16577507533137	16.6105712337942	26.5597103837938
LINC02909	0	0	0	0
BRI3P2	0	0	0	0
LOC107984475	0	0	0	0
DAD1P1	0	0	0	0
LOC124902898	0	0	0	0
LOC105369699	0	0	0	0
BCAT1	23.6957217609129	25.5180471104105	29.0684996591399	48.3766153419101
RN7SL38P	0	0	0	0
LOC124902897	0	0	0	0
RPL21P102	0	0	0	0
LOC105369698	0	0	0	0
KNOP1P1	0	0	0	0
LINC00477	0	0	0	0
SOX5-AS1	0	0	2.07632140422428	0.948561085135493
MIR920	0	0	0	0
LOC105369697	0	0	0	0
SOX5	352.47386119358	106.155075979308	208.67030112454	102.444597194633
LOC101928441	0	0	0	0
RPS27P22	0	1.02072188441642	0	0
LINC02955	3.94928696015216	8.16577507533137	3.11448210633642	0.948561085135493
ETNK1	9796.20630465743	9621.32448250919	10086.7693817215	9537.78171103738
LOC112268094	0	0	0	0
ETNK1-DT	7.89857392030431	0	0	7.58848868108394
C2CD5-AS1	0	0	0	0
LRRC34P1	0	0	0	0
C2CD5	4983.01282197198	5324.08534911605	4664.45603458984	4761.77664738017
LOC105369151	107.618069664146	93.9064133663107	129.770087764017	77.7820089811104
