baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LENG9	1463.00728743316	-0.319852392300856	0.119147463615492	-2.68450861306683	0.00726365117174545	0.999952062821508
LENG8	23041.5291970243	0.0886982802523221	0.0756439328791617	1.17257626456327	0.240965772292215	0.999952062821508
LENG8-AS1	325.074603028224	-0.165007611993877	0.238767581630108	-0.691080467739135	0.489514974173528	0.999952062821508
TTYH1	2.29106177126399	4.6303511988501	2.86343739849494	1.61706039087283	0.105865245710698	0.999952062821508
LAIR1	0.259540175528035	1.47286189214204	4.98965516401153	0.29518310258497	0.767854009387626	0.999952062821508
LOC100420187	0.474280542567746	2.3669606385028	4.89679714730444	0.483369142584505	0.628833654084121	0.999952062821508
LILRB5	1.01274122107509	0.0606248215925094	3.92131003899408	0.0154603489623741	0.987664917653732	0.999952062821508
LOC100421130	5.73055912010999	-1.53332369320546	1.54053117637462	-0.995321429855047	0.319579958360639	0.999952062821508
RPS9	64718.6276022702	0.063084993579259	0.0777508200628187	0.811373996162221	0.417150927741456	0.999952062821508
TSEN34	5455.24728808419	0.063335387943539	0.0944068098880371	0.670877323560158	0.502298683399672	0.999952062821508
MBOAT7	8170.33008773598	0.0296500154060373	0.0825321154336475	0.359254276353484	0.719404876335152	0.999952062821508
TMC4	758.116726247968	-0.129725982457279	0.163651440652792	-0.792696855828537	0.427954462617543	0.999952062821508
LENG1	600.945618939619	0.0450403904898532	0.196632389181953	0.229058857888235	0.81882316999213	0.999952062821508
LOC102724273	21.4805985223578	0.060232293686896	0.79757010180556	0.0755197487349897	0.939801185185297	0.999952062821508
CNOT3	8967.03475672592	0.107279623075139	0.0872581821397649	1.22945058496984	0.218902914280039	0.999952062821508
PRPF31-AS1	44.1464363955181	0.635997727011623	0.563535540017798	1.12858494602051	0.259072964107244	0.999952062821508
PRPF31	7691.06197390063	0.11395081295472	0.0849782148755394	1.34094147684338	0.179939454326715	0.999952062821508
TFPT	928.63423989501	0.0327045326190284	0.143017856440038	0.228674470678704	0.819121938505033	0.999952062821508
NDUFA3	2716.63505739154	0.0696947906151002	0.115109136164851	0.605467063146824	0.544868702990694	0.999952062821508
OSCAR	45.8446254696286	-0.627462824695308	0.565910917301241	-1.10876607167715	0.267531110510952	0.999952062821508
HCG23	1.51438275443544	-4.05182982921682	3.31708468480767	-1.22150328201577	0.221895523724434	0.999952062821508
TSBP1-AS1	0.774260822160175	1.02534769084125	4.45073961928402	0.230376921264648	0.817798893046664	0.999952062821508
HLA-DRA	21.2490353990428	1.4183551840354	0.831313870852241	1.70616085424069	0.0879781349008234	0.999952062821508
ZBTB9	1829.92546951887	0.000741522788658837	0.114238518730046	0.00649100493338074	0.994820963747767	0.999952062821508
SYNGAP1-AS1	20.9882477287474	0.190381105816821	0.798731854203162	0.238354217144314	0.811606373596671	0.999952062821508
SYNGAP1	1694.84715698049	0.00532756391334663	0.128973515282643	0.0413074258049909	0.967050813188436	0.999952062821508
CUTA	7569.08643514693	0.050073506077546	0.0858759189979571	0.583091356247811	0.559831802252263	0.999952062821508
PHF1	2066.47921126705	0.0339421326018481	0.108625099450284	0.31247043983037	0.754683024789762	0.999952062821508
RPL12P1	4.26302499607799	0.880448120849488	1.75250171382954	0.502395012741841	0.615389686511194	0.999952062821508
KIFC1	5197.96683389272	0.063493130158935	0.0868030312620933	0.731462130247775	0.46449692755467	0.999952062821508
RPL35AP4	1.43253179142888	2.2516236589038	3.50403008475445	0.642581143552477	0.520495921773941	0.999952062821508
RPS18	82634.1255164408	0.117168785016579	0.110619849639713	1.0592021721074	0.289507716046113	0.999952062821508
VPS52	5796.63655611445	0.0258963464280454	0.0863791069455467	0.299798728463012	0.764330685279796	0.999952062821508
HCG25	31.9831560168484	1.40371302143778	0.673320400316473	2.08476235203627	0.0370908776714417	0.999952062821508
ZNF70P1	4.25903466440732	1.28602157809493	1.94878773603835	0.659908493014873	0.509312553674528	0.999952062821508
COL11A2	91.5827038687935	-0.0355813040748339	0.395538097130312	-0.0899567053919244	0.928321619375344	0.999952062821508
HLA-DPB1	2.05888258652856	0.0196556739406431	2.91892023484643	0.0067338852586622	0.994627177523221	0.999952062821508
HLA-DPA1	26.6880569085186	-0.153956513405457	0.707567954628717	-0.21758548051578	0.827752098331084	0.999952062821508
HLA-DOA	1.4589220273437	0.904871522629731	3.36775636828307	0.26868675274484	0.788170746819838	0.999952062821508
BRD2	26990.1097432648	0.0078832887261393	0.0743007593523834	0.106099706044073	0.915503244372977	0.999952062821508
HLA-DMA	58.9260088783512	0.185543272466702	0.484878091699744	0.382659632684741	0.701972148820455	0.999952062821508
HLA-DMB	2.23754255392781	1.76621575356131	2.56994364231979	0.687258554809013	0.491919811074197	0.999952062821508
HLA-Z	4.73559603826143	0.73860425807303	1.71587780853149	0.430452713124809	0.666866357412366	0.999952062821508
LOC100294145	859.630801749902	-0.139237777246375	0.144992234066296	-0.960311965278845	0.336898229850784	0.999952062821508
PPP1R2P1	2.75662290498388	2.14467890826074	2.36945328009841	0.905136609476286	0.365393019449956	0.999952062821508
PSMB9	736.205973229145	-0.0108036335467395	0.153906365726988	-0.0701961448813876	0.944037542697243	0.999952062821508
TAP1	7213.58659094788	0.0012056010535196	0.0917043670937215	0.0131466045917691	0.989510829316295	0.999952062821508
PSMB8-AS1	159.437783414117	-0.320882298899347	0.314166653108916	-1.02137606179388	0.307076302299125	0.999952062821508
PSMB8	4521.3065733511	-0.0894032487339751	0.091771435007062	-0.974194734201282	0.329959858758989	0.999952062821508
TAP2	17077.8475632283	0.0200056810838917	0.0754061344565059	0.26530575036214	0.790773935045106	0.999952062821508
HLA-DOB	188.912856461375	-0.0710005304556637	0.288171512910525	-0.246382891003209	0.805385849100751	0.999952062821508
