transcript,MCF10A,MDAMB436
L1FLnI_10p14e,0,10.25669078
L1FLnI_2q36.3n,0,10.25669078
L1FLnI_Xq21.33ab,0,10.25669078
L1FLnI_10p14g,0,10.25669078
L1FLnI_2p23.1b,0,10.25669078
L1FLnI_4q24oa,0,10.25669078
L1FLnI_12p12.1o,0,10.25669078
L1FLnI_7q21.11ma,0,10.25669078
L1FLnI_18q21.2h,0,10.25669078
L1FLnI_Xq12db,0,10.25669078
L1FLnI_5p15.1n,0,10.25669078
L1FLnI_Xq21.1he,0,10.25669078
L1FLnI_1p31.3f,0,10.25669078
L1FLnI_11p14.2a,0,10.25669078
L1FLnI_8q23.1q,0,10.25669078
L1FLnI_6q13ea,0,10.25669078
L1FLnI_7p21.3ta,0,10.25669078
L1FLnI_16p11.1i,0,10.25669078
L1FLnI_8q24.12g,0,10.25669078
L1FLnI_7q31.1b,0,10.25669078
L1FLnI_3q13.12h,0,10.25669078
L1FLnI_7q21.3c,0,10.25669078
L1FLnI_Xq27.3g,0,10.25669078
L1FLnI_1p34.1b,0,6.837793854
L1FLnI_1p31.3n,0,6.837793854
L1FLnI_1p22.3k,0,6.837793854
L1FLnI_1p22.2z,0,6.837793854
L1FLnI_1p21.3n,0,6.837793854
L1FLnI_1q23.2h,0,6.837793854
L1FLnI_1q23.3k,0,6.837793854
L1FLnI_1q25.2q,0,6.837793854
L1FLnI_1q25.2v,0,6.837793854
L1FLnI_1q32.2h,0,6.837793854
L1FLnI_2p24.1l,0,6.837793854
L1FLnI_2p23.3b,0,6.837793854
L1FLnI_2p16.3j,0,6.837793854
L1FLnI_2p16.1a,0,6.837793854
L1FLnI_2p13.2e,0,6.837793854
L1FLnI_2q14.3b,0,6.837793854
L1FLnI_2q21.2q,0,6.837793854
L1FLnI_2q22.3g,0,6.837793854
L1FLnI_2q23.1j,0,6.837793854
L1FLnI_2q23.3m,0,6.837793854
L1FLnI_2q24.1ga,0,6.837793854
L1FLnI_2q32.3h,0,6.837793854
L1FLnI_2q33.1w,0,6.837793854
L1FLnI_2q36.1d,0,6.837793854
L1FLnI_3p24.3ba,0,6.837793854
L1FLnI_3p14.3o,0,6.837793854
L1FLnI_3p11.1b,0,6.837793854
L1FLnI_3q11.2aa,0,6.837793854
L1FLnI_3q11.2da,0,6.837793854
L1FLnI_3q11.2fa,0,6.837793854
L1FLnI_3q12.2e,0,6.837793854
L1FLnI_3q13.12b,0,6.837793854
L1FLnI_3q13.33y,0,6.837793854
L1FLnI_3q23h,0,6.837793854
L1FLnI_3q23j,0,6.837793854
L1FLnI_3q24ga,0,6.837793854
L1FLnI_3q26.1v,0,6.837793854
L1FLnI_3q26.2j,0,6.837793854
L1FLnI_3q26.33m,0,6.837793854
L1FLnI_4q12db,0,6.837793854
L1FLnI_4q13.1za,0,6.837793854
L1FLnI_4q13.2u,0,6.837793854
L1FLnI_4q21.23n,0,6.837793854
L1FLnI_4q22.1b,0,6.837793854
L1FLnI_4q22.3c,0,6.837793854
L1FLnI_4q24x,0,6.837793854
L1FLnI_4q25m,0,6.837793854
L1FLnI_4q31.21c,0,6.837793854
L1FLnI_4q31.21la,0,6.837793854
L1FLnI_4q31.22s,0,6.837793854
L1FLnI_4q31.3d,0,6.837793854
L1FLnI_5p15.31b,0,6.837793854
L1FLnI_5p15.1q,0,6.837793854
L1FLnI_5p14.3q,0,6.837793854
L1FLnI_5q11.1n,0,6.837793854
L1FLnI_5q12.3h,0,6.837793854
L1FLnI_5q14.2k,0,6.837793854
L1FLnI_5q14.3ra,0,6.837793854
L1FLnI_5q15d,0,6.837793854
L1FLnI_5q22.2c,0,6.837793854
L1FLnI_5q23.3z,0,6.837793854
L1FLnI_5q34ha,0,6.837793854
L1FLnI_6p22.3ca,0,6.837793854
L1FLnI_6p21.1e,0,6.837793854
L1FLnI_6p12.3ka,0,6.837793854
L1FLnI_6p11.2e,0,6.837793854
L1FLnI_6q12na,0,6.837793854
L1FLnI_6q14.2c,0,6.837793854
L1FLnI_6q14.3o,0,6.837793854
L1FLnI_6q16.3k,0,6.837793854
L1FLnI_6q16.3ia,0,6.837793854
L1FLnI_6q23.2k,0,6.837793854
L1FLnI_6q24.2h,0,6.837793854
L1FLnI_6q25.1f,0,6.837793854
L1FLnI_7p14.3z,0,6.837793854
L1FLnI_7p12.1b,0,6.837793854
L1FLnI_7q21.2a,0,6.837793854
L1FLnI_7q22.2e,0,6.837793854
L1FLnI_7q22.3h,0,6.837793854
L1FLnI_7q31.2c,0,6.837793854
L1FLnI_7q31.31p,0,6.837793854
L1FLnI_7q31.32g,0,6.837793854
L1FLnI_7q36.3g,0,6.837793854
L1FLnI_8p23.2p,0,6.837793854
L1FLnI_8p22f,0,6.837793854
L1FLnI_8p21.2n,0,6.837793854
L1FLnI_8p11.21i,0,6.837793854
L1FLnI_8q11.1a,0,6.837793854
L1FLnI_8q12.1la,0,6.837793854
L1FLnI_8q12.3h,0,6.837793854
L1FLnI_8q21.11p,0,6.837793854
L1FLnI_8q22.1y,0,6.837793854
L1FLnI_8q23.3t,0,6.837793854
L1FLnI_8q24.22c,0,6.837793854
L1FLnI_9p24.1n,0,6.837793854
L1FLnI_9p22.3o,0,6.837793854
L1FLnI_9p22.1e,0,6.837793854
L1FLnI_9p21.3m,0,6.837793854
L1FLnI_9p21.1da,0,6.837793854
L1FLnI_10p12.31x,0,6.837793854
L1FLnI_10q21.1ca,0,6.837793854
L1FLnI_10q21.1ha,0,6.837793854
L1FLnI_10q23.1ha,0,6.837793854
L1FLnI_10q25.1k,0,6.837793854
L1FLnI_10q25.1u,0,6.837793854
L1FLnI_10q26.13j,0,6.837793854
L1FLnI_11p15.4ia,0,6.837793854
L1FLnI_11p15.3e,0,6.837793854
L1FLnI_11p12i,0,6.837793854
L1FLnI_11p12ka,0,6.837793854
L1FLnI_11q12.3p,0,6.837793854
L1FLnI_11q14.2v,0,6.837793854
L1FLnI_11q22.1ca,0,6.837793854
L1FLnI_11q22.3d,0,6.837793854
L1FLnI_12p13.1f,0,6.837793854
L1FLnI_12p11.21i,0,6.837793854
L1FLnI_12p11.1j,0,6.837793854
L1FLnI_12p11.1l,0,6.837793854
L1FLnI_12q12sa,0,6.837793854
L1FLnI_12q13.11v,0,6.837793854
L1FLnI_12q13.2s,0,6.837793854
L1FLnI_12q13.2v,0,6.837793854
L1FLnI_12q21.1e,0,6.837793854
L1FLnI_12q21.31y,0,6.837793854
L1FLnI_12q21.33c,0,6.837793854
L1FLnI_12q23.2g,0,6.837793854
L1FLnI_13q12.12a,0,6.837793854
L1FLnI_13q14.13b,0,6.837793854
L1FLnI_13q14.3h,0,6.837793854
L1FLnI_13q14.3s,0,6.837793854
L1FLnI_13q21.33g,0,6.837793854
L1FLnI_14q11.2h,0,6.837793854
L1FLnI_14q21.2i,0,6.837793854
L1FLnI_14q31.1c,0,6.837793854
L1FLnI_14q31.3x,0,6.837793854
L1FLnI_15q14q,0,6.837793854
L1FLnI_15q21.2q,0,6.837793854
L1FLnI_15q21.2r,0,6.837793854
L1FLnI_15q25.3y,0,6.837793854
L1FLnI_16p11.2k,0,6.837793854
L1FLnI_16p11.1a,0,6.837793854
L1FLnI_16q22.2f,0,6.837793854
L1FLnI_17q12k,0,6.837793854
L1FLnI_17q22aa,0,6.837793854
L1FLnI_17q24.3b,0,6.837793854
L1FLnI_18q12.3c,0,6.837793854
L1FLnI_18q12.3e,0,6.837793854
L1FLnI_18q21.2a,0,6.837793854
L1FLnI_19q12b,0,6.837793854
L1FLnI_19q13.2j,0,6.837793854
L1FLnI_20p11.1b,0,6.837793854
L1FLnI_20q11.1e,0,6.837793854
L1FLnI_21q21.1n,0,6.837793854
L1FLnI_Xp22.2y,0,6.837793854
L1FLnI_Xp22.11e,0,6.837793854
L1FLnI_Xp21.3k,0,6.837793854
L1FLnI_Xp11.21uc,0,6.837793854
L1FLnI_Xq11.1b,0,6.837793854
L1FLnI_Xq13.2ca,0,6.837793854
L1FLnI_Xq13.3ba,0,6.837793854
L1FLnI_Xq13.3ib,0,6.837793854
L1FLnI_Xq21.1s,0,6.837793854
L1FLnI_Xq21.1fb,0,6.837793854
L1FLnI_Xq21.1mf,0,6.837793854
L1FLnI_Xq22.1ab,0,6.837793854
L1FLnI_Xq23ca,0,6.837793854
L1FLnI_Xq25ga,0,6.837793854
L1FLnI_Xq27.1f,0,6.837793854
L1FLnI_Xq27.3aa,0,6.837793854
L1FLnI_Xq28da,0,6.837793854
L1FLnI_Yq11.21i,0,6.837793854
L1FLnI_Yq11.223i,0,6.837793854
L1FLnI_1p31.1qb,0,6.837793854
L1FLnI_1p31.1ic,0,6.837793854
L1FLnI_1p21.1o,0,6.837793854
L1FLnI_1p12l,0,6.837793854
L1FLnI_1q31.1z,0,6.837793854
L1FLnI_1q31.2b,0,6.837793854
L1FLnI_1q42.12i,0,6.837793854
L1FLnI_1q43i,0,6.837793854
L1FLnI_1q44i,0,6.837793854
L1FLnI_2p24.3f,0,6.837793854
L1FLnI_2p24.3l,0,6.837793854
L1FLnI_2p24.1f,0,6.837793854
L1FLnI_2p24.1h,0,6.837793854
L1FLnI_2q12.1e,0,6.837793854
L1FLnI_2q14.3pa,0,6.837793854
L1FLnI_2q14.3ra,0,6.837793854
L1FLnI_2q22.1d,0,6.837793854
L1FLnI_2q22.2i,0,6.837793854
L1FLnI_2q22.3w,0,6.837793854
L1FLnI_2q23.3p,0,6.837793854
L1FLnI_2q24.3h,0,6.837793854
L1FLnI_2q24.3s,0,6.837793854
L1FLnI_2q31.2f,0,6.837793854
L1FLnI_2q31.3m,0,6.837793854
L1FLnI_2q32.1z,0,6.837793854
L1FLnI_2q33.1j,0,6.837793854
L1FLnI_2q34ea,0,6.837793854
L1FLnI_2q36.3f,0,6.837793854
L1FLnI_2q36.3l,0,6.837793854
L1FLnI_2q37.1f,0,6.837793854
L1FLnI_3p24.1o,0,6.837793854
L1FLnI_3p14.2x,0,6.837793854
L1FLnI_3p12.1h,0,6.837793854
L1FLnI_3p12.1q,0,6.837793854
L1FLnI_3q11.2w,0,6.837793854
L1FLnI_3q12.1h,0,6.837793854
L1FLnI_3q12.3f,0,6.837793854
L1FLnI_3q13.33o,0,6.837793854
L1FLnI_3q22.2m,0,6.837793854
L1FLnI_3q24s,0,6.837793854
L1FLnI_3q25.32f,0,6.837793854
L1FLnI_3q26.2e,0,6.837793854
L1FLnI_3q26.2h,0,6.837793854
L1FLnI_4p15.33k,0,6.837793854
L1FLnI_4p14n,0,6.837793854
L1FLnI_4p13q,0,6.837793854
L1FLnI_4q12kb,0,6.837793854
L1FLnI_4q12rb,0,6.837793854
L1FLnI_4q13.2aa,0,6.837793854
L1FLnI_4q13.3j,0,6.837793854
L1FLnI_4q13.3gb,0,6.837793854
L1FLnI_4q21.1m,0,6.837793854
L1FLnI_4q21.22b,0,6.837793854
L1FLnI_4q22.3a,0,6.837793854
L1FLnI_4q22.3k,0,6.837793854
L1FLnI_4q23i,0,6.837793854
L1FLnI_4q26x,0,6.837793854
L1FLnI_4q26ma,0,6.837793854
L1FLnI_4q32.3x,0,6.837793854
L1FLnI_4q33a,0,6.837793854
L1FLnI_4q34.1d,0,6.837793854
L1FLnI_4q34.1r,0,6.837793854
L1FLnI_5p14.3e,0,6.837793854
L1FLnI_5p13.2r,0,6.837793854
L1FLnI_5q11.2k,0,6.837793854
L1FLnI_5q11.2ca,0,6.837793854
L1FLnI_5q12.1k,0,6.837793854
L1FLnI_5q12.2b,0,6.837793854
L1FLnI_5q12.3e,0,6.837793854
L1FLnI_5q14.3f,0,6.837793854
L1FLnI_5q14.3ba,0,6.837793854
L1FLnI_5q14.3gb,0,6.837793854
L1FLnI_5q21.1g,0,6.837793854
L1FLnI_5q23.3k,0,6.837793854
L1FLnI_5q32p,0,6.837793854
L1FLnI_5q35.1b,0,6.837793854
L1FLnI_6p22.1i,0,6.837793854
L1FLnI_6q11.1h,0,6.837793854
L1FLnI_6q13va,0,6.837793854
L1FLnI_6q14.1v,0,6.837793854
L1FLnI_6q14.1sa,0,6.837793854
L1FLnI_6q14.1mb,0,6.837793854
L1FLnI_6q14.3p,0,6.837793854
L1FLnI_6q16.1s,0,6.837793854
L1FLnI_6q21b,0,6.837793854
L1FLnI_6q21o,0,6.837793854
L1FLnI_7p15.3o,0,6.837793854
L1FLnI_7p15.2f,0,6.837793854
L1FLnI_7p12.1m,0,6.837793854
L1FLnI_7q11.21f,0,6.837793854
L1FLnI_7q11.21l,0,6.837793854
L1FLnI_7q21.11c,0,6.837793854
L1FLnI_7q21.11z,0,6.837793854
L1FLnI_7q21.2m,0,6.837793854
L1FLnI_7q22.3c,0,6.837793854
L1FLnI_7q31.1v,0,6.837793854
L1FLnI_8p23.2a,0,6.837793854
L1FLnI_8p23.1d,0,6.837793854
L1FLnI_8q11.23r,0,6.837793854
L1FLnI_8q12.1d,0,6.837793854
L1FLnI_8q12.1x,0,6.837793854
L1FLnI_8q12.1ia,0,6.837793854
L1FLnI_8q21.2q,0,6.837793854
L1FLnI_8q22.3a,0,6.837793854
L1FLnI_8q22.3b,0,6.837793854
L1FLnI_8q22.3h,0,6.837793854
L1FLnI_9p24.3b,0,6.837793854
L1FLnI_9p21.3g,0,6.837793854
L1FLnI_9p21.2b,0,6.837793854
L1FLnI_9p21.1s,0,6.837793854
L1FLnI_9q22.32e,0,6.837793854
L1FLnI_9q31.1l,0,6.837793854
L1FLnI_10p12.31d,0,6.837793854
L1FLnI_10p12.2k,0,6.837793854
L1FLnI_10p11.1h,0,6.837793854
L1FLnI_10q11.23b,0,6.837793854
L1FLnI_10q11.23d,0,6.837793854
L1FLnI_10q21.1a,0,6.837793854
L1FLnI_10q21.3d,0,6.837793854
L1FLnI_10q21.3z,0,6.837793854
L1FLnI_10q23.1fa,0,6.837793854
L1FLnI_10q23.1pa,0,6.837793854
L1FLnI_10q23.31w,0,6.837793854
L1FLnI_10q23.33n,0,6.837793854
L1FLnI_10q25.1d,0,6.837793854
L1FLnI_10q25.1ha,0,6.837793854
L1FLnI_11p15.1y,0,6.837793854
L1FLnI_11p12s,0,6.837793854
L1FLnI_11p12na,0,6.837793854
L1FLnI_11p11.2k,0,6.837793854
L1FLnI_11q14.3t,0,6.837793854
L1FLnI_11q21l,0,6.837793854
L1FLnI_11q22.1n,0,6.837793854
L1FLnI_11q22.1x,0,6.837793854
L1FLnI_11q25g,0,6.837793854
L1FLnI_12p12.3n,0,6.837793854
L1FLnI_12p12.3o,0,6.837793854
L1FLnI_12q12h,0,6.837793854
L1FLnI_12q12j,0,6.837793854
L1FLnI_12q12aa,0,6.837793854
L1FLnI_12q13.11n,0,6.837793854
L1FLnI_12q13.2f,0,6.837793854
L1FLnI_12q13.2k,0,6.837793854
L1FLnI_12q14.1ca,0,6.837793854
L1FLnI_12q14.1ka,0,6.837793854
L1FLnI_12q14.2k,0,6.837793854
L1FLnI_13q12.3m,0,6.837793854
L1FLnI_13q14.2j,0,6.837793854
L1FLnI_13q14.2m,0,6.837793854
L1FLnI_13q21.2a,0,6.837793854
L1FLnI_13q31.3j,0,6.837793854
L1FLnI_14q12a,0,6.837793854
L1FLnI_14q12ua,0,6.837793854
L1FLnI_14q21.2l,0,6.837793854
L1FLnI_14q21.3c,0,6.837793854
L1FLnI_14q21.3m,0,6.837793854
L1FLnI_14q23.1b,0,6.837793854
L1FLnI_14q24.1c,0,6.837793854
L1FLnI_15q13.3e,0,6.837793854
L1FLnI_15q21.3da,0,6.837793854
L1FLnI_15q21.3ma,0,6.837793854
L1FLnI_15q24.3e,0,6.837793854
L1FLnI_15q24.3i,0,6.837793854
L1FLnI_15q25.2d,0,6.837793854
L1FLnI_15q26.1d,0,6.837793854
L1FLnI_16p12.3a,0,6.837793854
L1FLnI_16p12.3b,0,6.837793854
L1FLnI_16q21ga,0,6.837793854
L1FLnI_18p11.31d,0,6.837793854
L1FLnI_18q23h,0,6.837793854
L1FLnI_22q13.31a,0,6.837793854
L1FLnI_Xp22.2n,0,6.837793854
L1FLnI_Xp21.1a,0,6.837793854
L1FLnI_Xp11.22s,0,6.837793854
L1FLnI_Xq12u,0,6.837793854
L1FLnI_Xq12z,0,6.837793854
L1FLnI_Xq12ea,0,6.837793854
L1FLnI_Xq13.3fb,0,6.837793854
L1FLnI_Xq21.1a,0,6.837793854
L1FLnI_Xq21.1ka,0,6.837793854
L1FLnI_Xq21.1jd,0,6.837793854
L1FLnI_Xq21.33la,0,6.837793854
L1FLnI_Xq22.1x,0,6.837793854
L1FLnI_Xq22.3h,0,6.837793854
L1FLnI_Xq22.3ma,0,6.837793854
L1FLnI_Xq23c,0,6.837793854
L1FLnI_Xq23db,0,6.837793854
L1FLnI_Xq24n,0,6.837793854
L1FLnI_Xq25lc,0,6.837793854
L1FLnI_Xq26.1m,0,6.837793854
L1FLnI_Xq26.2y,0,6.837793854
L1FLnI_Yq11.221pb,0,6.837793854
L1FLnI_6q15h,0,6.837793854
L1FLnI_9p24.3h,0,6.837793854
L1FLnI_15q25.3e,0,6.837793854
L1FLnI_Xq22.1eb,0,6.837793854
L1FLnI_Xq22.3va,0,6.837793854
L1FLnI_2q24.2r,0,6.837793854
L1FLnI_6p12.3c,0,6.837793854
L1FLnI_12q12la,0,6.837793854
L1FLnI_13q31.3i,0,6.837793854
L1FLnI_Xq13.1b,0,6.837793854
L1FLnI_1p21.2a,0,6.837793854
L1FLnI_1p21.1f,0,6.837793854
L1FLnI_1q31.1e,0,6.837793854
L1FLnI_1q31.1l,0,6.837793854
L1FLnI_1q41ea,0,6.837793854
L1FLnI_2p13.3f,0,6.837793854
L1FLnI_2p11.2f,0,6.837793854
L1FLnI_2q11.2j,0,6.837793854
L1FLnI_2q32.1fa,0,6.837793854
L1FLnI_2q34j,0,6.837793854
L1FLnI_2q37.3a,0,6.837793854
L1FLnI_3p26.1f,0,6.837793854
L1FLnI_3p25.3h,0,6.837793854
L1FLnI_3q12.2f,0,6.837793854
L1FLnI_3q24n,0,6.837793854
L1FLnI_3q25.2g,0,6.837793854
L1FLnI_4q12h,0,6.837793854
L1FLnI_4q12j,0,6.837793854
L1FLnI_4q21.21h,0,6.837793854
L1FLnI_4q22.1v,0,6.837793854
L1FLnI_5q11.2c,0,6.837793854
L1FLnI_5q21.1b,0,6.837793854
L1FLnI_6p25.2e,0,6.837793854
L1FLnI_6q22.1c,0,6.837793854
L1FLnI_6q22.32b,0,6.837793854
L1FLnI_7q21.3o,0,6.837793854
L1FLnI_7q31.1q,0,6.837793854
L1FLnI_8p11.1c,0,6.837793854
L1FLnI_8q13.3v,0,6.837793854
L1FLnI_8q22.2l,0,6.837793854
L1FLnI_9p23u,0,6.837793854
L1FLnI_9p12a,0,6.837793854
L1FLnI_9q31.1x,0,6.837793854
L1FLnI_10q23.31k,0,6.837793854
L1FLnI_10q26.13a,0,6.837793854
L1FLnI_11p15.3n,0,6.837793854
L1FLnI_11p15.2s,0,6.837793854
L1FLnI_11q23.3e,0,6.837793854
L1FLnI_12p11.22c,0,6.837793854
L1FLnI_12q21.31j,0,6.837793854
L1FLnI_12q22j,0,6.837793854
L1FLnI_13q31.1l,0,6.837793854
L1FLnI_13q31.1da,0,6.837793854
L1FLnI_13q33.1c,0,6.837793854
L1FLnI_13q33.3j,0,6.837793854
L1FLnI_14q12y,0,6.837793854
L1FLnI_15q21.1d,0,6.837793854
L1FLnI_20q11.1f,0,6.837793854
L1FLnI_21q21.3i,0,6.837793854
L1FLnI_Xp22.2w,0,6.837793854
L1FLnI_Xq11.2a,0,6.837793854
L1FLnI_Xq21.1j,0,6.837793854
L1FLnI_Xq22.1ja,0,6.837793854
L1FLnI_Xq22.3w,0,6.837793854
L1FLnI_Xq23b,0,6.837793854
L1FLnI_Xq24s,0,6.837793854
L1FLnI_Xq25qb,0,6.837793854
L1FLnI_Xq26.3c,0,6.837793854
L1FLnI_2q24.1o,0,6.837793854
L1FLnI_3p14.2v,0,6.837793854
L1FLnI_4q28.1u,0,6.837793854
L1FLnI_5q11.2g,0,6.837793854
L1FLnI_5q11.2aa,0,6.837793854
L1FLnI_5q21.3f,0,6.837793854
L1FLnI_6p22.3n,0,6.837793854
L1FLnI_6q13da,0,6.837793854
L1FLnI_9p24.3j,0,6.837793854
L1FLnI_14q23.1t,0,6.837793854
L1FLnI_17q12h,0,6.837793854
L1FLnI_17q22z,0,6.837793854
L1FLnI_20q11.21g,0,6.837793854
L1FLnI_Xq22.1ya,0,6.837793854
L1FLnI_1p13.2r,0,6.837793854
L1FLnI_2q22.3f,0,6.837793854
L1FLnI_4q24ra,0,6.837793854
L1FLnI_5q21.3aa,0,6.837793854
L1FLnI_20p12.1n,0,6.837793854
L1FLnI_Xq21.1ub,0,6.837793854
L1FLnI_Yq11.223l,0,6.837793854
L1FLnI_1p33h,0,6.837793854
L1FLnI_1p12c,0,6.837793854
L1FLnI_1q44x,0,6.837793854
L1FLnI_2q23.3e,0,6.837793854
L1FLnI_3p12.3w,0,6.837793854
L1FLnI_4p15.2u,0,6.837793854
L1FLnI_5q14.2i,0,6.837793854
L1FLnI_5q22.3c,0,6.837793854
L1FLnI_7q31.31j,0,6.837793854
L1FLnI_8q24.13p,0,6.837793854
L1FLnI_18p11.21a,0,6.837793854
L1FLnI_Xp11.21w,0,6.837793854
L1FLnI_Xq13.1w,0,6.837793854
L1FLnI_Xq13.3va,0,6.837793854
L1FLnI_Xq22.1a,0,6.837793854
L1FLnI_Xq25xb,0,6.837793854
L1FLnI_Xq26.2z,0,6.837793854
L1FLnI_2p24.1q,0,6.837793854
L1FLnI_4q31.22r,0,6.837793854
L1FLnI_6q16.1ka,0,6.837793854
L1FLnI_7p21.1u,0,6.837793854
L1FLnI_8q23.1o,0,6.837793854
L1FLnI_11q13.4i,0,6.837793854
L1FLnI_Xq26.2x,0,6.837793854
L1FLnI_5q33.1c,0,6.837793854
L1FLnI_6q23.2b,0,6.837793854
L1FLnI_7q31.2f,0,6.837793854
L1FLnI_12q13.11ca,0,6.837793854
L1FLnI_14q11.2i,0,6.837793854
L1FLnI_18q21.32a,0,6.837793854
L1FLnI_2q22.1h,0,6.837793854
L1FLnI_4q31.21ca,0,6.837793854
L1FLnI_5q12.3u,0,6.837793854
L1FLnI_5q13.1n,0,6.837793854
L1FLnI_11q21u,0,6.837793854
L1FLnI_15q21.3i,0,6.837793854
L1FLnI_18p11.21s,0,6.837793854
L1FLnI_Xp22.12f,0,6.837793854
L1FLnI_Xq22.3f,0,6.837793854
L1FLnI_4q22.3ca,0,6.837793854
L1FLnI_6q13ka,0,6.837793854
L1FLnI_9p22.1c,0,6.837793854
L1FLnI_10p12.2d,0,6.837793854
L1FLnI_11q23.3f,0,6.837793854
L1FLnI_15q26.1g,0,6.837793854
L1FLnI_Xq11.2pa,0,6.837793854
L1FLnI_2p24.1t,0,6.837793854
L1FLnI_2q35d,0,6.837793854
L1FLnI_3p22.1h,0,6.837793854
L1FLnI_4q32.1n,0,6.837793854
L1FLnI_5q14.3l,0,6.837793854
L1FLnI_5q33.1f,0,6.837793854
L1FLnI_5q35.3e,0,6.837793854
L1FLnI_5q35.3j,0,6.837793854
L1FLnI_12p13.31f,0,6.837793854
L1FLnI_13q31.3g,0,6.837793854
L1FLnI_15q14w,0,6.837793854
L1FLnI_Xp21.3p,0,6.837793854
L1FLnI_1p22.2c,0,6.837793854
L1FLnI_7p11.2a,0,6.837793854
L1FLnI_7q21.11d,0,6.837793854
L1FLnI_10q21.1c,0,6.837793854
L1FLnI_12q23.1w,0,6.837793854
L1FLnI_Xq13.1ma,0,6.837793854
L1FLnI_10q26.2c,0,6.837793854
L1FLnI_3q23d,0,6.837793854
L1FLnI_7q22.2b,0,6.837793854
L1FLnI_8p12c,0,6.837793854
L1FLnI_9p24.1j,0,6.837793854
L1FLnI_Xq11.2ma,0,6.837793854
L1FLnI_1p31.1cc,0,6.837793854
L1FLnI_6q22.33g,0,6.837793854
L1FLnI_8p11.22a,0,6.837793854
L1FLnI_14q13.3e,0,6.837793854
L1FLnI_2p12f,0,6.837793854
L1FLnI_8q23.3aa,0,6.837793854
L1FLnI_13q21.1c,0,6.837793854
L1FLnI_1q23.2b,0,6.837793854
L1FLnI_4q12hb,0,6.837793854
L1FLnI_12q24.33b,0,6.837793854
L1FLnI_13q33.3l,0,6.837793854
L1FLnI_4q27r,0,6.837793854
L1FLnI_16p12.3g,0,6.837793854
L1FLnI_11q22.3pa,0,6.837793854
L1FLnI_17q11.1g,0,6.837793854
L1FLnI_22p11.2c,0,6.837793854
L1FLnI_9p21.2d,0,6.837793854
L1FLnI_12q12a,0,6.837793854
L1FLnI_7p15.1a,0,6.837793854
L1FLnI_8p23.2i,0,6.837793854
L1FLnI_Yp11.2o,0,6.837793854
L1FLnI_Xp11.21pa,0,6.837793854
L1FLnI_3q11.1h,0,6.837793854
L1FLnI_9p24.2k,0,6.837793854
L1FLnI_11p13k,0,6.837793854
L1FLnI_14q31.3o,0,6.837793854
L1FLnI_Xq13.1ba,0,6.837793854
L1FLnI_7q36.1g,0,6.837793854
L1FLnI_3q23a,0,6.837793854
L1FLnI_Xq23ua,0,6.837793854
L1FLnI_2p16.3s,0,6.837793854
L1FLnI_1q25.1l,0,6.837793854
L1FLnI_15q22.2c,0,6.837793854
L1FLnI_Yp11.31a,0,6.837793854
L1FLnI_2p16.1b,0,6.837793854
L1FLnI_3p14.2m,0,6.837793854
L1FLnI_4p14i,0,6.837793854
L1FLnI_6p12.1c,0,6.837793854
L1FLnI_7q32.3c,0,6.837793854
L1FLnI_8p23.1g,0,6.837793854
L1FLnI_8q22.1x,0,6.837793854
L1FLnI_9q22.1b,0,6.837793854
L1FLnI_12q13.11k,0,6.837793854
L1FLnI_12q15l,0,6.837793854
L1FLnI_14q32.13c,0,6.837793854
L1FLnI_17q24.1,0,6.837793854
L1FLnI_Xq22.1k,0,6.837793854
L1FLnI_Xq26.2v,0,6.837793854
L1FLnI_1p31.1ha,0,6.837793854
L1FLnI_1p31.1eb,0,6.837793854
L1FLnI_1p22.2k,0,6.837793854
L1FLnI_1q23.2i,0,6.837793854
L1FLnI_1q32.2t,0,6.837793854
L1FLnI_2p23.1l,0,6.837793854
L1FLnI_2p14d,0,6.837793854
L1FLnI_2p14o,0,6.837793854
L1FLnI_2q21.3c,0,6.837793854
L1FLnI_2q24.1ja,0,6.837793854
L1FLnI_2q32.1a,0,6.837793854
L1FLnI_2q33.3e,0,6.837793854
L1FLnI_3p24.3q,0,6.837793854
L1FLnI_3p22.3ca,0,6.837793854
L1FLnI_3p22.3ea,0,6.837793854
L1FLnI_3p13j,0,6.837793854
L1FLnI_3q22.1c,0,6.837793854
L1FLnI_4q12r,0,6.837793854
L1FLnI_4q22.1fa,0,6.837793854
L1FLnI_5q11.2i,0,6.837793854
L1FLnI_5q12.1v,0,6.837793854
L1FLnI_5q21.1f,0,6.837793854
L1FLnI_5q21.2b,0,6.837793854
L1FLnI_5q22.2a,0,6.837793854
L1FLnI_5q23.2j,0,6.837793854
L1FLnI_5q32r,0,6.837793854
L1FLnI_6p21.1k,0,6.837793854
L1FLnI_6q14.1p,0,6.837793854
L1FLnI_6q24.3a,0,6.837793854
L1FLnI_7p21.3t,0,6.837793854
L1FLnI_8p22c,0,6.837793854
L1FLnI_8q11.21z,0,6.837793854
L1FLnI_8q12.1r,0,6.837793854
L1FLnI_8q12.3t,0,6.837793854
L1FLnI_8q21.3o,0,6.837793854
L1FLnI_9p21.1ka,0,6.837793854
L1FLnI_9q21.13d,0,6.837793854
L1FLnI_10q23.31aa,0,6.837793854
L1FLnI_11p15.4q,0,6.837793854
L1FLnI_11p15.2a,0,6.837793854
L1FLnI_11p13i,0,6.837793854
L1FLnI_11q12.1d,0,6.837793854
L1FLnI_12p11.1h,0,6.837793854
