"transcript","MCF10A_norm","MDAMB_norm","log2FoldChange"
"L1FLnI_11q22.3z",64.5179718403292,17.5764979532595,-1.81841214785574
"L1FLnI_8q22.2p",63.4938770492128,36.1294680150335,-0.796597555118686
"L1FLnI_2p13.1a",63.4938770492128,106.435459828072,0.736236138680657
"L1FLnI_10p12.31a",63.4938770492128,123.035485672817,0.94351881961236
"L1FLnI_15q14b",63.4938770492128,34.1765237980047,-0.874549279405267
"L1FLnI_22q11.23b",63.4938770492128,139.635511517562,1.1247268268171
"L1FLnI_5q33.1b",63.4938770492128,72.258936030067,0.183842548579776
"L1FLnI_12q12cb",62.4697822580965,77.1412965726391,0.300015300617447
"L1FLnI_18q21.33b",61.4456874669801,45.8941891001777,-0.413192779908295
"L1FLnI_4q25na",61.4456874669801,85.9295455492689,0.477244660532279
"L1FLnI_5q14.3pb",60.4215926758638,0,-5.94067401709662
"L1FLnI_3q13.33x",59.3974978847475,151.353176819735,1.33485889425169
"L1FLnI_11q23.1b",58.3734030936311,9.76472108514419,-2.46350586650756
"L1FLnI_19q13.2d",58.3734030936311,448.200697808118,2.91947145763006
"L1FLnI_2q34ba",57.3493083025148,36.1294680150335,-0.65215090907286
"L1FLnI_4q13.3bb",57.3493083025148,100.576627176985,0.799781016757344
"L1FLnI_7q21.3a",57.3493083025148,75.1883523556103,0.384854902229778
"L1FLnI_5q13.2j",55.3011187202821,71.2824639215526,0.360482095391705
"L1FLnI_3q23w",55.3011187202821,59.5647986193796,0.105315926879145
"L1FLnI_13q12.11g",54.2770239291658,94.7177945258987,0.79210721124614
"L1FLnI_8q11.23o",53.2529291380495,1.95294421702884,-4.19947502293459
"L1FLnI_2q33.3d",53.2529291380495,26.3647469298893,-0.987382516846685
"L1FLnI_Xq11.2y",53.2529291380495,26.3647469298893,-0.987382516846685
"L1FLnI_7q21.13u",52.2288343469331,21.4823863873172,-1.24341279497763
"L1FLnI_2p23.3a",52.2288343469331,227.51800128386,2.10202793837848
"L1FLnI_15q26.1a",52.2288343469331,6.83530475960093,-2.76414667764708
"L1FLnI_12p13.31p",52.2288343469331,1.95294421702884,-4.17198196474456
"L1FLnI_6q25.3i",52.2288343469331,7.81177686811535,-2.59470310449238
"L1FLnI_8q24.12k",52.2288343469331,72.258936030067,0.460796775168851
"L1FLnI_7q31.1ga",51.2047395558168,26.3647469298893,-0.931862277401042
"L1FLnI_7q22.1e",51.2047395558168,18.552970061774,-1.41679302489716
"L1FLnI_11q22.3aa",50.1806447647004,35.1529959065191,-0.501483117721635
"L1FLnI_19q13.31b",50.1806447647004,86.9060176577833,0.780363606972352
"L1FLnI_2p16.1x",49.1565499735841,71.2824639215526,0.527207569228809
"L1FLnI_8q21.11n",49.1565499735841,132.800206757961,1.41557032468673
"L1FLnI_8q22.1k",49.1565499735841,38.0824122320624,-0.359918599927492
"L1FLnI_Xq21.1db",47.1083603913514,32.2235795809758,-0.534080110153078
"L1FLnI_14q11.2j",47.1083603913514,25.3882748213749,-0.866390595850123
"L1FLnI_18q12.1s",47.1083603913514,93.7413224173842,0.97770617853133
"L1FLnI_9q13h",47.1083603913514,29.2941632554326,-0.667247773003856
"L1FLnI_18p11.22g",47.1083603913514,209.9415033306,2.13248344129036
"L1FLnI_4q26ua",47.1083603913514,122.059013564302,1.35499079706452
"L1FLnI_18q12.1q",46.0842656002351,5.85883265108651,-2.77921006645027
"L1FLnI_14q21.1a",46.0842656002351,12.6941374106874,-1.78168663328244
"L1FLnI_2q24.2d",46.0842656002351,51.7530217512642,0.164008708058823
"L1FLnI_3p22.1ea",46.0842656002351,4.8823605425721,-3.00077790935083
"L1FLnI_4q21.21e",45.0601708091188,98.6236829599563,1.11296898536632
"L1FLnI_9q21.32i",45.0601708091188,164.047314230422,1.84128799584112
"L1FLnI_1p22.1c",44.0360760180024,31.2471074724614,-0.481911372942864
