"","count_MCF10A","count_MDAMB436"
"L1FLnI_Xp11.22d",-0.451890008743207,1.77717837243201
"L1FLnI_17q23.2b",-0.451890008743207,1.77717837243201
"L1FLnI_3q22.1r",-0.451890008743207,1.77717837243201
"L1FLnI_Xq21.1ba",-0.451890008743207,1.77717837243201
"L1FLnI_4q32.2i",-0.451890008743207,1.77717837243201
"L1FLnI_4q33e",-0.451890008743207,1.77717837243201
"L1FLnI_12q12ha",-0.451890008743207,1.77717837243201
"L1FLnI_22p11.2m",-0.451890008743207,1.77717837243201
"L1FLnI_6q22.31sa",-0.451890008743207,1.77717837243201
"L1FLnI_5q21.3l",-0.451890008743207,1.77717837243201
"L1FLnI_15q14h",-0.451890008743207,1.77717837243201
"L1FLnI_Xp22.13d",-0.451890008743207,1.77717837243201
"L1FLnI_4q26m",-0.451890008743207,1.77717837243201
"L1FLnI_6q13k",-0.451890008743207,1.77717837243201
"L1FLnI_5q32a",-0.451890008743207,1.77717837243201
"L1FLnI_1q44y",-0.451890008743207,1.77717837243201
"L1FLnI_3p22.3s",-0.451890008743207,1.77717837243201
"L1FLnI_2q36.3p",-0.451890008743207,1.77717837243201
"L1FLnI_3p24.3d",-0.451890008743207,1.77717837243201
"L1FLnI_20p11.21q",-0.451890008743207,1.77717837243201
"L1FLnI_8q21.3ta",-0.451890008743207,1.77717837243201
"L1FLnI_11q24.2a",-0.451890008743207,1.77717837243201
"L1FLnI_18p11.32a",-0.451890008743207,1.77717837243201
"L1FLnI_6p12.3ga",-0.451890008743207,1.77717837243201
"L1FLnI_4q31.21sa",-0.451890008743207,1.77717837243201
"L1FLnI_5p13.3ba",-0.451890008743207,1.77717837243201
"L1FLnI_Xq23ob",-0.451890008743207,1.77717837243201
"L1FLnI_5q11.1d",-0.451890008743207,1.77717837243201
"L1FLnI_8p11.21d",-0.451890008743207,1.77717837243201
"L1FLnI_10p14f",-0.451890008743207,1.77717837243201
"L1FLnI_20q11.1d",-0.451890008743207,1.77717837243201
"L1FLnI_2q31.2q",-0.451890008743207,1.77717837243201
"L1FLnI_22q11.22a",-0.451890008743207,1.77717837243201
"L1FLnI_11p15.4ba",-0.451890008743207,1.77717837243201
"L1FLnI_5q34qa",-0.451890008743207,1.77717837243201
"L1FLnI_2p12o",-0.451890008743207,1.77717837243201
"L1FLnI_14q31.3ea",-0.451890008743207,1.77717837243201
"L1FLnI_4q13.3y",-0.451890008743207,1.77717837243201
"L1FLnI_6p22.3aa",-0.451890008743207,1.77717837243201
"L1FLnI_Xq13.3za",-0.451890008743207,1.77717837243201
"L1FLnI_8q11.23f",-0.451890008743207,1.77717837243201
"L1FLnI_2p16.1n",-0.451890008743207,1.77717837243201
"L1FLnI_5q23.1m",-0.451890008743207,1.77717837243201
"L1FLnI_9p13.1a",-0.451890008743207,1.77717837243201
"L1FLnI_Xq26.2w",-0.451890008743207,1.77717837243201
"L1FLnI_10q24.31c",-0.451890008743207,1.77717837243201
"L1FLnI_6q13qa",-0.451890008743207,1.77717837243201
"L1FLnI_15q14a",-0.451890008743207,1.77717837243201
"L1FLnI_8q22.1l",-0.451890008743207,1.77717837243201
"L1FLnI_2p14e",-0.451890008743207,1.77717837243201
"L1FLnI_9q22.2a",-0.451890008743207,1.77717837243201
"L1FLnI_5q23.2h",-0.451890008743207,1.77717837243201
"L1FLnI_6q13l",-0.451890008743207,1.77717837243201
"L1FLnI_2q12.1b",-0.451890008743207,1.77717837243201
"L1FLnI_21q22.11a",-0.451890008743207,1.77717837243201
"L1FLnI_2q32.1d",-0.451890008743207,1.77717837243201
"L1FLnI_13q21.2j",-0.451890008743207,1.77717837243201
"L1FLnI_7q21.11aa",-0.451890008743207,1.77717837243201
"L1FLnI_6p12.3aa",-0.451890008743207,1.77717837243201
"L1FLnI_Xq21.32e",-0.451890008743207,1.77717837243201
"L1FLnI_Xq24o",-0.451890008743207,1.77717837243201
"L1FLnI_7p13b",-0.451890008743207,1.77717837243201
"L1FLnI_8q12.1j",-0.451890008743207,1.77717837243201
"L1FLnI_3q22.1n",-0.451890008743207,1.77717837243201
"L1FLnI_5q32x",-0.451890008743207,1.77717837243201
"L1FLnI_8q22.1z",-0.451890008743207,1.77717837243201
"L1FLnI_8q24.12l",-0.451890008743207,1.77717837243201
"L1FLnI_8q24.23j",-0.451890008743207,1.77717837243201
"L1FLnI_10q11.21b",-0.451890008743207,1.77717837243201
"L1FLnI_12q14.1q",-0.451890008743207,1.77717837243201
"L1FLnI_6q12t",-0.451890008743207,1.77717837243201
"L1FLnI_15q11.2k",-0.451890008743207,1.77717837243201
"L1FLnI_4q12ea",-0.451890008743207,1.77717837243201
"L1FLnI_7q36.1b",-0.451890008743207,1.77717837243201
"L1FLnI_12q21.2a",-0.451890008743207,1.77717837243201
"L1FLnI_5q13.3e",-0.451890008743207,1.77717837243201
"L1FLnI_Xq11.1p",-0.451890008743207,1.77717837243201
"L1FLnI_3p12.3q",-0.451890008743207,1.77717837243201
"L1FLnI_7p12.3c",-0.451890008743207,1.77717837243201
"L1FLnI_3p24.1e",-0.451890008743207,1.77717837243201
"L1FLnI_11q21v",-0.451890008743207,1.77717837243201
"L1FLnI_4q21.22j",-0.451890008743207,1.77717837243201
"L1FLnI_7q21.13b",-0.451890008743207,1.77717837243201
"L1FLnI_1q32.2n",-0.451890008743207,1.77717837243201
"L1FLnI_3p22.1r",-0.451890008743207,1.77717837243201
"L1FLnI_4q31.22q",-0.451890008743207,1.77717837243201
"L1FLnI_2p24.2e",-0.451890008743207,1.77717837243201
"L1FLnI_Xq13.3p",-0.451890008743207,1.77717837243201
"L1FLnI_14q31.1a",-0.451890008743207,1.77717837243201
"L1FLnI_8q11.23a",-0.451890008743207,1.77717837243201
"L1FLnI_Xq26.1b",-0.451890008743207,1.77717837243201
"L1FLnI_14q12d",-0.451890008743207,1.77717837243201
"L1FLnI_15q14u",-0.451890008743207,1.77717837243201
"L1FLnI_1q41fa",-0.451890008743207,1.77717837243201
"L1FLnI_10p11.22s",-0.451890008743207,1.77717837243201
"L1FLnI_3q26.33g",-0.451890008743207,1.77717837243201
"L1FLnI_10q21.3ea",-0.451890008743207,1.77717837243201
"L1FLnI_Xq23fb",-0.451890008743207,1.77717837243201
"L1FLnI_Xp11.21aa",-0.451890008743207,1.77717837243201
"L1FLnI_2q11.2l",-0.451890008743207,1.77717837243201
"L1FLnI_7q22.3d",-0.451890008743207,1.77717837243201
"L1FLnI_11p14.3p",-0.451890008743207,1.77717837243201
"L1FLnI_11q14.3ea",-0.451890008743207,1.77717837243201
"L1FLnI_5q12.1ha",-0.451890008743207,1.77717837243201
"L1FLnI_1p32.1h",-0.451890008743207,1.77717837243201
"L1FLnI_7p21.2g",-0.451890008743207,1.77717837243201
"L1FLnI_14q32.13b",-0.451890008743207,1.77717837243201
"L1FLnI_5q11.2oa",-0.451890008743207,1.77717837243201
"L1FLnI_9p21.3o",-0.451890008743207,1.77717837243201
"L1FLnI_11q11x",-0.451890008743207,1.77717837243201
"L1FLnI_4q22.1u",-0.451890008743207,1.77717837243201
"L1FLnI_1p31.1y",-0.451890008743207,1.77717837243201
"L1FLnI_5q11.2na",-0.451890008743207,1.77717837243201
"L1FLnI_8q21.2o",-0.451890008743207,1.77717837243201
"L1FLnI_5p15.31f",-0.451890008743207,1.77717837243201
"L1FLnI_15q23n",-0.451890008743207,1.77717837243201
"L1FLnI_5q11.2r",-0.451890008743207,1.77717837243201
"L1FLnI_7q36.3a",-0.451890008743207,1.77717837243201
"L1FLnI_8q12.3g",-0.451890008743207,1.77717837243201
"L1FLnI_17q21.33b",-0.451890008743207,1.77717837243201
"L1FLnI_14q21.3r",-0.451890008743207,1.77717837243201
"L1FLnI_2q36.3n",-0.451890008743207,1.77717837243201
"L1FLnI_Xq21.33ab",-0.451890008743207,1.77717837243201
"L1FLnI_4q24oa",-0.451890008743207,1.77717837243201
"L1FLnI_7q21.11ma",-0.451890008743207,1.77717837243201
"L1FLnI_18q21.2h",-0.451890008743207,1.77717837243201
"L1FLnI_Xq12db",-0.451890008743207,1.77717837243201
"L1FLnI_5p15.1n",-0.451890008743207,1.77717837243201
"L1FLnI_Xq21.1he",-0.451890008743207,1.77717837243201
"L1FLnI_11p14.2a",-0.451890008743207,1.77717837243201
"L1FLnI_6q13ea",-0.451890008743207,1.77717837243201
"L1FLnI_7p21.3ta",-0.451890008743207,1.77717837243201
"L1FLnI_7q31.1b",-0.451890008743207,1.77717837243201
"L1FLnI_7q21.3c",-0.451890008743207,1.77717837243201
"L1FLnI_Xq27.3g",-0.451890008743207,1.77717837243201
"L1FLnI_1p22.3k",-0.451890008743207,1.42045667459727
"L1FLnI_1p22.2z",-0.451890008743207,1.42045667459727
"L1FLnI_1p21.3n",-0.451890008743207,1.42045667459727
"L1FLnI_1q23.2h",-0.451890008743207,1.42045667459727
"L1FLnI_1q23.3k",-0.451890008743207,1.42045667459727
"L1FLnI_1q25.2q",-0.451890008743207,1.42045667459727
"L1FLnI_1q25.2v",-0.451890008743207,1.42045667459727
"L1FLnI_1q32.2h",-0.451890008743207,1.42045667459727
"L1FLnI_2p16.3j",-0.451890008743207,1.42045667459727
"L1FLnI_2p13.2e",-0.451890008743207,1.42045667459727
"L1FLnI_2q21.2q",-0.451890008743207,1.42045667459727
"L1FLnI_2q23.1j",-0.451890008743207,1.42045667459727
"L1FLnI_2q23.3m",-0.451890008743207,1.42045667459727
"L1FLnI_2q24.1ga",-0.451890008743207,1.42045667459727
"L1FLnI_2q33.1w",-0.451890008743207,1.42045667459727
"L1FLnI_2q36.1d",-0.451890008743207,1.42045667459727
"L1FLnI_3q11.2da",-0.451890008743207,1.42045667459727
"L1FLnI_3q11.2fa",-0.451890008743207,1.42045667459727
"L1FLnI_3q12.2e",-0.451890008743207,1.42045667459727
"L1FLnI_3q23h",-0.451890008743207,1.42045667459727
"L1FLnI_3q23j",-0.451890008743207,1.42045667459727
"L1FLnI_3q24ga",-0.451890008743207,1.42045667459727
"L1FLnI_3q26.33m",-0.451890008743207,1.42045667459727
"L1FLnI_4q13.1za",-0.451890008743207,1.42045667459727
"L1FLnI_4q22.3c",-0.451890008743207,1.42045667459727
"L1FLnI_4q31.21c",-0.451890008743207,1.42045667459727
"L1FLnI_4q31.21la",-0.451890008743207,1.42045667459727
"L1FLnI_4q31.3d",-0.451890008743207,1.42045667459727
"L1FLnI_5p15.31b",-0.451890008743207,1.42045667459727
"L1FLnI_5p14.3q",-0.451890008743207,1.42045667459727
"L1FLnI_5q12.3h",-0.451890008743207,1.42045667459727
"L1FLnI_5q14.2k",-0.451890008743207,1.42045667459727
"L1FLnI_5q14.3ra",-0.451890008743207,1.42045667459727
"L1FLnI_5q15d",-0.451890008743207,1.42045667459727
"L1FLnI_5q22.2c",-0.451890008743207,1.42045667459727
"L1FLnI_5q23.3z",-0.451890008743207,1.42045667459727
"L1FLnI_5q34ha",-0.451890008743207,1.42045667459727
"L1FLnI_6p22.3ca",-0.451890008743207,1.42045667459727
"L1FLnI_6p21.1e",-0.451890008743207,1.42045667459727
"L1FLnI_6p12.3ka",-0.451890008743207,1.42045667459727
"L1FLnI_6p11.2e",-0.451890008743207,1.42045667459727
"L1FLnI_6q14.3o",-0.451890008743207,1.42045667459727
"L1FLnI_6q16.3k",-0.451890008743207,1.42045667459727
"L1FLnI_6q16.3ia",-0.451890008743207,1.42045667459727
"L1FLnI_6q24.2h",-0.451890008743207,1.42045667459727
"L1FLnI_6q25.1f",-0.451890008743207,1.42045667459727
"L1FLnI_7p14.3z",-0.451890008743207,1.42045667459727
"L1FLnI_7p12.1b",-0.451890008743207,1.42045667459727
"L1FLnI_7q22.2e",-0.451890008743207,1.42045667459727
"L1FLnI_7q31.2c",-0.451890008743207,1.42045667459727
"L1FLnI_7q31.31p",-0.451890008743207,1.42045667459727
"L1FLnI_7q31.32g",-0.451890008743207,1.42045667459727
"L1FLnI_7q36.3g",-0.451890008743207,1.42045667459727
"L1FLnI_8p23.2p",-0.451890008743207,1.42045667459727
"L1FLnI_8p22f",-0.451890008743207,1.42045667459727
"L1FLnI_8p21.2n",-0.451890008743207,1.42045667459727
"L1FLnI_8q11.1a",-0.451890008743207,1.42045667459727
"L1FLnI_8q12.1la",-0.451890008743207,1.42045667459727
"L1FLnI_8q24.22c",-0.451890008743207,1.42045667459727
"L1FLnI_9p24.1n",-0.451890008743207,1.42045667459727
"L1FLnI_9p21.3m",-0.451890008743207,1.42045667459727
"L1FLnI_9p21.1da",-0.451890008743207,1.42045667459727
"L1FLnI_10q21.1ca",-0.451890008743207,1.42045667459727
"L1FLnI_10q21.1ha",-0.451890008743207,1.42045667459727
"L1FLnI_10q25.1k",-0.451890008743207,1.42045667459727
"L1FLnI_10q25.1u",-0.451890008743207,1.42045667459727
"L1FLnI_10q26.13j",-0.451890008743207,1.42045667459727
"L1FLnI_11p15.4ia",-0.451890008743207,1.42045667459727
"L1FLnI_11p15.3e",-0.451890008743207,1.42045667459727
"L1FLnI_11p12i",-0.451890008743207,1.42045667459727
"L1FLnI_11p12ka",-0.451890008743207,1.42045667459727
"L1FLnI_11q12.3p",-0.451890008743207,1.42045667459727
"L1FLnI_12p13.1f",-0.451890008743207,1.42045667459727
"L1FLnI_12p11.21i",-0.451890008743207,1.42045667459727
"L1FLnI_12p11.1j",-0.451890008743207,1.42045667459727
"L1FLnI_12p11.1l",-0.451890008743207,1.42045667459727
"L1FLnI_12q13.11v",-0.451890008743207,1.42045667459727
"L1FLnI_12q13.2s",-0.451890008743207,1.42045667459727
"L1FLnI_12q13.2v",-0.451890008743207,1.42045667459727
"L1FLnI_12q21.31y",-0.451890008743207,1.42045667459727
"L1FLnI_12q23.2g",-0.451890008743207,1.42045667459727
"L1FLnI_13q12.12a",-0.451890008743207,1.42045667459727
"L1FLnI_13q14.13b",-0.451890008743207,1.42045667459727
"L1FLnI_14q11.2h",-0.451890008743207,1.42045667459727
"L1FLnI_15q21.2q",-0.451890008743207,1.42045667459727
"L1FLnI_15q21.2r",-0.451890008743207,1.42045667459727
"L1FLnI_15q25.3y",-0.451890008743207,1.42045667459727
"L1FLnI_16p11.2k",-0.451890008743207,1.42045667459727
"L1FLnI_16p11.1a",-0.451890008743207,1.42045667459727
"L1FLnI_17q22aa",-0.451890008743207,1.42045667459727
"L1FLnI_18q12.3c",-0.451890008743207,1.42045667459727
"L1FLnI_18q21.2a",-0.451890008743207,1.42045667459727
"L1FLnI_19q12b",-0.451890008743207,1.42045667459727
"L1FLnI_20p11.1b",-0.451890008743207,1.42045667459727
"L1FLnI_20q11.1e",-0.451890008743207,1.42045667459727
"L1FLnI_21q21.1n",-0.451890008743207,1.42045667459727
"L1FLnI_Xp22.11e",-0.451890008743207,1.42045667459727
"L1FLnI_Xp21.3k",-0.451890008743207,1.42045667459727
"L1FLnI_Xp11.21uc",-0.451890008743207,1.42045667459727
"L1FLnI_Xq13.3ba",-0.451890008743207,1.42045667459727
"L1FLnI_Xq13.3ib",-0.451890008743207,1.42045667459727
"L1FLnI_Xq21.1s",-0.451890008743207,1.42045667459727
"L1FLnI_Xq21.1fb",-0.451890008743207,1.42045667459727
"L1FLnI_Xq21.1mf",-0.451890008743207,1.42045667459727
"L1FLnI_Xq22.1ab",-0.451890008743207,1.42045667459727
"L1FLnI_Xq25ga",-0.451890008743207,1.42045667459727
"L1FLnI_Xq27.3aa",-0.451890008743207,1.42045667459727
"L1FLnI_Xq28da",-0.451890008743207,1.42045667459727
"L1FLnI_Yq11.21i",-0.451890008743207,1.42045667459727
"L1FLnI_Yq11.223i",-0.451890008743207,1.42045667459727
"L1FLnI_1p31.1qb",-0.451890008743207,1.42045667459727
"L1FLnI_1p21.1o",-0.451890008743207,1.42045667459727
"L1FLnI_1p12l",-0.451890008743207,1.42045667459727
"L1FLnI_1q31.1z",-0.451890008743207,1.42045667459727
"L1FLnI_1q31.2b",-0.451890008743207,1.42045667459727
"L1FLnI_2p24.3f",-0.451890008743207,1.42045667459727
"L1FLnI_2p24.3l",-0.451890008743207,1.42045667459727
"L1FLnI_2p24.1h",-0.451890008743207,1.42045667459727
"L1FLnI_2q12.1e",-0.451890008743207,1.42045667459727
"L1FLnI_2q14.3pa",-0.451890008743207,1.42045667459727
"L1FLnI_2q22.2i",-0.451890008743207,1.42045667459727
"L1FLnI_2q22.3w",-0.451890008743207,1.42045667459727
"L1FLnI_2q23.3p",-0.451890008743207,1.42045667459727
"L1FLnI_2q24.3h",-0.451890008743207,1.42045667459727
"L1FLnI_2q24.3s",-0.451890008743207,1.42045667459727
"L1FLnI_2q31.2f",-0.451890008743207,1.42045667459727
"L1FLnI_2q31.3m",-0.451890008743207,1.42045667459727
"L1FLnI_2q33.1j",-0.451890008743207,1.42045667459727
"L1FLnI_2q34ea",-0.451890008743207,1.42045667459727
"L1FLnI_2q36.3f",-0.451890008743207,1.42045667459727
"L1FLnI_3p14.2x",-0.451890008743207,1.42045667459727
"L1FLnI_3p12.1q",-0.451890008743207,1.42045667459727
"L1FLnI_3q11.2w",-0.451890008743207,1.42045667459727
"L1FLnI_3q12.1h",-0.451890008743207,1.42045667459727
"L1FLnI_3q12.3f",-0.451890008743207,1.42045667459727
"L1FLnI_3q13.33o",-0.451890008743207,1.42045667459727
"L1FLnI_3q22.2m",-0.451890008743207,1.42045667459727
"L1FLnI_3q24s",-0.451890008743207,1.42045667459727
"L1FLnI_3q25.32f",-0.451890008743207,1.42045667459727
"L1FLnI_4p14n",-0.451890008743207,1.42045667459727
"L1FLnI_4q13.3j",-0.451890008743207,1.42045667459727
"L1FLnI_4q13.3gb",-0.451890008743207,1.42045667459727
"L1FLnI_4q21.22b",-0.451890008743207,1.42045667459727
"L1FLnI_4q22.3k",-0.451890008743207,1.42045667459727
"L1FLnI_4q23i",-0.451890008743207,1.42045667459727
"L1FLnI_4q26x",-0.451890008743207,1.42045667459727
"L1FLnI_4q26ma",-0.451890008743207,1.42045667459727
"L1FLnI_4q32.3x",-0.451890008743207,1.42045667459727
"L1FLnI_4q33a",-0.451890008743207,1.42045667459727
"L1FLnI_4q34.1r",-0.451890008743207,1.42045667459727
"L1FLnI_5p13.2r",-0.451890008743207,1.42045667459727
"L1FLnI_5q11.2k",-0.451890008743207,1.42045667459727
"L1FLnI_5q11.2ca",-0.451890008743207,1.42045667459727
"L1FLnI_5q12.1k",-0.451890008743207,1.42045667459727
"L1FLnI_5q14.3f",-0.451890008743207,1.42045667459727
"L1FLnI_5q14.3ba",-0.451890008743207,1.42045667459727
"L1FLnI_5q14.3gb",-0.451890008743207,1.42045667459727
"L1FLnI_5q21.1g",-0.451890008743207,1.42045667459727
"L1FLnI_5q23.3k",-0.451890008743207,1.42045667459727
"L1FLnI_6p22.1i",-0.451890008743207,1.42045667459727
"L1FLnI_6q11.1h",-0.451890008743207,1.42045667459727
"L1FLnI_6q13va",-0.451890008743207,1.42045667459727
"L1FLnI_6q14.1sa",-0.451890008743207,1.42045667459727
"L1FLnI_6q14.3p",-0.451890008743207,1.42045667459727
"L1FLnI_6q16.1s",-0.451890008743207,1.42045667459727
"L1FLnI_7p15.2f",-0.451890008743207,1.42045667459727
"L1FLnI_7p12.1m",-0.451890008743207,1.42045667459727
"L1FLnI_7q11.21f",-0.451890008743207,1.42045667459727
"L1FLnI_7q21.11c",-0.451890008743207,1.42045667459727
"L1FLnI_7q21.11z",-0.451890008743207,1.42045667459727
"L1FLnI_7q22.3c",-0.451890008743207,1.42045667459727
"L1FLnI_8p23.2a",-0.451890008743207,1.42045667459727
"L1FLnI_8q12.1x",-0.451890008743207,1.42045667459727
"L1FLnI_8q12.1ia",-0.451890008743207,1.42045667459727
"L1FLnI_8q21.2q",-0.451890008743207,1.42045667459727
"L1FLnI_8q22.3a",-0.451890008743207,1.42045667459727
"L1FLnI_8q22.3b",-0.451890008743207,1.42045667459727
"L1FLnI_8q22.3h",-0.451890008743207,1.42045667459727
"L1FLnI_9p21.3g",-0.451890008743207,1.42045667459727
"L1FLnI_9p21.2b",-0.451890008743207,1.42045667459727
"L1FLnI_9p21.1s",-0.451890008743207,1.42045667459727
"L1FLnI_9q31.1l",-0.451890008743207,1.42045667459727
"L1FLnI_10p12.31d",-0.451890008743207,1.42045667459727
"L1FLnI_10p12.2k",-0.451890008743207,1.42045667459727
"L1FLnI_10p11.1h",-0.451890008743207,1.42045667459727
"L1FLnI_10q21.3d",-0.451890008743207,1.42045667459727
"L1FLnI_10q23.33n",-0.451890008743207,1.42045667459727
"L1FLnI_10q25.1d",-0.451890008743207,1.42045667459727
"L1FLnI_10q25.1ha",-0.451890008743207,1.42045667459727
"L1FLnI_11p15.1y",-0.451890008743207,1.42045667459727
"L1FLnI_11p12s",-0.451890008743207,1.42045667459727
"L1FLnI_11p12na",-0.451890008743207,1.42045667459727
"L1FLnI_11p11.2k",-0.451890008743207,1.42045667459727
"L1FLnI_11q14.3t",-0.451890008743207,1.42045667459727
"L1FLnI_11q21l",-0.451890008743207,1.42045667459727
"L1FLnI_11q22.1n",-0.451890008743207,1.42045667459727
"L1FLnI_11q22.1x",-0.451890008743207,1.42045667459727
"L1FLnI_11q25g",-0.451890008743207,1.42045667459727
"L1FLnI_12p12.3o",-0.451890008743207,1.42045667459727
"L1FLnI_12q12h",-0.451890008743207,1.42045667459727
"L1FLnI_12q13.2k",-0.451890008743207,1.42045667459727
"L1FLnI_12q14.1ca",-0.451890008743207,1.42045667459727
"L1FLnI_12q14.1ka",-0.451890008743207,1.42045667459727
"L1FLnI_12q14.2k",-0.451890008743207,1.42045667459727
"L1FLnI_13q12.3m",-0.451890008743207,1.42045667459727
"L1FLnI_13q14.2m",-0.451890008743207,1.42045667459727
"L1FLnI_13q21.2a",-0.451890008743207,1.42045667459727
"L1FLnI_13q31.3j",-0.451890008743207,1.42045667459727
"L1FLnI_14q12ua",-0.451890008743207,1.42045667459727
"L1FLnI_14q21.2l",-0.451890008743207,1.42045667459727
"L1FLnI_14q21.3c",-0.451890008743207,1.42045667459727
"L1FLnI_14q21.3m",-0.451890008743207,1.42045667459727
"L1FLnI_15q13.3e",-0.451890008743207,1.42045667459727
"L1FLnI_15q21.3da",-0.451890008743207,1.42045667459727
"L1FLnI_15q21.3ma",-0.451890008743207,1.42045667459727
"L1FLnI_15q24.3e",-0.451890008743207,1.42045667459727
"L1FLnI_15q25.2d",-0.451890008743207,1.42045667459727
"L1FLnI_15q26.1d",-0.451890008743207,1.42045667459727
"L1FLnI_16p12.3b",-0.451890008743207,1.42045667459727
"L1FLnI_16q21ga",-0.451890008743207,1.42045667459727
"L1FLnI_18p11.31d",-0.451890008743207,1.42045667459727
"L1FLnI_22q13.31a",-0.451890008743207,1.42045667459727
"L1FLnI_Xp22.2n",-0.451890008743207,1.42045667459727
"L1FLnI_Xp21.1a",-0.451890008743207,1.42045667459727
"L1FLnI_Xp11.22s",-0.451890008743207,1.42045667459727
"L1FLnI_Xq12u",-0.451890008743207,1.42045667459727
"L1FLnI_Xq12z",-0.451890008743207,1.42045667459727
"L1FLnI_Xq12ea",-0.451890008743207,1.42045667459727
"L1FLnI_Xq21.1ka",-0.451890008743207,1.42045667459727
"L1FLnI_Xq21.1jd",-0.451890008743207,1.42045667459727
"L1FLnI_Xq21.33la",-0.451890008743207,1.42045667459727
"L1FLnI_Xq22.1x",-0.451890008743207,1.42045667459727
"L1FLnI_Xq22.3h",-0.451890008743207,1.42045667459727
"L1FLnI_Xq23c",-0.451890008743207,1.42045667459727
"L1FLnI_Xq23db",-0.451890008743207,1.42045667459727
"L1FLnI_Xq25lc",-0.451890008743207,1.42045667459727
"L1FLnI_Xq26.1m",-0.451890008743207,1.42045667459727
"L1FLnI_Xq26.2y",-0.451890008743207,1.42045667459727
"L1FLnI_6q15h",-0.451890008743207,1.42045667459727
"L1FLnI_9p24.3h",-0.451890008743207,1.42045667459727
"L1FLnI_15q25.3e",-0.451890008743207,1.42045667459727
"L1FLnI_Xq22.1eb",-0.451890008743207,1.42045667459727
"L1FLnI_Xq22.3va",-0.451890008743207,1.42045667459727
"L1FLnI_2q24.2r",-0.451890008743207,1.42045667459727
"L1FLnI_6p12.3c",-0.451890008743207,1.42045667459727
"L1FLnI_12q12la",-0.451890008743207,1.42045667459727
"L1FLnI_13q31.3i",-0.451890008743207,1.42045667459727
"L1FLnI_1p21.2a",-0.451890008743207,1.42045667459727
"L1FLnI_1p21.1f",-0.451890008743207,1.42045667459727
"L1FLnI_1q31.1e",-0.451890008743207,1.42045667459727
"L1FLnI_1q31.1l",-0.451890008743207,1.42045667459727
"L1FLnI_1q41ea",-0.451890008743207,1.42045667459727
"L1FLnI_2p13.3f",-0.451890008743207,1.42045667459727
"L1FLnI_2p11.2f",-0.451890008743207,1.42045667459727
"L1FLnI_2q11.2j",-0.451890008743207,1.42045667459727
"L1FLnI_2q37.3a",-0.451890008743207,1.42045667459727
"L1FLnI_3q12.2f",-0.451890008743207,1.42045667459727
"L1FLnI_4q21.21h",-0.451890008743207,1.42045667459727
"L1FLnI_4q22.1v",-0.451890008743207,1.42045667459727
"L1FLnI_5q11.2c",-0.451890008743207,1.42045667459727
"L1FLnI_5q21.1b",-0.451890008743207,1.42045667459727
"L1FLnI_6p25.2e",-0.451890008743207,1.42045667459727
"L1FLnI_6q22.1c",-0.451890008743207,1.42045667459727
"L1FLnI_6q22.32b",-0.451890008743207,1.42045667459727
"L1FLnI_7q21.3o",-0.451890008743207,1.42045667459727
"L1FLnI_7q31.1q",-0.451890008743207,1.42045667459727
"L1FLnI_8p11.1c",-0.451890008743207,1.42045667459727
"L1FLnI_8q13.3v",-0.451890008743207,1.42045667459727
"L1FLnI_8q22.2l",-0.451890008743207,1.42045667459727
"L1FLnI_9p23u",-0.451890008743207,1.42045667459727
"L1FLnI_9p12a",-0.451890008743207,1.42045667459727
"L1FLnI_10q23.31k",-0.451890008743207,1.42045667459727
"L1FLnI_10q26.13a",-0.451890008743207,1.42045667459727
"L1FLnI_11p15.3n",-0.451890008743207,1.42045667459727
"L1FLnI_11p15.2s",-0.451890008743207,1.42045667459727
"L1FLnI_11q23.3e",-0.451890008743207,1.42045667459727
"L1FLnI_12p11.22c",-0.451890008743207,1.42045667459727
"L1FLnI_12q21.31j",-0.451890008743207,1.42045667459727
"L1FLnI_12q22j",-0.451890008743207,1.42045667459727
"L1FLnI_13q31.1l",-0.451890008743207,1.42045667459727
"L1FLnI_13q33.1c",-0.451890008743207,1.42045667459727
"L1FLnI_14q12y",-0.451890008743207,1.42045667459727
"L1FLnI_15q21.1d",-0.451890008743207,1.42045667459727
"L1FLnI_20q11.1f",-0.451890008743207,1.42045667459727
"L1FLnI_21q21.3i",-0.451890008743207,1.42045667459727
"L1FLnI_Xp22.2w",-0.451890008743207,1.42045667459727
"L1FLnI_Xq21.1j",-0.451890008743207,1.42045667459727
"L1FLnI_Xq22.1ja",-0.451890008743207,1.42045667459727
"L1FLnI_Xq23b",-0.451890008743207,1.42045667459727
"L1FLnI_Xq24s",-0.451890008743207,1.42045667459727
"L1FLnI_Xq26.3c",-0.451890008743207,1.42045667459727
"L1FLnI_2q24.1o",-0.451890008743207,1.42045667459727
"L1FLnI_5q11.2g",-0.451890008743207,1.42045667459727
"L1FLnI_5q11.2aa",-0.451890008743207,1.42045667459727
"L1FLnI_5q21.3f",-0.451890008743207,1.42045667459727
"L1FLnI_6p22.3n",-0.451890008743207,1.42045667459727
"L1FLnI_6q13da",-0.451890008743207,1.42045667459727
"L1FLnI_9p24.3j",-0.451890008743207,1.42045667459727
"L1FLnI_14q23.1t",-0.451890008743207,1.42045667459727
"L1FLnI_17q12h",-0.451890008743207,1.42045667459727
"L1FLnI_17q22z",-0.451890008743207,1.42045667459727
"L1FLnI_20q11.21g",-0.451890008743207,1.42045667459727
