pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS	0.180555555555556	0.466827650413127	0.144630528034484	-0.477836452118442	-1.27720150961059	18	SHMT1, CAD, GART, GMPS, PRTFDC1, PPAT, MTOR, CPS1, CTPS2
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	0.112403100775194	0.377560596437678	0.184706471207739	0.279079450902755	1.19244368784704	225	SARNP, ALYREF, PCID2, POM121L2, DDX39A, SRSF1, NEAT1, NUP85, HNRNPA2B1, DDX19B, NUP35, ZFP36L1, HNRNPA1, NUTF2, TGFBR2, UPF3B, SRSF3, PABPN1, THOC3, RAE1, SRSF7, RBM8A, POLDIP3, SLC25A33, NUP93, POM121B, CETN2, MRPL18, ZC3H3, SSB, NXF1, YBX1, MCM3AP, EIF4A3, SLC25A16, SLC35D3, YTHDC1, MVP, ABCC6, NUP43, NUP37, CASC3, RBM33
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	0.729458917835671	0.832365162822252	0.0603786357920401	-0.313271446805697	-0.830652866409226	17	DHFR2, ADA2, PRTFDC1, MTAP
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS	0.367864693446089	0.627693954130821	0.0995791200495904	0.373935427804094	1.06788972871706	22	NUDT1, GSK3A, CDADC1, CDA
GOBP_NUCLEOBASE_METABOLIC_PROCESS	0.244140625	0.533608254641485	0.120985142145252	-0.357871020370472	-1.14836273256902	38	SHMT1, ALDH6A1, GDA, CAD, GART, TYMP, GMPS, PRTFDC1, PPAT, MTOR, DPYSL2, CPS1, CTPS2
GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I	0.0749464668094218	0.312337936630086	0.241339976815091	0.475551479322369	1.39612139391073	24	DDX11, SIRT7, POLR2E, MACROH2A1, POLR1D, TCOF1, SMARCB1, NCL
GOBP_NUCLEOLUS_ORGANIZATION	0.0582665850636842	0.277986468176765	0.321775918075361	0.543191991736262	1.50518494580626	18	DDX11, RPS19, RRN3, PHF2, MACROH2A1, RRP8
GOBP_NUCLEOPHAGY	0.5046904315197	0.706616278382651	0.0753093764172773	-0.334129925597795	-0.959429672669473	23	ULK2, WDR45, WIPI1, ATG5, RB1CC1, ATG12, ATG2A, ATG4C
GOBP_NUCLEOSIDE_CATABOLIC_PROCESS	0.546184738955823	0.731244979919679	0.0747385227439092	0.335033601657907	0.928378071154596	18	NUDT1, CDADC1, CDA
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	0.369114877589454	0.629493553321678	0.0925528864684773	-0.274514972076921	-1.0450118734427	101	GALK1, PRKAA1, PPARA, BCL2L13, INSR, DHTKD1, PRKAA2, MLST8, PRKAG1, PFKL, ENTPD8, SLC2A6, HK2, EIF6, SLC4A4, P2RX7, KAT2B, OGT, MTOR, ENTPD5, UCP2, FKRP, HKDC1, ENTPD3
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	0.112781954887218	0.377932463668004	0.181383128498408	-0.306565178647384	-1.21568529018219	127	RRM2, GALK1, AK9, PRKAA1, PPARA, CASK, BCL2L13, INSR, LRGUK, DHTKD1, PRKAA2, CAD, MLST8, PRKAG1, AK3, PFKL, ENTPD8, SLC2A6, HK2, CARD11, EIF6, CMPK2, SLC4A4, P2RX7, KAT2B, OGT, MTOR, ENTPD5, UCP2, FKRP, HKDC1, ENTPD3
GOBP_NUCLEOSIDE_METABOLIC_PROCESS	0.831758034026465	0.889959334019887	0.051530912208539	-0.226898156892901	-0.759690301221002	45	DHFR2, NT5C1A, GDA, OARD1, TYMP, ADA2, PRTFDC1
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	0.465408805031447	0.684283230136675	0.0855356947987884	0.299392214839552	0.98789410128709	42	IMPDH1, AMPD3, UCKL1, UMPS, PRPS1, CDA, DUT, AMPD2, DHODH
GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	0.462301587301587	0.683526977738315	0.0828962134571565	-0.37377257625636	-0.999050818599609	18	NT5C1A, GDA, TYMP, NT5M, PRTFDC1
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	0.0829959514170041	0.329474625741456	0.222056046145248	-0.367268715181304	-1.32230016888389	76	AK9, CASK, NT5C1A, SHMT1, LRGUK, GDA, AK8, CAD, NUDT2, AK3, ATIC, ENTPD8, GART, TYMP, CARD11, CMPK2, NT5M, IMPDH2, GMPS, PRTFDC1, PPAT, AK7
