Locus,GSK_rep1,GSK_rep2,LLY_rep1,LLY_rep2
L1FLnI_2p24.3n,0,14.17488022,5.736856145,0
L1FLnI_14q32.12b,0,14.17488022,14.34214036,10.20465434
L1FLnI_5q33.2d,0,14.17488022,11.47371229,5.102327171
L1FLnI_10q21.1j,0,14.17488022,2.868428073,5.102327171
L1FLnI_14q23.2c,0,14.17488022,0,5.102327171
L1FLnI_11p12x,0,14.17488022,2.868428073,15.30698151
L1FLnI_6q14.1sb,0,14.17488022,11.47371229,10.20465434
L1FLnI_12q15a,0,14.17488022,11.47371229,0
L1FLnI_10p12.1d,0,14.17488022,0,5.102327171
L1FLI_5q14.1,0,14.17488022,11.47371229,0
L1FLnI_10p12.2d,0,14.17488022,11.47371229,0
L1FLnI_5q11.2ya,0,14.17488022,5.736856145,0
L1FLnI_9p11.1b,0,14.17488022,0,0
L1FLnI_5q15ya,0,14.17488022,2.868428073,5.102327171
L1FLnI_10p11.1e,0,14.17488022,2.868428073,0
L1FLnI_4q24ha,0,14.17488022,8.605284218,25.51163586
L1FLnI_14q12na,0,14.17488022,17.21056844,10.20465434
L1FLnI_11q22.1n,0,14.17488022,0,0
L1FLnI_4q12kb,0,14.17488022,2.868428073,0
L1FLnI_4q34.1t,0,14.17488022,5.736856145,0
L1FLnI_Xq13.2e,0,14.17488022,11.47371229,0
L1FLnI_1q32.3j,0,14.17488022,0,15.30698151
L1FLnI_15q21.1l,0,14.17488022,25.81585265,5.102327171
L1FLnI_8q21.3c,0,14.17488022,2.868428073,0
L1FLnI_Xq27.1m,0,14.17488022,11.47371229,0
L1FLnI_2q23.3m,0,14.17488022,5.736856145,0
L1FLnI_1p21.2p,0,14.17488022,0,0
L1FLnI_3q26.32k,0,14.17488022,8.605284218,0
L1FLnI_6q12t,0,14.17488022,2.868428073,0
L1FLnI_2p22.3i,0,14.17488022,5.736856145,0
L1FLnI_15q11.1d,0,14.17488022,22.94742458,0
L1FLnI_12q21.1ba,0,14.17488022,2.868428073,10.20465434
L1FLnI_7q22.2b,0,14.17488022,2.868428073,15.30698151
L1FLnI_13q33.3a,0,14.17488022,2.868428073,5.102327171
L1FLnI_15q14g,0,14.17488022,2.868428073,0
L1FLnI_15q12d,0,14.17488022,2.868428073,0
L1FLnI_18p11.22j,0,14.17488022,11.47371229,5.102327171
L1FLnI_5p13.1y,0,14.17488022,8.605284218,5.102327171
L1FLnI_6q15d,0,14.17488022,8.605284218,5.102327171
L1FLnI_8p22p,0,14.17488022,0,0
L1FLnI_4q23j,0,14.17488022,5.736856145,10.20465434
L1FLnI_5q32o,0,14.17488022,8.605284218,0
L1FLnI_4q27g,0,14.17488022,0,0
L1FLnI_2p15j,0,14.17488022,2.868428073,15.30698151
L1FLnI_1p31.3a,0,14.17488022,8.605284218,0
L1FLnI_7q11.1a,0,14.17488022,8.605284218,5.102327171
L1FLnI_5q12.1ha,0,14.17488022,11.47371229,0
L1FLnI_5q14.1t,0,14.17488022,11.47371229,5.102327171
L1FLnI_14q24.1c,0,14.17488022,0,5.102327171
L1FLnI_10q21.1la,0,14.17488022,2.868428073,0
L1FLnI_3p12.3a,0,14.17488022,0,0
L1FLnI_3q23l,0,14.17488022,0,5.102327171
L1FLnI_2p12o,0,14.17488022,0,0
L1FLnI_1q41ea,0,9.449920148,0,5.102327171
L1FLnI_2q24.1y,0,9.449920148,2.868428073,0
L1FLnI_3q29k,0,9.449920148,28.68428073,15.30698151
L1FLnI_4p15.1c,0,9.449920148,0,0
L1ORF2_8q21.3,0,9.449920148,8.605284218,15.30698151
L1FLnI_10q25.1r,0,9.449920148,2.868428073,0
L1FLnI_13q21.2f,0,9.449920148,8.605284218,5.102327171
L1FLnI_15q25.3k,0,9.449920148,0,5.102327171
L1FLnI_18q12.2a,0,9.449920148,2.868428073,0
L1FLnI_20p11.22c,0,9.449920148,0,15.30698151
L1FLnI_Xq24j,0,9.449920148,5.736856145,10.20465434
L1FLnI_2p12na,0,9.449920148,2.868428073,0
L1FLnI_3q23c,0,9.449920148,8.605284218,20.40930869
L1FLnI_6q22.1w,0,9.449920148,28.68428073,15.30698151
L1FLnI_8q21.11g,0,9.449920148,11.47371229,5.102327171
L1FLnI_12p12.2i,0,9.449920148,40.15799302,5.102327171
L1FLnI_12q23.3t,0,9.449920148,14.34214036,15.30698151
L1FLnI_14q22.3c,0,9.449920148,5.736856145,5.102327171
L1FLnI_Yq11.221pa,0,9.449920148,5.736856145,0
L1FLnI_2p12ua,0,9.449920148,8.605284218,25.51163586
L1FLnI_3p22.3e,0,9.449920148,5.736856145,5.102327171
L1FLnI_3q25.33c,0,9.449920148,11.47371229,0
L1FLnI_6q22.31k,0,9.449920148,5.736856145,0
L1FLnI_9q22.2a,0,9.449920148,5.736856145,0
L1FLnI_10q25.1fa,0,9.449920148,8.605284218,0
L1FLnI_12q24.13a,0,9.449920148,11.47371229,0
L1FLnI_Xq12b,0,9.449920148,17.21056844,10.20465434
L1FLnI_Xq26.2o,0,9.449920148,0,0
L1FLnI_1q42.13i,0,9.449920148,0,0
L1FLnI_3p13h,0,9.449920148,20.07899651,20.40930869
L1FLnI_8p12l,0,9.449920148,17.21056844,5.102327171
L1FLnI_1p31.1xa,0,9.449920148,2.868428073,0
L1FLnI_20p11.22b,0,9.449920148,2.868428073,0
L1FLnI_3q22.3a,0,9.449920148,0,0
L1FLnI_11q12.1ca,0,9.449920148,22.94742458,10.20465434
L1FLnI_12q23.1c,0,9.449920148,8.605284218,5.102327171
L1FLnI_1q41y,0,9.449920148,2.868428073,0
L1FLnI_1q41ia,0,9.449920148,5.736856145,10.20465434
L1FLnI_4q13.3eb,0,9.449920148,5.736856145,0
L1FLnI_Xq22.3p,0,9.449920148,8.605284218,10.20465434
L1FLnI_4p15.31h,0,9.449920148,0,0
L1FLnI_4q31.23i,0,9.449920148,2.868428073,5.102327171
L1FLnI_12q21.33f,0,9.449920148,0,15.30698151
L1FLnI_13q21.1j,0,9.449920148,5.736856145,0
L1FLnI_6q16.3v,0,9.449920148,5.736856145,0
L1FLnI_5q11.2bb,0,9.449920148,8.605284218,5.102327171
L1FLnI_5q35.3a,0,9.449920148,0,20.40930869
L1FLnI_4q31.21q,0,9.449920148,2.868428073,5.102327171
L1FLnI_Xq21.33ga,0,9.449920148,5.736856145,25.51163586
L1FLnI_20p11.21e,0,9.449920148,0,0
L1FLnI_4q13.3p,0,9.449920148,25.81585265,10.20465434
L1FLnI_22p11.2q,0,9.449920148,8.605284218,10.20465434
L1FLnI_3q24y,0,9.449920148,5.736856145,0
L1FLnI_1q42.13d,0,9.449920148,8.605284218,25.51163586
L1FLnI_9p24.1o,0,9.449920148,2.868428073,5.102327171
L1FLnI_3q23s,0,9.449920148,2.868428073,0
L1FLnI_13q33.2a,0,9.449920148,8.605284218,0
L1FLnI_14q22.1b,0,9.449920148,5.736856145,10.20465434
L1FLnI_Xq25eb,0,9.449920148,0,0
L1FLnI_6p12.1h,0,9.449920148,8.605284218,0
L1FLnI_Xq27.1w,0,9.449920148,8.605284218,5.102327171
L1FLnI_1p13.3m,0,9.449920148,8.605284218,5.102327171
L1FLnI_Xp11.21wa,0,9.449920148,2.868428073,45.92094454
L1FLnI_1p22.1n,0,9.449920148,0,0
L1FLnI_3q22.3n,0,9.449920148,0,15.30698151
L1FLnI_4q32.2g,0,9.449920148,0,0
L1FLnI_15q26.2h,0,9.449920148,2.868428073,15.30698151
L1FLnI_1p31.2a,0,9.449920148,0,0
L1FLnI_2p14l,0,9.449920148,5.736856145,15.30698151
L1FLnI_3p24.3y,0,9.449920148,8.605284218,0
L1FLnI_5q21.3t,0,9.449920148,0,5.102327171
L1FLnI_9p11.2g,0,9.449920148,0,5.102327171
L1FLnI_14q23.1r,0,9.449920148,31.5527088,5.102327171
L1FLnI_17q22q,0,9.449920148,0,0
L1FLnI_18p11.21f,0,9.449920148,2.868428073,0
L1FLnI_Xq22.1ja,0,9.449920148,2.868428073,5.102327171
L1FLnI_1p21.2j,0,9.449920148,0,0
L1FLnI_8q23.1v,0,9.449920148,14.34214036,10.20465434
L1FLnI_13q21.33b,0,9.449920148,0,0
L1FLnI_Xq12ab,0,9.449920148,2.868428073,5.102327171
L1FLnI_Xq25ta,0,9.449920148,11.47371229,0
L1FLnI_4p15.33q,0,9.449920148,8.605284218,0
L1FLnI_3q11.1d,0,9.449920148,11.47371229,0
L1FLnI_8q22.1ma,0,9.449920148,0,5.102327171
L1FLnI_1q42.13a,0,9.449920148,0,0
L1FLI_10q24.2,0,9.449920148,8.605284218,15.30698151
L1FLnI_8q22.2j,0,9.449920148,5.736856145,15.30698151
L1FLnI_18q21.32c,0,9.449920148,5.736856145,10.20465434
L1FLnI_Xq11.1c,0,9.449920148,2.868428073,5.102327171
L1FLnI_4p14n,0,9.449920148,17.21056844,0
L1FLnI_2q23.3h,0,9.449920148,0,0
L1FLnI_12q23.1n,0,9.449920148,0,10.20465434
L1FLnI_9q21.31p,0,9.449920148,8.605284218,5.102327171
L1FLnI_20q11.1j,0,9.449920148,0,0
L1FLnI_7q21.2a,0,9.449920148,2.868428073,5.102327171
L1FLnI_22q11.1n,0,9.449920148,0,5.102327171
L1FLnI_2q23.3g,0,9.449920148,2.868428073,5.102327171
L1FLnI_6p24.3b,0,9.449920148,2.868428073,5.102327171
L1FLnI_1p12w,0,9.449920148,8.605284218,10.20465434
L1FLnI_4q13.2m,0,9.449920148,2.868428073,5.102327171
L1FLnI_7p21.3aa,0,9.449920148,2.868428073,0
L1FLnI_Xp11.22ma,0,9.449920148,14.34214036,5.102327171
L1FLnI_4q12n,0,9.449920148,2.868428073,0
L1FLnI_3q13.13da,0,9.449920148,14.34214036,10.20465434
L1FLnI_7p12.1c,0,9.449920148,0,0
L1FLnI_14q12m,0,9.449920148,5.736856145,0
L1FLnI_Yq11.223h,0,9.449920148,0,0
L1FLnI_9q21.33n,0,9.449920148,5.736856145,5.102327171
L1FLnI_2q34ma,0,9.449920148,0,0
L1FLnI_8q24.12r,0,9.449920148,0,0
L1FLnI_1p33b,0,9.449920148,2.868428073,0
L1FLnI_8q21.11f,0,9.449920148,8.605284218,5.102327171
L1FLnI_6p12.1n,0,9.449920148,5.736856145,5.102327171
L1FLnI_7p12.2c,0,9.449920148,20.07899651,15.30698151
L1FLnI_17q11.2c,0,9.449920148,2.868428073,0
L1FLnI_2p13.2b,0,9.449920148,11.47371229,15.30698151
L1FLnI_2q24.3k,0,9.449920148,2.868428073,0
L1FLnI_4q13.3t,0,9.449920148,0,0
L1FLnI_Xp22.11j,0,9.449920148,2.868428073,5.102327171
L1FLnI_1q24.2i,0,9.449920148,5.736856145,0
L1FLnI_1p32.1b,0,9.449920148,5.736856145,5.102327171
L1FLnI_6q14.3sa,0,9.449920148,2.868428073,5.102327171
L1FLnI_7q21.13b,0,9.449920148,5.736856145,0
L1FLnI_7q31.33g,0,9.449920148,0,0
L1FLnI_11p11.2k,0,9.449920148,5.736856145,0
L1FLnI_7q31.2c,0,9.449920148,5.736856145,0
L1FLnI_Xq25s,0,9.449920148,17.21056844,5.102327171
L1FLnI_Xq13.3sa,0,9.449920148,2.868428073,5.102327171
L1FLnI_14q21.2s,0,9.449920148,20.07899651,10.20465434
L1FLnI_1p32.1h,0,9.449920148,11.47371229,5.102327171
L1FLnI_5q14.3ib,0,9.449920148,0,0
L1FLnI_6q11.1u,0,9.449920148,2.868428073,0
L1FLnI_12q21.33e,0,9.449920148,0,0
L1FLnI_17q22aa,0,9.449920148,11.47371229,20.40930869
L1FLnI_6q22.31l,0,9.449920148,11.47371229,15.30698151
L1FLnI_8q23.3n,0,9.449920148,0,0
L1FLnI_Xq23h,0,9.449920148,11.47371229,10.20465434
L1FLnI_4q24z,0,9.449920148,11.47371229,5.102327171
L1FLnI_11p14.1s,0,9.449920148,0,0
L1FLnI_Xq27.1l,0,9.449920148,5.736856145,0
L1FLnI_6p12.3p,0,9.449920148,0,0
L1FLnI_4q31.23d,0,9.449920148,11.47371229,0
L1FLnI_4q12nb,0,9.449920148,5.736856145,0
L1FLnI_10q26.2e,0,9.449920148,5.736856145,0
L1FLnI_10q25.1da,0,9.449920148,0,0
L1FLnI_Xq12fa,0,9.449920148,0,0
L1FLnI_Xq21.1d,0,9.449920148,14.34214036,5.102327171
L1FLnI_5q11.1l,0,9.449920148,0,0
L1FLnI_4q22.3w,0,9.449920148,0,5.102327171
L1FLnI_11p12v,0,9.449920148,0,5.102327171
L1FLnI_12p12.3n,0,9.449920148,5.736856145,5.102327171
L1FLnI_7q21.2m,0,9.449920148,0,5.102327171
L1FLnI_Xq21.33ab,0,9.449920148,8.605284218,10.20465434
L1FLnI_12q13.11n,0,9.449920148,2.868428073,5.102327171
L1FLnI_5p13.3r,0,9.449920148,2.868428073,0
L1FLnI_19q11e,0,9.449920148,8.605284218,5.102327171
L1FLnI_21q22.2b,0,9.449920148,2.868428073,5.102327171
L1FLnI_10p11.1h,0,9.449920148,0,10.20465434
L1FLnI_1q24.1h,0,9.449920148,0,5.102327171
L1FLnI_Xp11.21b,0,9.449920148,8.605284218,5.102327171
L1FLnI_5q11.2p,0,9.449920148,2.868428073,0
L1FLnI_7q31.1v,0,9.449920148,0,0
L1ORF2_Xq28,0,9.449920148,8.605284218,10.20465434
L1FLnI_13q33.3m,0,9.449920148,2.868428073,0
L1FLnI_11p11.2o,0,9.449920148,0,0
L1FLnI_5q15oa,0,9.449920148,2.868428073,0
L1FLnI_6q16.3ea,0,9.449920148,5.736856145,0
L1FLnI_11q22.1t,0,9.449920148,0,0
L1FLnI_1p34.3f,0,9.449920148,5.736856145,0
L1FLnI_4q31.1a,0,9.449920148,8.605284218,0
L1FLnI_Xq13.3ta,0,9.449920148,5.736856145,5.102327171
L1FLnI_10p12.31e,0,9.449920148,2.868428073,0
L1FLnI_Xq13.1f,0,9.449920148,2.868428073,0
L1FLnI_4q24xa,0,9.449920148,8.605284218,5.102327171
L1FLnI_2q32.1j,0,9.449920148,0,5.102327171
L1FLnI_20p12.1t,0,9.449920148,0,10.20465434
L1FLnI_3p12.1q,0,9.449920148,8.605284218,15.30698151
L1FLnI_6q14.3ja,0,9.449920148,8.605284218,0
L1FLnI_7q36.2f,0,9.449920148,0,0
L1FLnI_5q34aa,0,9.449920148,0,5.102327171
L1FLnI_12p12.1i,0,9.449920148,0,5.102327171
L1FLnI_4q28.3ga,0,9.449920148,5.736856145,0
L1FLnI_2q23.2b,0,9.449920148,0,0
L1FLnI_1q32.1g,0,9.449920148,5.736856145,0
L1FLnI_5q23.3y,0,9.449920148,11.47371229,0
L1FLnI_19p12i,0,9.449920148,0,0
L1FLnI_20q11.1d,0,9.449920148,0,10.20465434
L1FLnI_16q23.1b,0,9.449920148,8.605284218,0
L1FLnI_3p24.3bb,0,9.449920148,0,0
L1FLnI_Xq26.2q,0,9.449920148,0,0
L1FLnI_8q23.3q,0,9.449920148,5.736856145,0
L1FLnI_4q34.1a,0,9.449920148,0,0
L1FLnI_Xq25mb,0,9.449920148,0,0
L1FLnI_Xq21.33aa,0,9.449920148,0,10.20465434
L1FLnI_8q21.13ga,0,9.449920148,0,0
L1FLnI_12q24.33b,0,9.449920148,0,5.102327171
L1FLnI_4q13.2aa,0,9.449920148,2.868428073,5.102327171
L1FLnI_14q31.1k,0,9.449920148,2.868428073,0
L1FLnI_11q22.1fa,0,9.449920148,2.868428073,0
L1FLnI_11p15.1h,0,9.449920148,2.868428073,0
L1FLnI_3q22.2j,0,9.449920148,11.47371229,5.102327171
L1FLnI_7p14.1e,0,9.449920148,0,0
L1FLnI_4q13.2u,0,9.449920148,5.736856145,5.102327171
L1FLnI_3q11.2q,0,9.449920148,0,10.20465434
L1FLnI_4q28.2u,0,9.449920148,0,0
L1FLnI_13q33.3g,0,9.449920148,5.736856145,0
L1FLnI_16p13.2,0,9.449920148,0,15.30698151
L1FLnI_Xq22.3ua,0,9.449920148,2.868428073,0
L1FLnI_1p35.2a,0,9.449920148,11.47371229,0
L1FLnI_14q22.1f,0,9.449920148,2.868428073,5.102327171
L1FLnI_Xq27.1o,0,9.449920148,0,5.102327171
L1FLnI_8q21.2b,0,9.449920148,2.868428073,0
L1FLnI_11q14.3aa,0,9.449920148,2.868428073,10.20465434
L1FLnI_9p21.2j,0,4.724960074,14.34214036,0
L1FLnI_1p35.1c,0,4.724960074,0,0
L1FLnI_1p31.2f,0,4.724960074,0,0
L1FLnI_1p31.1fa,0,4.724960074,0,0
L1FLnI_1p31.1qb,0,4.724960074,2.868428073,0
L1FLnI_2p25.3e,0,4.724960074,17.21056844,0
L1FLnI_2q31.1u,0,4.724960074,0,0
L1FLnI_2q34b,0,4.724960074,2.868428073,5.102327171
L1FLnI_3p24.1i,0,4.724960074,8.605284218,0
L1FLnI_3p24.1k,0,4.724960074,8.605284218,15.30698151
L1FLnI_3p14.2j,0,4.724960074,0,0
L1FLnI_3q13.11e,0,4.724960074,0,0
L1FLnI_3q13.32o,0,4.724960074,2.868428073,0
L1FLnI_3q26.1n,0,4.724960074,0,0
L1FLnI_3q26.33a,0,4.724960074,5.736856145,5.102327171
L1FLnI_4q21.1n,0,4.724960074,8.605284218,0
L1FLnI_4q22.1e,0,4.724960074,5.736856145,10.20465434
L1FLnI_4q22.2a,0,4.724960074,2.868428073,0
L1FLnI_4q28.1v,0,4.724960074,2.868428073,0
L1FLnI_4q28.1x,0,4.724960074,2.868428073,0
L1FLnI_4q28.3qa,0,4.724960074,0,0
L1FLnI_4q31.21n,0,4.724960074,0,0
L1FLnI_4q31.23h,0,4.724960074,0,5.102327171
L1FLnI_5q11.2b,0,4.724960074,5.736856145,0
L1FLnI_5q14.3r,0,4.724960074,0,0
L1FLnI_5q14.3ra,0,4.724960074,2.868428073,5.102327171
L1FLnI_5q23.2v,0,4.724960074,2.868428073,10.20465434
L1FLnI_5q23.3j,0,4.724960074,2.868428073,0
L1FLnI_6p25.1c,0,4.724960074,2.868428073,0
L1FLnI_6q21p,0,4.724960074,0,0
L1FLnI_6q22.31ha,0,4.724960074,11.47371229,10.20465434
L1FLnI_6q24.3d,0,4.724960074,0,0
L1FLnI_7p21.3ra,0,4.724960074,2.868428073,15.30698151
L1FLnI_7p21.1z,0,4.724960074,11.47371229,0
L1FLnI_7p14.3n,0,4.724960074,2.868428073,5.102327171
L1FLnI_8p23.3g,0,4.724960074,0,5.102327171
L1FLnI_8q11.21s,0,4.724960074,8.605284218,0
L1FLnI_8q11.23h,0,4.724960074,2.868428073,0
L1FLnI_8q21.13za,0,4.724960074,0,0
L1FLnI_8q23.1t,0,4.724960074,0,0
L1FLnI_8q23.3u,0,4.724960074,0,5.102327171
L1FLnI_9p24.1h,0,4.724960074,2.868428073,0
L1FLnI_9q33.2g,0,4.724960074,25.81585265,25.51163586
L1FLnI_10q21.1ja,0,4.724960074,0,0
L1FLnI_10q23.31z,0,4.724960074,0,0
L1FLnI_11p15.4n,0,4.724960074,2.868428073,0
L1FLnI_11q14.3d,0,4.724960074,0,0
L1FLnI_11q22.3ea,0,4.724960074,0,0
L1FLnI_12q12pa,0,4.724960074,5.736856145,0
L1FLnI_12q14.1k,0,4.724960074,8.605284218,0
L1FLnI_12q21.33m,0,4.724960074,0,0
L1FLnI_13q14.3p,0,4.724960074,2.868428073,10.20465434
L1FLnI_13q31.1k,0,4.724960074,2.868428073,10.20465434
L1FLnI_13q31.1r,0,4.724960074,8.605284218,0
L1FLnI_13q31.1aa,0,4.724960074,0,0
L1FLnI_14q12j,0,4.724960074,0,10.20465434
L1FLnI_14q12oa,0,4.724960074,0,0
L1FLnI_16q21aa,0,4.724960074,0,5.102327171
L1FLnI_20q12b,0,4.724960074,0,0
L1FLnI_22p11.2m,0,4.724960074,0,0
L1FLnI_Xp22.11b,0,4.724960074,2.868428073,0
L1FLnI_Xp11.22ga,0,4.724960074,5.736856145,20.40930869
L1FLnI_Xq12ra,0,4.724960074,0,0
L1FLnI_Xq13.3w,0,4.724960074,11.47371229,0
L1FLnI_Xq21.1id,0,4.724960074,0,0
L1FLnI_Xq21.33d,0,4.724960074,0,5.102327171
L1FLnI_Xq22.1na,0,4.724960074,2.868428073,0
L1FLnI_Xq26.1b,0,4.724960074,0,5.102327171
L1FLnI_Yp11.2oa,0,4.724960074,0,0
L1FLnI_2p24.2k,0,4.724960074,0,0
L1FLnI_2p16.1l,0,4.724960074,0,5.102327171
L1FLnI_2p14p,0,4.724960074,5.736856145,0
L1FLnI_3p24.1a,0,4.724960074,2.868428073,0
L1FLnI_3p23c,0,4.724960074,0,0
L1FLnI_3p21.31d,0,4.724960074,0,5.102327171
L1FLnI_3q12.1f,0,4.724960074,2.868428073,15.30698151
L1FLnI_3q13.11d,0,4.724960074,0,5.102327171
L1FLnI_3q22.3m,0,4.724960074,5.736856145,0
L1FLnI_4q13.1i,0,4.724960074,2.868428073,0
L1FLnI_4q24i,0,4.724960074,5.736856145,5.102327171
L1FLnI_4q26q,0,4.724960074,0,0
L1FLnI_4q32.3i,0,4.724960074,0,5.102327171
L1FLnI_4q33k,0,4.724960074,0,5.102327171
L1FLnI_5q21.1h,0,4.724960074,2.868428073,0
L1FLnI_5q21.3r,0,4.724960074,0,0
L1FLnI_5q35.1a,0,4.724960074,0,5.102327171
L1FLnI_6p12.2a,0,4.724960074,2.868428073,0
L1FLnI_6q13e,0,4.724960074,2.868428073,0
L1FLnI_7p21.1s,0,4.724960074,5.736856145,0
L1FLnI_7p11.2l,0,4.724960074,8.605284218,0
L1FLnI_7q11.21s,0,4.724960074,0,0
L1FLnI_7q31.1t,0,4.724960074,2.868428073,0
L1FLnI_7q33k,0,4.724960074,0,5.102327171
L1FLnI_8p12ja,0,4.724960074,5.736856145,0
L1FLnI_8q12.1ia,0,4.724960074,0,5.102327171
L1FLnI_8q21.3s,0,4.724960074,2.868428073,0
L1FLnI_8q23.1n,0,4.724960074,14.34214036,5.102327171
L1FLnI_10p13e,0,4.724960074,0,5.102327171
L1FLnI_11p15.4la,0,4.724960074,2.868428073,0
L1FLnI_11p15.2o,0,4.724960074,5.736856145,15.30698151
L1FLnI_11q14.2n,0,4.724960074,0,0
L1FLnI_12q23.3i,0,4.724960074,11.47371229,0
L1FLnI_13q14.3r,0,4.724960074,5.736856145,5.102327171
L1FLnI_13q21.1w,0,4.724960074,2.868428073,0
L1FLnI_13q22.2g,0,4.724960074,20.07899651,5.102327171
L1FLnI_13q31.1na,0,4.724960074,2.868428073,0
L1FLnI_15q26.3a,0,4.724960074,14.34214036,0
L1FLnI_17p13.1a,0,4.724960074,2.868428073,0
L1FLnI_20p12.3j,0,4.724960074,2.868428073,0
L1FLnI_21q21.1e,0,4.724960074,0,0
L1FLnI_Xp11.3fa,0,4.724960074,2.868428073,0
L1FLnI_Xq21.1oe,0,4.724960074,0,0
L1FLnI_Xq22.3oa,0,4.724960074,0,0
L1FLnI_Xq23wa,0,4.724960074,11.47371229,0
L1FLnI_Xq25wa,0,4.724960074,0,0
L1FLnI_Xq26.3w,0,4.724960074,0,0
L1FLnI_1p36.33a,0,4.724960074,2.868428073,10.20465434
L1FLnI_1p34.3b,0,4.724960074,0,10.20465434
L1FLnI_1p31.1ya,0,4.724960074,5.736856145,10.20465434
L1FLnI_1p12d,0,4.724960074,0,0
L1FLnI_1q42.2j,0,4.724960074,2.868428073,0
L1FLnI_2p24.3m,0,4.724960074,2.868428073,0
L1FLnI_2p16.1q,0,4.724960074,0,0
L1FLnI_2q22.2f,0,4.724960074,11.47371229,5.102327171
L1FLnI_2q24.2i,0,4.724960074,2.868428073,5.102327171
L1FLnI_2q24.3m,0,4.724960074,11.47371229,5.102327171
L1FLnI_2q34g,0,4.724960074,2.868428073,5.102327171
L1FLnI_3p24.1w,0,4.724960074,0,0
L1FLnI_3q11.1a,0,4.724960074,0,5.102327171
L1FLnI_3q12.2g,0,4.724960074,2.868428073,5.102327171
L1FLnI_3q13.11p,0,4.724960074,2.868428073,0
L1FLnI_3q13.11x,0,4.724960074,0,0
L1FLnI_3q22.3j,0,4.724960074,2.868428073,0
L1FLnI_3q26.1i,0,4.724960074,0,0
L1FLnI_4p15.33m,0,4.724960074,11.47371229,0
L1FLnI_4p15.32k,0,4.724960074,0,0
L1FLnI_4p13g,0,4.724960074,0,0
L1FLnI_4p13o,0,4.724960074,22.94742458,0
L1FLnI_4q13.1ab,0,4.724960074,0,0
L1FLnI_4q22.2h,0,4.724960074,0,0
L1FLnI_4q26u,0,4.724960074,14.34214036,5.102327171
L1FLnI_4q27v,0,4.724960074,2.868428073,0
L1FLnI_4q31.23e,0,4.724960074,0,0
L1FLnI_5p14.3f,0,4.724960074,0,0
L1FLnI_5q14.3pb,0,4.724960074,2.868428073,0
L1FLnI_5q15ha,0,4.724960074,0,0
L1FLnI_5q21.3b,0,4.724960074,0,0
L1FLnI_6p22.3h,0,4.724960074,0,0
L1FLnI_6p12.1s,0,4.724960074,2.868428073,10.20465434
L1FLnI_6q12o,0,4.724960074,0,0
L1FLnI_6q23.3g,0,4.724960074,0,0
L1FLnI_6q23.3o,0,4.724960074,8.605284218,0
L1FLnI_7p14.1a,0,4.724960074,2.868428073,5.102327171
L1ORF2_7p12.3,0,4.724960074,0,0
L1FLnI_8q12.2e,0,4.724960074,0,10.20465434
L1FLnI_8q21.13v,0,4.724960074,0,0
L1FLnI_8q22.1ha,0,4.724960074,0,0
L1FLnI_9p22.1e,0,4.724960074,11.47371229,5.102327171
L1FLnI_9q21.13b,0,4.724960074,2.868428073,5.102327171
L1FLnI_9q21.31u,0,4.724960074,0,0
L1FLnI_10q22.3a,0,4.724960074,0,0
L1FLnI_10q26.12f,0,4.724960074,5.736856145,0
L1FLnI_11p15.2v,0,4.724960074,2.868428073,0
L1FLnI_11q12.1q,0,4.724960074,5.736856145,5.102327171
L1FLnI_11q14.1c,0,4.724960074,2.868428073,5.102327171
L1FLnI_11q22.3p,0,4.724960074,2.868428073,10.20465434
L1FLnI_12p11.22e,0,4.724960074,0,0
L1FLnI_12q21.1i,0,4.724960074,5.736856145,5.102327171
L1FLnI_12q21.1da,0,4.724960074,11.47371229,0
L1FLnI_12q21.2q,0,4.724960074,17.21056844,5.102327171
L1FLnI_12q23.1d,0,4.724960074,0,0
L1FLnI_12q23.1o,0,4.724960074,0,0
L1FLnI_14q12v,0,4.724960074,0,0
L1FLnI_14q21.3r,0,4.724960074,2.868428073,0
L1FLnI_14q21.3s,0,4.724960074,0,0
L1FLnI_14q23.2h,0,4.724960074,0,0
L1FLnI_15q21.1j,0,4.724960074,2.868428073,5.102327171
L1FLnI_15q25.3b,0,4.724960074,2.868428073,5.102327171
L1FLnI_18p11.31k,0,4.724960074,5.736856145,10.20465434
L1FLnI_18q12.1o,0,4.724960074,0,0
L1FLnI_19p12g,0,4.724960074,0,0
L1FLnI_21q21.1z,0,4.724960074,0,0
L1FLnI_Xp11.21y,0,4.724960074,2.868428073,0
L1FLnI_Xq12k,0,4.724960074,2.868428073,0
L1FLnI_Xq12w,0,4.724960074,0,0
L1FLnI_Xq21.1bf,0,4.724960074,2.868428073,0
L1FLnI_Xq21.31xa,0,4.724960074,0,0
L1FLnI_Xq22.3va,0,4.724960074,2.868428073,0
L1FLnI_Xq23mb,0,4.724960074,0,0
L1FLnI_Xq25g,0,4.724960074,8.605284218,10.20465434
L1FLnI_Xq26.3x,0,4.724960074,0,0
L1FLnI_1p12c,0,4.724960074,2.868428073,0
L1FLnI_1q44l,0,4.724960074,0,0
L1FLnI_2p22.3p,0,4.724960074,0,0
L1FLnI_2q14.3ba,0,4.724960074,0,0
L1FLnI_2q24.2c,0,4.724960074,11.47371229,10.20465434
L1FLnI_4p15.1r,0,4.724960074,5.736856145,5.102327171
L1FLnI_4q27e,0,4.724960074,2.868428073,5.102327171
