"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","transcript","LLY_norm","GSK_norm"
522.223059294018,0.238893917172452,0.388461620795306,0.614974309903148,0.538571686396641,0.999999359719567,"L1FLnI_12p11.23e",565.301682095271,479.144436492766
629.388003424658,0.152557773202207,0.456692311038369,0.334049357772939,0.738342313669977,0.999999359719567,"L1FLnI_3p21.2m",662.901206134657,595.87480071466
350.195751291267,0.0570006639384148,0.468511828743248,0.121663233330341,0.903165732421318,0.999999359719567,"L1FLnI_10q22.2f",356.870005714829,343.521496867706
533.634719708034,0.256424546015643,0.410759606106678,0.624269139914034,0.532450847134551,0.999999359719567,"L1FLnI_4q12eb",581.183642266329,486.085797149738
458.925625379976,-0.0131993996744159,0.391472436325056,-0.0337173155748209,0.973102570991067,0.999999359719567,"L1FLnI_2p13.1a",456.878282391099,460.972968368852
381.143484462604,-0.110820575252792,0.395986599380151,-0.279859407935175,0.779585371012541,0.999999359719567,"L1FLnI_9p21.1z",366.498517991124,395.788450934083
598.215162549246,0.256799945516782,0.422297096569961,0.608102560028468,0.54311945444227,0.999999359719567,"L1FLnI_14q11.2d",651.353411745816,545.076913352677
449.892621058609,0.0730689849844893,0.413554856342472,0.176685109275998,0.859755737928824,0.999999359719567,"L1FLnI_22q11.1c",461.720311796015,438.064930321203
331.545384223514,-0.237469030720315,0.437168957285318,-0.543197376581638,0.586993912663654,0.999999359719567,"L1FLnI_10q22.2g",303.944199395499,359.146569051529
585.933436195479,0.437676194953059,0.409508434467637,1.06878432314109,0.285166864933751,0.999999359719567,"L1FLnI_16p11.2l",674.19831784777,497.668554543187
475.104554068085,-0.310567170264373,0.425698731937604,-0.729546853124979,0.465667218622382,0.999999359719567,"L1FLnI_8q24.13n",424.365184716868,525.843923419303
501.321737890026,-0.161615530963836,0.423209211121624,-0.381880939064414,0.702549679178973,0.999999359719567,"L1FLnI_10q25.3l",473.383171662365,529.260304117686
643.501728909062,0.247674332192101,0.49654686259423,0.498793469156398,0.617924888902391,0.999999359719567,"L1FLnI_18p11.22g",698.928957799075,588.074500019048
413.502124205599,-0.135548161549536,0.405736816891628,-0.334079028341518,0.738319924781127,0.999999359719567,"L1FLnI_6q25.3i",394.411612042575,432.592636368624
579.400034512186,0.134364900714919,0.471387614055871,0.28504122023663,0.775612562064571,0.999999359719567,"L1FLnI_2q36.2",606.673195754516,552.126873269855
534.10460324096,0.175635976588713,0.449659623397416,0.390597615284403,0.696094688618104,0.999999359719567,"L1FLnI_7p15.3e",566.920498792883,501.288707689037
494.252668871614,-0.104311543246851,0.444650735883186,-0.234592085043247,0.814525353362172,0.999999359719567,"L1FLnI_8q22.3j",476.708820543147,511.79651720008
498.127608884286,0.199439021889449,0.411416196331128,0.484762203500931,0.627845036585875,0.999999359719567,"L1FLnI_12q21.31ea",532.669913771549,463.585303997022
423.6726531624,0.136383321231757,0.389206053914959,0.35041418256448,0.726027884168195,0.999999359719567,"L1FLnI_2p13.2a",443.60886789271,403.73643843209
536.548948023043,-0.0759011397422526,0.476443486206254,-0.159307749900467,0.873426415199008,0.999999359719567,"L1FLnI_9q13d",522.781694687478,550.316201358607
303.776340673367,0.0673056205387997,0.512669061790307,0.131284732306178,0.895550069106418,0.999999359719567,"L1FLnI_1p34.2b",310.46095927002,297.091722076715
569.767626866757,-0.0513333898923028,0.501190384806144,-0.102422934374844,0.918420980399347,0.999999359719567,"L1FLnI_16p12.2b",559.968735616386,579.566518117129
367.582063177959,0.398404930937782,0.446441751731042,0.892400698171708,0.372178197038461,0.999999359719567,"L1FLnI_2q11.2e",417.75104039048,317.413085965439
379.030587772923,-0.276195199919422,0.411012197197954,-0.671987843188992,0.501591435612799,0.999999359719567,"L1FLnI_1p32.3h",343.164141364831,414.897034181015
354.345467149257,0.0315523565776162,0.414199683948185,0.07617667951085,0.939278535823634,0.999999359719567,"L1FLnI_8p21.2m",358.70632406343,349.984610235083
404.840898382351,-0.0046822252469592,0.414794010832483,-0.0112880734163979,0.990993611766821,0.999999359719567,"L1FLnI_Xq21.1pc",404.462865555274,405.218931209429
514.381696965271,0.201149799593213,0.428795800943519,0.469103939802126,0.638995343097185,0.999999359719567,"L1FLnI_11q22.2a",550.125247549908,478.638146380634
424.776824741892,0.554044572171446,0.406785165488388,1.3620078094693,0.173195420544306,0.999999359719567,"L1FLnI_1q42.12a",505.054759274226,344.498890209559
648.086674682831,0.343845753374233,0.488614054213537,0.703716461712669,0.481609366601408,0.999999359719567,"L1FLnI_15q23j",725.046492109082,571.126857256581
260.651287151223,-0.513633069369778,0.502615732530826,-1.02191999996394,0.306818765690136,0.999999359719567,"L1FLnI_6q22.1v",215.650356708678,305.652217593768
374.083356209977,0.222275539590394,0.391608439567259,0.567596397656845,0.570309053777028,0.999999359719567,"L1FLnI_10q23.31a",402.864967816827,345.301744603127
392.234749805075,-0.149166819689189,0.456375748427489,-0.3268508903095,0.74378066653507,0.999999359719567,"L1FLnI_22q12.1c",372.486128045324,411.983371564825
437.89797795232,0.358781501854536,0.398324463858176,0.900726755217024,0.367733619498077,0.999999359719567,"L1FLnI_11q14.1s",491.79760684141,383.998349063231
