DMSO_rep1	DMSO_rep2	GSK_rep1	GSK_rep2
GPR108	8980.18397497041	9497.62933528497	7987.90411393384	7584.88628240952
C3	703139.566276434	769253.567628222	423442.867010823	399658.51006197
TNFSF14	1354.29180208571	1499.57544580228	3389.8382497604	3137.72168685996
RPL7P50	0	0	0	0
CD70	1518.87940293933	1751.5728472611	5166.58105653137	5933.35378944688
CLIC4P2	0	0	0	3.80099538081158
LOC100421483	0	0	1.06264521936063	0
TNFSF9	1374.61125898122	1585.48365084506	2637.48543445308	2745.26891379117
TUBB4A	17.2715383611831	11.4544273390371	0	3.80099538081158
DENND1C	87.3736646506908	104.998917274507	81.8236818907684	63.666672628594
CRB3	2734.99889813558	2919.92443584289	1721.48525536422	1905.24893463181
SLC25A23	6442.28380872128	7938.87268156433	3423.84289677994	4867.17458512923
SLC25A41	27.4312668089378	41.0450312982165	5.31322609680314	14.2537326780434
MIR3940	0	0	0	0
KHSRP	25698.0171357508	26285.0471362555	28860.3815126153	30295.8336827587
LOC390877	0	0	0	0
MIR6790	0	0	0	0
MIR6885	0	1.90907122317286	3.18793565808188	1.90049769040579
GTF2F1	7946.93959183376	10611.5723940063	7658.48409593205	9135.69239778064
PSPN	186.939003438687	139.362199291619	102.01394105862	68.4179168546085
ALKBH7	4282.32554072862	4289.68303846941	2124.2277935019	1889.09470426336
CLPP	4918.32454155807	4834.72287268526	4695.82922435462	5424.02040841813
ACER1	6.09583706865284	1.90907122317286	3.18793565808188	5.70149307121738
MLLT1	11210.2443692526	11686.3794926527	10648.7677432129	10136.3044317793
ACSBG2	0	3.81814244634572	0	3.80099538081158
LOC105372255	5.07986422387737	8.59082050427786	10.6264521936063	6.65174191642027
LOC100128144	0	0	0	0
RFX2	406.38913791019	461.995236007832	414.431635550645	437.114468793332
RANBP3-DT	14.2236198268566	32.4542107939386	28.691420922737	29.4577142012898
RANBP3	4046.61984074071	4341.22796149508	4696.89186957398	5596.96569824506
DUS3L	4297.56513340026	4116.91209277227	4574.68766934751	4222.90586808167
PRR22	259.073075417746	255.815543905163	370.863181556859	315.482616607362
CATSPERD	6.09583706865284	1.90907122317286	26.5661304840157	23.7562211300724
LONP1	29789.3397816617	27144.1291866833	17333.8688182106	17975.8574047032
RPL36	12334.926308419	19416.2088752796	10972.8745351178	15282.8521773982
HSD11B1L	835.12967840544	786.537343947218	817.174173688323	736.442855032245
MICOS13	2973.75251665781	2891.28836749529	3272.94727563074	3473.15952921659
LOC107985320	41.6548866357944	18.1361766201422	26.5661304840157	21.8557234396666
SAFB	3467.51531921869	4780.31434282484	3575.80116314851	5157.95073176132
SAFB2	3144.43595458009	3993.77699887762	3710.75710600731	4768.34870522813
SNRPEP4	372.862034032599	434.313703271825	364.487310240696	465.621934149419
TINCR	158.491763784974	205.225156491082	149.832975929849	499.830892576723
LOC124904622	0	0	0	0
ZNRF4	0	0	0	0
LOC105372252	0	0	0	0
LOC105372253	0	1.90907122317286	0	1.90049769040579
RPL32P34	0	0	0	0.950248845202896
PTPRS	14980.5195962144	14952.8003555014	17941.7018836848	16114.3199169507
KDM4B	11163.5096183929	10409.21084435	13640.114035713	12395.0459368266
MIR4747	0	0.954535611586429	0	0.950248845202896
UHRF1	1103.34650942616	1394.57652852777	6534.2054538485	6007.47319937271
ARRDC5	9.14375560297927	15.2725697853829	2.12529043872126	11.4029861424348
PLIN3	17413.7745594516	17861.2703640053	25260.1395094215	23335.2608916475
TICAM1	2674.04052744905	3044.96860096071	4215.51358520361	4434.81136056192
FEM1A	11619.6814256971	10556.2093285343	10886.8002723496	9965.25963964277
LOC124904620	6.09583706865284	2.86360683475929	0	5.70149307121738
MIR7-3	0	0	0	0
MIR7-3HG	0	0	0	0
TRV-CAC3-1	0	0	4.25058087744251	0
TRG-TCC1-1	0	0	0	0.950248845202896
LOC105372250	82.2938004268134	99.2717036049886	130.705361981357	116.880607959956
DPP9-AS1	129.028551286485	114.544273390371	251.846916988469	195.751262111797
DPP9	10689.0502998828	11535.562866022	16785.5438850205	15968.9318436347
MYDGF	6520.51371776899	6534.75079692069	6813.68114654035	6284.94586217196
TNFAIP8L1	464.299590062392	714.947173078235	1262.42252060043	1308.49265984439
LOC100287614	0	0	0	0
LOC105372249	2.03194568955095	3.81814244634572	2.12529043872126	1.90049769040579
SEMA6B	198.114704731217	231.952153615502	239.095174356141	210.955243635043
LRG1	1169.38474433657	1672.34639149942	1135.96773949651	1446.27874239881
PLIN5	41.6548866357944	39.1359600750436	13.8143878516882	7.60199076162317
PLIN4	3117.00468777115	3416.28295386783	2763.94021555699	3000.88585315075
HDGFL2	3428.90835111722	4184.6841211949	4190.01009993896	4782.60243790618
MIR4746	0	0	0	0
UBXN6	10155.6645563756	10778.616126034	7258.92949345245	7473.70716752078
CHAF1A	2517.58070935362	2738.56266964147	4588.50205719919	5109.48804065597
SH3GL1	9229.09732194041	9704.76356299922	12991.900451903	12575.5932174151
EIF1P6	18.2875112059585	8.59082050427786	65.884003600359	57.9651795573767
MPND	416.548866357944	464.858842842591	348.547631950286	324.034856214188
STAP2	2535.86822055958	2914.19722217337	2592.85433523993	2981.88087624669
FSD1	2.03194568955095	0	5.31322609680314	0
TMIGD2	0	0	0	0
SHD	2.03194568955095	2.86360683475929	4.25058087744251	0
YJU2	1072.8673240829	1255.21432923615	1037.14173409597	1115.5921442682
EBI3	17.2715383611831	17.1816410085557	99.8886506198991	142.537326780434
ANKRD24	116.83687714918	129.816843175754	14.8770330710488	12.3532349876377
SIRT6	1996.38663998381	1840.34465913864	1833.06300339708	1764.61210554178
CREB3L3	0	1.90907122317286	0	0
MAP2K2	18768.0663615373	18887.3961464607	18769.5025095668	17314.484208442
ZBTB7A	13830.4383359285	12830.8676909448	11379.867654133	11531.2697365371
PIAS4	2101.03184299568	2488.47433940582	2099.7869534566	2005.97531222331
SNORD37	82.2938004268134	66.81749281105	79.6983914520471	59.8656772477825
EEF2	681431.274502116	755291.575237547	665191.466479708	648022.199986115
MIR637	20.3194568955095	6.681749281105	59.5081322841952	15.2039815232463
DAPK3	2927.01776579814	3183.37626464074	4258.01939397804	3649.90581442432
NMRK2	0	0	0	0
RN7SL202P	0	0	0	0
ATCAY	9.14375560297927	0.954535611586429	2.12529043872126	2.85074653560869
FTLP5	0	0	0	0
ZFR2	0	0	0	1.90049769040579
MATK	1.01597284477547	0	6.37587131616377	3.80099538081158
RAX2	4.0638913791019	0	0	0
MRPL54	1645.87600853627	2191.61376420244	1350.62207380736	1777.91558937462
LOC105372248	0	0	0	0
APBA3	2786.81351321913	2538.11019120831	2775.62931296996	2629.33855467641
TJP3	4613.53268812543	5070.49316874711	1728.92377189974	2485.85097905078
PIP5K1C	5501.49295445919	5929.5752191749	6186.72046711758	5984.66722708784
CACTIN	3079.41369251446	3003.92356966249	4306.90107406863	3475.06002690699
CACTIN-AS1	222.498053005829	188.043515482527	277.350402253124	225.208976313086
TBXA2R	7.11180991342832	6.681749281105	12.7517426323275	3.80099538081158
GIPC3	4.0638913791019	0	0	1.90049769040579
HMG20B	5039.22531008635	6303.75317891678	4667.13780343188	4782.60243790618
LOC124904618	208.274433178972	222.406797499638	266.723950059518	233.761215919912
TEKTIP1	204.21054179987	170.861874473971	171.085880317061	128.283594102391
MFSD12	9933.16650336981	9132.04219604737	9954.86041497037	8241.50823444472
LOC124904617	13.2076469820812	12.4089629506236	38.2552278969826	32.3084607368985
FZR1	4382.9068523614	4778.40527160166	6658.5349445137	5848.78164222383
LOC105372245	21.335429740285	14.3180341737964	28.691420922737	19.9552257492608
DOHH	1673.30727534521	1388.84931485825	2043.46675683049	1606.8707972381
LOC105372246	24.3833482746114	15.2725697853829	39.3178731163433	5.70149307121738
SMIM44	27.4312668089378	55.3630654720129	19.1276139484913	42.7611980341303
SMIM24	40.638913791019	27.6815327360064	13.8143878516882	0
NFIC	36789.3926821647	39298.2311290133	26619.2627449837	32357.873676849
LOC105372244	0	0	0	0
CELF5	17.2715383611831	17.1816410085557	6.37587131616377	6.65174191642027
NCLN	15082.1168806919	14206.3535072408	22857.4986684471	19647.3451234151
S1PR4	26.4152939641623	35.3178176286979	62.6960679422771	66.5174191642027
GNA15-DT	30.4791853432642	50.5903874140807	121.141555007112	191.950266730985
GNA15	3967.37395884823	4049.14006434963	11061.0740883248	10485.0457579688
LOC390876	0	0	6.37587131616377	6.65174191642027
LOC124904615	192.018867662565	192.816193540459	605.707775035558	550.194081372477
GNA11	12771.7946316725	12017.6033498731	13733.6268150168	12894.8768294033
LOC105372242	0	0	0	0
TLE5	18360.6612507824	22923.1727122481	16067.1957167327	19580.8277042509
TLE2	368.798142653497	442.904523776103	65.884003600359	61.7661749381883
TLE6	95.5014474088945	72.5447064805686	92.4501340843747	71.2686633902172
ZNF77	615.679543933937	527.858193207295	487.754155686528	452.318450316579
ZNF57	546.593390489205	561.26693961282	621.647453325968	524.537362551999
LOC100419704	0	1.90907122317286	0	0
LOC107985264	0	0	0	0
ZNF556	2.03194568955095	0	0	1.90049769040579
ZNF555	830.049814181562	841.90040941923	706.659070874818	648.069712428375
ZNF554	986.509632276985	1061.44360008411	777.85630057198	659.47269857081
THOP1	8074.95217027547	7573.28554232673	12511.584812752	11935.1254957484
SGTA	6919.79104576575	7620.05778729446	9735.95549978208	10180.9661275038
SLC39A3	3443.13197094408	3115.6042362181	3454.6596081414	3077.85600961218
DIRAS1	144.268143958117	133.6349856221	90.3248436456534	100.726377591507
MIR7850	0	0	0	0
RN7SL121P	0	0	0	0
ELOCP28	0	0	0	0
LOC124904789	0	0	0	0
GNG7	307.839771966969	351.269105063806	51.0069705293102	42.7611980341303
RNU6-993P	0	0	0	0
LOC124904614	2.03194568955095	1.90907122317286	2.12529043872126	0
GADD45B	2853.86772097431	4093.04870248261	1655.60125176386	2234.98528391721
LINC01775	13.2076469820812	3.81814244634572	52.0696157486708	28.5074653560869
MIR7108	0	0	0	0
LMNB2	12965.8454450246	13428.4069837979	23988.1531818468	22944.7086162691
TIMM13	6370.14973674222	6374.38881417417	6314.23789344085	5666.33386394487
LOC124904612	38.606968101468	23.8633902896607	46.7563896518677	43.7114468793332
TMPRSS9	45.7187780148963	41.0450312982165	60.5707775035558	26.6069676656811
SPPL2B	5601.05829324719	4961.67610902626	6073.01742864599	5398.36368959765
LSM7	743.692122375647	874.354620213169	970.195085276254	1079.48268815049
LOC101928572	0	1.90907122317286	0	5.70149307121738
LINGO3	8.12778275820379	6.681749281105	2.12529043872126	0.950248845202896
PEAK3	19.303484050734	7.63628489269143	1.06264521936063	2.85074653560869
OAZ1	37977.0649377072	36318.1709496405	43015.8784797182	36155.0680622798
LOC105372240	0	0	0	0
JSRP1	4.0638913791019	5.72721366951857	2.12529043872126	0.950248845202896
MIR4321	1.01597284477547	2.86360683475929	2.12529043872126	0.950248845202896
AMH	928.599180124783	1017.53496195113	1300.67774849741	1031.01999704514
SF3A2	4272.16581228087	5044.72070723428	4433.35585517254	5598.86619593546
MIR6789	0	0	0	0
MIR1227	0	0	0	0
PLEKHJ1	2568.3793515924	2348.15760450262	3276.13521128882	3003.73659968635
LOC124904611	70.1021262895077	68.7265640342229	79.6983914520471	77.9204053066375
DOT1L	7330.24407505504	6624.47714440982	7586.22422101553	6921.6125884579
AP3D1	31654.6659246694	29795.8291156704	35049.2272701716	34212.7594226851
IZUMO4	450.075970235535	461.995236007832	624.835388984049	505.532385647941
MOB3A	8712.98311679446	8589.86596866628	17446.5092114628	17193.8026051012
MKNK2	66730.1124176979	49157.6294610895	47590.5661490657	41110.6157900129
LOC107985278	103.629230167098	112.635202167199	74.385165355244	51.3134376409564
LOC124904610	422.644703426597	325.496643550972	403.805183357039	387.701528842782
BTBD2	14976.4557048353	16005.6531350812	16446.5600600444	14838.1357178432
CSNK1G2-AS1	2.03194568955095	1.90907122317286	12.7517426323275	3.80099538081158
CSNK1G2	10174.9680404264	10499.8917274507	12909.0141247929	12394.0956879814
LOC105372238	18.2875112059585	12.4089629506236	18.0649687291307	7.60199076162317
ADAT3	897.104021936743	782.719201500872	887.308758166125	708.885638521361
SCAMP4	6437.2039444974	6783.88459154475	6101.70884956873	6644.13992565865
ABHD17A	5928.20154926489	5503.85233640735	8090.98070021182	6176.61749381883
KLF16	5869.27512426791	5633.6691795831	7674.42377422246	6933.01557460033
LOC100288123	60.9583706865284	72.5447064805686	129.642716761997	110.228866043536
MIR1909	0	0	0	0
REXO1	5100.18368077288	5121.08355616119	6924.19624935385	6567.16976919721
ATP8B3	335.271038775906	402.814028089473	456.93744432507	553.995076753288
LOC101928543	5.07986422387737	0	4.25058087744251	0
ONECUT3	470.395427131044	496.358518024943	1214.6034857292	1300.89066908276
RNU6-1223P	18.2875112059585	14.3180341737964	22.3155496065732	14.2537326780434
TCF3	12228.2491597176	12272.4643581667	14009.9145720505	13371.9017496952
UQCR11	6692.21312853605	6429.75187964619	8472.47033396229	7735.02559995157
MBD3	11547.547353718	10870.2515447463	14508.2951799307	14199.5684938669
RN7SL477P	0	0.954535611586429	2.12529043872126	0.950248845202896
MEX3D	3415.70070413514	3161.42194557425	3940.28847338921	3321.11971398412
PLK5	27.4312668089378	62.9993503647043	14.8770330710488	9.50248845202896
LOC107985337	26.4152939641623	14.3180341737964	7.4385165355244	14.2537326780434
LOC124904609	18.2875112059585	9.54535611586429	13.8143878516882	9.50248845202896
ADAMTSL5	517.130177990716	462.949771619418	648.213583809983	639.517472821549
REEP6	1384.77098742897	1503.39358824863	1335.74504073631	1419.67177473313
PCSK4	319.015473259499	288.269754699102	201.902591678519	162.492552529695
C19orf25	1799.28790809736	1500.52998141387	1968.01894625588	1597.36830878607
APC2	243.833482746114	219.543190664879	228.468722162535	243.263704371941
RPS15	33627.6851892234	34014.8765188824	34720.8698973892	31418.0775689434
DAZAP1	11081.2158179661	10681.2534936521	13789.9470116429	13133.3892895492
GAMT	82.2938004268134	70.6356352573957	132.830652420079	123.532349876377
NDUFS7	7635.03592848769	7608.60335995543	5444.99410400386	4984.05519308919
TRN-GTT2-6	2.03194568955095	3.81814244634572	0	0
TRF-GAA1-6	2.03194568955095	0	1.06264521936063	1.90049769040579
PWWP3A	3577.24038645444	3556.59968877103	4098.62261107394	3319.21921629372
RPS15P9	0	0.954535611586429	0	0
EFNA2	2.03194568955095	3.81814244634572	14.8770330710488	9.50248845202896
FAM174C	4354.45961270768	3714.0980646828	4696.89186957398	4252.36358228296
CIRBP	11586.1543218195	12389.8722383919	8976.16416793923	8827.8117719349
CIRBP-AS1	32.5111310328152	66.81749281105	69.0719392584408	62.7164237833911
LOC105372236	3.04791853432642	7.63628489269143	14.8770330710488	13.3034838328405
LOC107985303	36.5750224119171	20.9997834549014	39.3178731163433	38.9602026533187
MIDN	17145.5577284309	15842.4275455	15069.3718557531	14425.7277190252
LOC102723811	4.0638913791019	8.59082050427786	12.7517426323275	14.2537326780434
ATP5F1D	15861.3680526347	13962.9469262863	8966.60036096498	7628.59772928885
CBARP-DT	4.0638913791019	1.90907122317286	7.4385165355244	8.55223960682607
CBARP	396.229409462435	343.632820171114	811.86094759152	646.169214737969
STK11	12391.8207877265	11548.9263645842	11580.7076005921	10231.3293162996
HMGB2P1	13.2076469820812	20.045247843315	5.31322609680314	15.2039815232463
LOC102725180	46.7347508596718	61.0902791415315	86.0742627682109	69.3681656998114
LOC102723798	72.1340719790586	88.7718118775379	108.389812374784	82.671649532652
GPX4	12732.1716907262	13379.725667607	4710.70625742567	5928.60254522087
POLR2E	10092.6742399996	10548.5730436416	10224.772300688	9477.78198205369
ARHGAP45	7990.6264241591	6652.15867714582	15426.4206494582	13063.0708750042
ABCA7	3282.60826146956	3372.37431573485	4577.87560500559	4351.18946218406
CNN2	12767.7307402934	13271.8631434977	29139.8572053072	30006.9580338171
RNU6-2	203.194568955095	268.224506855787	362.362019801974	507.432883338347
TMEM259	21932.8217730129	20558.7880023485	24397.2715913007	20646.0566597233
GRIN3B	74.1660176686096	67.7720284226365	72.2598749165227	59.8656772477825
WDR18	7050.85154274179	6613.02271707078	5520.44191457846	5119.9407779532
ARID3A	873.736646506908	736.901492144723	1322.99329810398	904.636900633157
KISS1R	8.12778275820379	14.3180341737964	10.6264521936063	15.2039815232463
R3HDM4	6159.8433578737	5509.57955007687	4133.68990331284	3892.21926995106
RNU6-9	4.0638913791019	0	1.06264521936063	0
MIR3187	26.4152939641623	4.77267805793215	26.5661304840157	7.60199076162317
PLPPR3	71.1180991342832	32.4542107939386	65.884003600359	41.8109491889274
MIR4745	0	0	0	0
PTBP1	29910.24055019	30243.5063175044	40594.1100247954	40367.5211930642
LINC01836	64.0062892208549	57.2721366951857	23.3781948259338	28.5074653560869
LOC101928450	17.2715383611831	13.36349856221	20.1902591678519	13.3034838328405
MISP	3782.46690109909	4501.5899442416	6261.10563247282	6477.84637774814
PALM	106.677148701425	85.9082050427786	47.8190348712283	21.8557234396666
RPS2P52	0	0	0	0
PRSS57	0	1.90907122317286	2.12529043872126	13.3034838328405
FSTL3	14908.3855242353	13848.4026528959	14368.0260109751	12115.6727763369
RNF126	3788.56273816774	3772.32473698957	4188.9474547196	4469.97056783442
FGF22	11.1757012925302	3.81814244634572	7.4385165355244	6.65174191642027
LOC105372234	134.108415510363	180.407230589835	114.765683690948	154.890561768072
POLRMT	8529.0920318901	7597.14893261639	8172.80438210259	7619.09524083682
LOC107987266	79.245881892487	31.4996751823522	113.703038471587	79.8209029970433
LOC100420586	2.03194568955095	1.90907122317286	6.37587131616377	6.65174191642027
HCN2	164.587600853627	200.45247843315	221.030205627011	203.35325287342
BSG	68094.5639482314	72003.4847887991	69642.5797412375	64428.7722024468
BSG-AS1	47.7507237044473	41.9995669098029	34.0046470195401	34.2089584273043
GZMM	11.1757012925302	7.63628489269143	13.8143878516882	1.90049769040579
CDC34	4422.52979330764	3692.14374561631	3496.10277169647	2922.96544784411
TPGS1	1461.98492363191	1451.84866522296	1991.39714108182	1551.75636421633
MADCAM1-AS1	184.907057749136	202.361549656323	163.647363781537	191.950266730985
MADCAM1	17.2715383611831	10.4998917274507	4.25058087744251	5.70149307121738
LOC124904608	36.5750224119171	32.4542107939386	11.6890974129669	42.7611980341303
ODF3L2	15.2395926716321	2.86360683475929	5.31322609680314	1.90049769040579
RNA5SP462	0	0	0	0
SHC2	100.581311632772	145.089412961137	10.6264521936063	41.8109491889274
LOC124904607	4.0638913791019	6.681749281105	0	3.80099538081158
C2CD4C	12.1916741373057	4.77267805793215	19.1276139484913	36.1094561177101
LOC124904606	0	0	10.6264521936063	5.70149307121738
THEG	20.3194568955095	9.54535611586429	17.0023235097701	6.65174191642027
MIER2	3577.24038645444	3372.37431573485	4871.16568554912	4373.04518562373
LOC124904605	76.1979633581605	64.9084215878772	53.1322609680314	37.0597049629129
PLPP2	1498.55994604382	1473.80298428945	1405.87962521411	1445.32849355361
VN2R11P	2.03194568955095	0	0	0
LOC107985295	15.2395926716321	9.54535611586429	17.0023235097701	11.4029861424348
GTF2IP19	0	0	0	0
RNU6-1076P	0	0	0	0
LOC101928344	31.4951581880397	30.5451395707657	55.2575514067527	62.7164237833911
LINC01002	13.2076469820812	28.6360683475929	4.25058087744251	7.60199076162317
CICP19	0	0	0	0
SEPTIN14P19	7.11180991342832	3.81814244634572	8.50116175488503	2.85074653560869
OR4F8P	0	0	0	0
WBP1LP11	0	0	0	0
OR4F17	0	0	0	0
OR4G1P	0	0	0	0
OR4G3P	0	0	0	0
FAM138F	0	0	0	0
MIR1302-11	0	0	0	0
LOC105376912	0	0	0	0
WASH5P	36.5750224119171	31.4996751823522	83.9489723294896	68.4179168546085
LOC124904337	60.9583706865284	47.7267805793215	134.9559428588	170.094543291318
PARD6G	1119.60207494257	1364.03138895701	2460.02368281985	2228.33354200079
