Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NM_004906.4	824.0407419	-0.512930267	0.16090679	-3.187747811	0.001433855	0.010603067
NM_004911.4	7026.985567	0.379061466	0.105154223	3.604814472	0.000312376	0.002885681
NM_004930.4	706.4556344	0.657428977	0.158380482	4.150946943	3.31E-05	0.000394841
NM_004953.4	4967.846618	0.397657998	0.113820902	3.493716798	0.000476346	0.004151628
NM_004956.4	49.22542692	1.812704062	0.461102658	3.931237503	8.45E-05	0.00090608
NM_004957.5	465.4096848	-0.875395695	0.179234012	-4.884093608	1.04E-06	1.76E-05
NM_004960.3	1473.141137	0.731001848	0.175194667	4.172511988	3.01E-05	0.000362766
NM_004978.4	21.15812332	1.900172055	0.696885442	2.726663437	0.006397826	0.037020686
NM_004990.3	5072.672316	-0.737587001	0.123586653	-5.968176845	2.40E-09	6.29E-08
NM_004995.3	10402.22424	0.925598729	0.141100903	6.5598356	5.39E-11	1.81E-09
NM_004996.3	1041.753223	0.421265001	0.142903035	2.947908012	0.003199322	0.02094818
NM_004998.3	5764.274603	0.883137012	0.123124047	7.172741878	7.35E-13	3.18E-11
NM_005007.3	282.8333376	-0.689273859	0.203313057	-3.390209505	0.000698392	0.005758792
NM_005010.4	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
NM_005014.2	24.47042516	3.310324609	0.799505317	4.140466032	3.47E-05	0.000411699
NM_005016.5	4760.807304	-0.422156054	0.118033883	-3.576566683	0.000348137	0.003173225
NM_005022.3	12867.73418	0.910583316	0.105664769	8.617662479	6.83E-18	5.13E-16
NM_005030.5	1754.01376	3.303323375	0.165700405	19.93551781	2.00E-88	9.51E-85
NM_005032.6	1944.917701	0.737988597	0.122071543	6.045541644	1.49E-09	4.05E-08
NM_005033.2	225.0231248	0.885256267	0.224945246	3.935429987	8.30E-05	0.000893461
NM_005034.3	1964.737091	0.451292918	0.119800635	3.767032781	0.000165199	0.001635773
NM_005036.4	726.9094725	-1.23719503	0.155381415	-7.962310231	1.69E-15	9.91E-14
NM_005038.2	1829.964071	0.394124074	0.121889684	3.233448982	0.001223052	0.009283038
NM_005044.4	7372.509435	0.530582299	0.104145168	5.09464156	3.49E-07	6.40E-06
NM_005049.2	925.8449515	0.541886636	0.145851604	3.715328601	0.00020294	0.001967617
NM_005060.3	241.4642404	-1.625579126	0.224376763	-7.244863983	4.33E-13	1.92E-11
NM_005063.4	40611.67344	0.701304352	0.114809231	6.108431771	1.01E-09	2.86E-08
NM_005065.5	4187.007697	-0.969048482	0.120612087	-8.034422617	9.40E-16	5.69E-14
NM_005066.2	1755.413381	0.387755891	0.127599005	3.038862975	0.002374728	0.016257656
NM_005067.5	2442.886273	-0.493861044	0.152082024	-3.247333448	0.001164918	0.008910284
NM_005072.4	1794.932019	0.587284162	0.131915109	4.451985564	8.51E-06	0.00011631
NM_005077.4	361.2086586	-0.567302337	0.186261828	-3.045725172	0.002321199	0.015932744
NM_005080.3	3329.3558	-0.901940817	0.135924203	-6.635616028	3.23E-11	1.12E-09
NM_005082.4	17265.43342	-0.604361594	0.101097276	-5.978020585	2.26E-09	5.94E-08
NM_005092.3	10.21777234	2.868253243	1.076457449	2.664530072	0.007709597	0.04319046
NM_005100.3	71.89184075	1.666272591	0.38921055	4.281159882	1.86E-05	0.00023536
NM_005101.3	335.1552483	0.75947622	0.191756228	3.960633908	7.48E-05	0.000815103
NM_005110.3	1173.679813	-1.672928452	0.137854168	-12.13549416	6.85E-34	1.75E-31
NM_005112.4	4527.610716	0.8743715	0.109848376	7.959803586	1.72E-15	1.01E-13
NM_005118.3	220.1620885	1.779895127	0.24929089	7.1398322	9.34E-13	3.99E-11
NM_005120.2	3156.94312	-0.560839207	0.113592508	-4.937290481	7.92E-07	1.37E-05
NM_005121.2	3856.745922	-0.31869929	0.113692195	-2.803176502	0.005060197	0.030605123
NM_005124.3	755.3207248	0.578717696	0.147428253	3.925419207	8.66E-05	0.000923578
NM_005126.4	500.4918746	-1.285619391	0.170153571	-7.555641536	4.17E-14	2.04E-12
NM_005127.2	251.0176556	1.279862282	0.223749544	5.720066546	1.06E-08	2.49E-07
NM_005130.4	1635.695566	2.224260069	0.440210707	5.052716881	4.36E-07	7.84E-06
NM_005134.3	438.8028993	0.674806805	0.172869523	3.903561448	9.48E-05	0.001001716
NM_005139.2	3201.760001	0.664234305	0.115823895	5.734864167	9.76E-09	2.29E-07
NM_005144.4	303.0755518	0.658842055	0.223251683	2.951117973	0.00316626	0.020753493
NM_005148.3	328.0154021	0.540421721	0.196938744	2.744110738	0.006067507	0.03542374
NM_005151.3	3092.605469	0.344354675	0.113738601	3.027597247	0.002465064	0.016787378
NM_005157.5	5242.338888	-0.341269542	0.114393041	-2.983306844	0.00285152	0.019011592
NM_005160.3	459.6597353	-0.528504202	0.174456376	-3.029434718	0.002450118	0.016694717
NM_005165.2	178.1258371	0.897292603	0.247063339	3.631832253	0.000281416	0.002626436
NM_005166.4	25.35857503	3.381030627	0.732428381	4.61619281	3.91E-06	5.83E-05
NM_005177.3	272.8335871	0.845658755	0.207395275	4.077521801	4.55E-05	0.000525103
NM_005181.3	37.42484664	-2.595557083	0.575683579	-4.508652284	6.52E-06	9.21E-05
NM_005184.2	12046.94495	1.087664654	0.112849059	9.638225268	5.51E-22	6.10E-20
NM_005186.3	3605.557457	0.724814238	0.118928396	6.094543137	1.10E-09	3.09E-08
NM_005190.3	1022.394071	0.449251096	0.139794255	3.213659206	0.001310551	0.009819748
NM_005192.3	112.2924996	2.209180826	0.323976078	6.818962809	9.17E-12	3.44E-10
NM_005194.3	6790.056906	-0.438058121	0.138782106	-3.156445271	0.001597049	0.011630492
NM_005195.3	8379.84444	-1.234925138	0.117991562	-10.46621565	1.23E-25	1.83E-23
NM_005198.4	1807.390173	0.662046909	0.125976849	5.255306168	1.48E-07	2.87E-06
NM_005219.4	5983.892333	0.540666572	0.105963301	5.102394579	3.35E-07	6.16E-06
NM_005225.2	373.0359978	2.742040653	0.223720822	12.25652862	1.55E-34	4.12E-32
NM_005228.3	15247.18624	0.358325155	0.103100379	3.475497956	0.000509906	0.004399907
NM_005230.3	1841.244166	0.51402422	0.121805469	4.220042204	2.44E-05	0.000300956
NM_005238.3	159.5892786	0.829645547	0.262834717	3.156529539	0.001596587	0.011629679
NM_005239.5	4950.191241	-1.053539245	0.120889339	-8.714906173	2.91E-18	2.27E-16
NM_005245.3	7922.336391	1.290182941	0.108874565	11.85017774	2.15E-32	4.90E-30
NM_005248.2	52.08170336	-1.643321018	0.499229503	-3.291714547	0.000995786	0.007810689
NM_005250.2	222.2943616	-0.808483543	0.234008934	-3.454925968	0.000550444	0.004690523
NM_005252.3	22974.38758	-0.774649817	0.153679948	-5.040669429	4.64E-07	8.32E-06
NM_005253.3	7080.43254	-0.934193403	0.121604269	-7.682241838	1.56E-14	8.10E-13
NM_005257.5	502.3802757	-0.525631816	0.170658389	-3.08002331	0.002069844	0.014466282
NM_005258.2	489.8036987	-1.300323812	0.172766782	-7.526468919	5.21E-14	2.54E-12
NM_005259.2	57.85170142	-1.120651368	0.425675284	-2.632643729	0.008472317	0.046653638
NM_005262.2	1197.120822	-0.462627385	0.143108611	-3.232701243	0.001226257	0.009301706
NM_005266.6	12.36504904	4.600571531	1.318855351	3.488306376	0.000486091	0.004224673
NM_005268.3	1090.479177	0.805619671	0.169279094	4.759120886	1.94E-06	3.14E-05
NM_005271.4	3707.29491	-0.730981297	0.117420386	-6.22533551	4.81E-10	1.44E-08
NM_005281.3	25.14564448	3.550706416	0.753223015	4.714017422	2.43E-06	3.83E-05
NM_005309.2	66.46274379	-1.406401806	0.390329213	-3.603116956	0.000314424	0.002902718
NM_005311.4	127.5171059	-1.192746076	0.285722032	-4.174498087	2.99E-05	0.000360182
NM_005318.3	2467.829719	-1.353819055	0.14210301	-9.527025883	1.62E-21	1.73E-19
NM_005320.2	2028.563241	0.427438962	0.15566262	2.745931949	0.006033928	0.035260721
NM_005321.2	3487.818774	0.517966051	0.112353337	4.61015279	4.02E-06	5.98E-05
NM_005322.2	2291.411887	2.081713049	0.635479475	3.275814767	0.001053576	0.008189827
NM_005325.3	109.1684343	1.283181496	0.374457858	3.42677145	0.000610803	0.005131578
NM_005329.2	269.8148882	3.56545014	0.250560284	14.22990937	5.98E-46	3.19E-43
NM_005334.2	1867.664955	0.404281423	0.129146582	3.130407459	0.00174564	0.012548603
NM_005337.4	6.80950582	6.226444129	1.807140308	3.445468015	0.000570071	0.004841166
NM_005342.3	598.8496207	0.722520633	0.228075405	3.167902445	0.00153543	0.01124019
NM_005343.3	487.1282283	0.837201467	0.176535861	4.742387532	2.11E-06	3.38E-05
NM_005346.4	5365.803724	-0.40817611	0.11923826	-3.423197468	0.000618891	0.005186641
NM_005347.4	32002.57775	-0.50128541	0.109505845	-4.577704611	4.70E-06	6.87E-05
NM_005348.3	18629.62994	0.670432971	0.115401597	5.809564059	6.26E-09	1.52E-07
NM_005354.5	2102.431979	-0.967643236	0.12440491	-7.778175595	7.36E-15	3.95E-13
NM_005359.5	6941.998284	-0.608905201	0.111890252	-5.441986144	5.27E-08	1.10E-06
NM_005370.4	2677.734458	0.501197256	0.124653304	4.020729821	5.80E-05	0.000650347
NM_005376.4	24.56564524	-1.781300686	0.636245328	-2.799707294	0.005114896	0.030853636
NM_005380.7	1179.241624	-0.774516363	0.13196838	-5.868954073	4.39E-09	1.09E-07
NM_005384.2	761.9823668	-1.459435741	0.15556932	-9.381256786	6.52E-21	6.61E-19
NM_005393.2	500.611936	0.791438963	0.169018154	4.682567787	2.83E-06	4.37E-05
NM_005401.4	21979.10757	-0.331419977	0.103148476	-3.213038051	0.001313389	0.009833262
NM_005402.3	843.2447509	0.421711883	0.148161695	2.84629494	0.004423121	0.02734729
NM_005409.4	13.54056975	4.124447547	1.144879694	3.602516116	0.000315152	0.002908361
NM_005410.2	993.8448634	-1.681489686	0.168933851	-9.953539083	2.43E-23	2.95E-21
NM_005412.5	1393.756297	-0.871191952	0.127538112	-6.830836226	8.44E-12	3.18E-10
NM_005415.4	4635.52138	1.581885584	0.419824767	3.767966321	0.000164583	0.001630641
NM_005417.4	407.8309013	0.500589252	0.178190692	2.809289563	0.004965097	0.030121264
NM_005429.4	482.1102912	1.372909746	0.184548767	7.439278871	1.01E-13	4.78E-12
NM_005431.1	324.4377117	2.248937616	0.22110334	10.17143211	2.66E-24	3.53E-22
NM_005432.3	151.4248832	1.75421753	0.274375288	6.393496815	1.62E-10	5.11E-09
NM_005434.4	415.1415734	1.958151548	0.22691342	8.629509652	6.16E-18	4.66E-16
NM_005438.4	161.3943513	1.609129504	0.264435701	6.085144698	1.16E-09	3.25E-08
NM_005441.2	164.5190816	1.477351999	0.258736484	5.709871208	1.13E-08	2.64E-07
NM_005450.4	41.34691309	1.764651763	0.498577977	3.539369658	0.000401084	0.003592035
NM_005451.4	275.574249	0.64648575	0.222492149	2.905656455	0.003664836	0.023424041
NM_005453.4	448.6260246	-1.066964983	0.179469477	-5.945105538	2.76E-09	7.17E-08
NM_005455.4	1879.973302	-0.771382343	0.121420547	-6.352980318	2.11E-10	6.60E-09
NM_005458.7	3.988816597	5.45687889	2.032533308	2.684767265	0.007258033	0.041082227
NM_005461.4	15473.84181	-1.385063991	0.111589853	-12.4120962	2.25E-35	6.40E-33
NM_005474.4	81.58734787	-1.190259878	0.352595024	-3.375713774	0.000736245	0.00601374
NM_005475.2	164.7914076	0.818413519	0.254703304	3.213203388	0.001312633	0.00982955
NM_005479.3	236.0843747	-1.233737688	0.221999354	-5.557393134	2.74E-08	6.00E-07
NM_005480.3	100.046873	3.117290492	0.376086578	8.288757634	1.14E-16	7.70E-15
NM_005483.2	289.1173889	1.347300419	0.214856969	6.27068522	3.59E-10	1.09E-08
NM_005484.3	169.318656	0.669993981	0.254263842	2.635034444	0.008412875	0.046380158
NM_005486.2	585.7665254	-0.509366146	0.161253223	-3.158796678	0.00158422	0.011553938
NM_005488.2	125.7566623	-0.763643012	0.287822046	-2.653177625	0.00797379	0.044368969
NM_005490.2	486.7586041	0.524037222	0.188630602	2.778113504	0.005467552	0.032526486
NM_005496.3	686.8630558	1.499065896	0.16175299	9.267624025	1.90E-20	1.85E-18
NM_005500.2	502.1690648	0.473719215	0.165072333	2.86976749	0.004107737	0.025722616
NM_005505.4	3605.890375	0.639027423	0.117282106	5.448635311	5.08E-08	1.06E-06
NM_005507.2	16582.79069	0.734106276	0.12239063	5.99805947	2.00E-09	5.29E-08
NM_005514.7	3610.220994	-1.51305492	0.149563453	-10.11647492	4.67E-24	5.99E-22
NM_005516.5	2269.681338	-0.929832327	0.130645531	-7.117214954	1.10E-12	4.64E-11
NM_005517.3	7745.539211	0.411493224	0.113236288	3.633934248	0.000279132	0.002608048
NM_005520.2	818.2498231	0.461633764	0.145145744	3.180484324	0.001470291	0.010831545
NM_005533.4	88.14641086	-1.423509935	0.340577805	-4.179690847	2.92E-05	0.00035308
NM_005541.4	1972.507482	1.007794301	0.145192491	6.941091065	3.89E-12	1.53E-10
NM_005544.2	1174.619206	2.344299173	0.155827941	15.04415165	3.77E-51	2.49E-48
NM_005547.2	57.35332388	3.345214408	0.575373972	5.813982853	6.10E-09	1.49E-07
NM_005557.3	74623.11514	-3.55112885	0.13843952	-25.65112088	4.11E-145	4.10E-140
NM_005558.3	4144.633626	0.760557316	0.166366119	4.571587772	4.84E-06	7.06E-05
NM_005559.3	144.8193397	2.443435134	0.29213965	8.363928475	6.07E-17	4.18E-15
NM_005562.2	18826.33543	1.849164668	0.105368468	17.54950709	6.00E-69	1.22E-65
NM_005563.3	484.1466302	1.663164041	0.211418701	7.866683661	3.64E-15	2.03E-13
NM_005566.3	18568.43849	1.090270661	0.102549317	10.63167161	2.12E-26	3.39E-24
NM_005569.3	2751.493729	0.718001138	0.132369039	5.424237732	5.82E-08	1.21E-06
NM_005572.3	2144.494549	0.426436514	0.121715045	3.503564526	0.000459075	0.004036731
NM_005573.3	675.8629037	2.044669238	0.158117734	12.93130874	3.00E-38	9.70E-36
NM_005582.2	14.68292405	2.507497672	0.948454193	2.643773088	0.00819876	0.04541605
NM_005586.3	202.942989	1.402737829	0.239062686	5.867656939	4.42E-09	1.10E-07
NM_005589.3	888.6381156	-1.438303659	0.146547738	-9.814574246	9.74E-23	1.14E-20
NM_005596.3	963.0328187	-0.395108896	0.14110026	-2.800199637	0.005107101	0.030815933
NM_005600.2	137.9813494	-0.917164353	0.276007816	-3.32296515	0.00089066	0.007092077
NM_005603.4	96.92385866	1.169378868	0.378273726	3.091356306	0.001992444	0.014027553
NM_005625.3	3118.36885	-0.900871985	0.12052903	-7.474315408	7.76E-14	3.69E-12
NM_005628.2	7362.957559	-1.079668418	0.12248327	-8.814823563	1.20E-18	9.86E-17
NM_005630.2	175.5510525	-0.767500501	0.280356592	-2.737586782	0.006189179	0.036030753
NM_005632.2	367.5591901	0.567362624	0.193045002	2.93901742	0.003292546	0.02145015
NM_005633.3	1497.185098	-0.503477708	0.125031516	-4.026806378	5.65E-05	0.00063563
NM_005645.3	1048.65661	0.653261191	0.141567988	4.614469694	3.94E-06	5.87E-05
NM_005647.3	447.659422	-1.472998006	0.194849882	-7.559655606	4.04E-14	1.98E-12
NM_005655.3	1332.524903	0.75346663	0.128666005	5.855988397	4.74E-09	1.17E-07
NM_005658.4	33.83902202	-2.447414602	0.583356781	-4.195399251	2.72E-05	0.000331648
NM_005659.6	598.7230647	0.846193566	0.16711092	5.063664096	4.11E-07	7.44E-06
NM_005669.4	5243.730911	-0.314476597	0.107271983	-2.931581836	0.003372405	0.021866154
NM_005671.3	235.5930939	0.87022627	0.218764911	3.977906081	6.95E-05	0.000765564
NM_005675.4	87.66555206	-0.92265433	0.34311896	-2.689021701	0.007166176	0.040643783
NM_005685.3	371.3686964	-0.599323839	0.184738321	-3.244177149	0.001177905	0.008995818
NM_005700.4	1645.516394	0.379897663	0.132925771	2.857968469	0.004263628	0.02651568
NM_005704.4	1104.98643	0.662943636	0.137313774	4.82794708	1.38E-06	2.29E-05
NM_005708.3	1263.731017	-1.027685548	0.136345811	-7.537345959	4.80E-14	2.34E-12
NM_005715.2	969.0963015	-1.663269631	0.145281324	-11.44861281	2.39E-30	4.87E-28
NM_005716.3	1027.635785	0.79576332	0.137996499	5.76654718	8.09E-09	1.94E-07
NM_005717.3	4181.747212	0.707407962	0.120691486	5.861291356	4.59E-09	1.14E-07
NM_005718.4	1890.871826	0.548788683	0.122515351	4.479346285	7.49E-06	0.000103734
NM_005720.3	3111.146623	0.319754658	0.112764732	2.835590984	0.004574098	0.028096142
NM_005722.3	11461.20946	0.491738919	0.114706554	4.286929567	1.81E-05	0.000230267
NM_005723.3	203.8736834	0.884242587	0.251611348	3.514319191	0.000440883	0.003902217
NM_005727.3	1993.560397	-0.368545356	0.119595478	-3.08159942	0.002058917	0.014410328
NM_005729.3	3757.990747	0.367903913	0.121862714	3.019003123	0.002536079	0.017197027
NM_005730.3	4318.180518	-0.715697253	0.109409668	-6.54144434	6.09E-11	2.03E-09
NM_005731.3	2024.47103	0.82023435	0.126244599	6.497183671	8.18E-11	2.69E-09
NM_005733.2	840.7875931	3.091843776	0.188915345	16.3662924	3.33E-60	4.10E-57
NM_005735.3	786.0567861	-0.801025945	0.160985978	-4.975749785	6.50E-07	1.14E-05
NM_005736.3	6236.267268	0.392037359	0.108573639	3.610796897	0.000305258	0.002826729
NM_005737.3	97.36428751	2.119528624	0.353199698	6.000935557	1.96E-09	5.20E-08
NM_005738.4	463.1663934	-0.540895044	0.17065679	-3.169490325	0.001527065	0.011185359
NM_005740.2	709.841421	-0.708218521	0.157097901	-4.508134826	6.54E-06	9.23E-05
NM_005745.7	2630.234794	0.496476566	0.114756476	4.326349009	1.52E-05	0.000196426
NM_005746.2	23267.35279	-0.479194549	0.116681689	-4.106853025	4.01E-05	0.000469099
NM_005755.2	17.45533404	2.970437469	0.839729219	3.537375382	0.000404125	0.003616348
NM_005756.3	130.878711	-0.793820135	0.279201461	-2.843180448	0.004466577	0.027559598
NM_005760.2	4859.189007	0.380439711	0.118596067	3.207861102	0.001337261	0.009990242
NM_005762.2	18916.50578	0.308516634	0.10581212	2.915702228	0.00354889	0.022826457
NM_005764.3	4919.578876	-0.47065671	0.138257167	-3.404212034	0.000663552	0.00551528
NM_005766.3	588.2347567	0.453027484	0.163751758	2.766550359	0.005665283	0.033469231
NM_005769.2	33.7134502	4.44473298	0.769888653	5.773215339	7.78E-09	1.87E-07
NM_005780.2	49.73728226	2.05183994	0.464977791	4.412769768	1.02E-05	0.000136836
NM_005782.3	1151.821054	0.683828791	0.16899676	4.046401771	5.20E-05	0.00059078
NM_005783.3	1177.072367	0.492686672	0.152611458	3.228372741	0.001244966	0.009423556
NM_005785.3	518.6590551	-0.724881942	0.164492148	-4.4067875	1.05E-05	0.000140385
NM_005789.3	2107.614558	0.52968095	0.117736415	4.498871051	6.83E-06	9.60E-05
NM_005792.2	299.2355177	0.593984121	0.198904847	2.986272736	0.002824007	0.018850839
NM_005796.2	564.3906708	0.739480931	0.164482316	4.495808122	6.93E-06	9.70E-05
NM_005797.3	2232.60316	1.190155445	0.118913928	10.00854542	1.40E-23	1.71E-21
NM_005798.4	571.4720065	-0.762207909	0.167028516	-4.563340015	5.03E-06	7.32E-05
NM_005801.3	29038.30608	-0.852536693	0.103761852	-8.216282535	2.10E-16	1.37E-14
NM_005803.3	458.435516	-0.982549519	0.172631525	-5.691599599	1.26E-08	2.90E-07
NM_005804.3	600.2627496	1.135543853	0.168867975	6.724447603	1.76E-11	6.35E-10
NM_005817.4	3421.9983	0.464918114	0.114519323	4.059735076	4.91E-05	0.000561296
NM_005823.5	1837.576163	-2.269275838	0.136673384	-16.60364123	6.56E-62	9.91E-59
NM_005831.4	1416.408755	-0.755664111	0.127715948	-5.916756084	3.28E-09	8.38E-08
NM_005850.4	2193.883218	0.590466945	0.15329722	3.851778557	0.000117263	0.001210383
NM_005857.4	3039.950087	0.451175664	0.113180209	3.986347692	6.71E-05	0.000741462
NM_005859.4	3915.223506	-0.537711736	0.12204453	-4.405865107	1.05E-05	0.000140909
NM_005863.4	1634.617805	-0.550388541	0.150063181	-3.667712073	0.000244731	0.002322077
NM_005865.3	151.9634233	-1.0655881	0.271575548	-3.923726226	8.72E-05	0.000929003
NM_005866.3	776.0352067	0.406355931	0.147857152	2.748300806	0.005990502	0.035064477
NM_005871.3	1217.441384	0.630585078	0.143467952	4.395302702	1.11E-05	0.000147129
NM_005879.2	79.47411977	2.779924218	0.399195109	6.96382334	3.31E-12	1.31E-10
NM_005885.3	2788.206965	-0.513719232	0.120492492	-4.263495781	2.01E-05	0.000253226
NM_005891.2	833.6254158	1.097433197	0.153318043	7.157886811	8.19E-13	3.52E-11
NM_005896.3	2655.913917	-0.975585729	0.116727962	-8.357772342	6.39E-17	4.39E-15
NM_005902.3	642.9783619	1.281841395	0.162381017	7.894034779	2.93E-15	1.65E-13
NM_005903.6	2656.777563	0.401930343	0.130932701	3.069747582	0.002142398	0.014883672
NM_005905.5	575.4442594	-0.97735565	0.184644709	-5.293169001	1.20E-07	2.36E-06
NM_005911.5	26761.3151	-0.326088808	0.110809955	-2.942775395	0.003252843	0.021244788
NM_005914.3	2200.192216	0.98153167	0.14609988	6.718223645	1.84E-11	6.61E-10
NM_005915.5	2524.678065	0.982956104	0.11918549	8.247279992	1.62E-16	1.07E-14
NM_005916.4	869.0693807	1.347317284	0.147550227	9.131245093	6.77E-20	6.25E-18
NM_005917.3	1809.962365	0.433050434	0.130180285	3.326543909	0.000879302	0.007010025
NM_005926.2	1135.358386	0.454724985	0.17067168	2.664325943	0.007714278	0.043214253
NM_005928.3	2174.577385	-0.415236726	0.13714506	-3.027719159	0.00246407	0.016781753
NM_005931.4	223.6458882	1.482833524	0.235151042	6.305876897	2.87E-10	8.82E-09
NM_005941.4	99.3558901	-0.904264218	0.335343194	-2.696533685	0.007006531	0.039924498
NM_005949.3	275.1142823	-1.599014231	0.218999889	-7.301438562	2.85E-13	1.28E-11
NM_005952.3	19706.16973	-2.094595245	0.133870348	-15.64644656	3.51E-55	3.10E-52
NM_005953.3	64069.06162	0.291923491	0.106441758	2.742565486	0.006096129	0.035567946
NM_005956.3	8836.319496	0.423053937	0.108582264	3.896160565	9.77E-05	0.001029863
NM_005957.4	1904.085111	-0.878406474	0.126630836	-6.9367502	4.01E-12	1.57E-10
NM_005969.3	6292.565339	0.528282832	0.108743842	4.858048261	1.19E-06	1.99E-05
NM_005978.3	16208.72267	2.710021307	0.155788923	17.39546847	8.93E-68	1.75E-64
NM_005980.2	4166.427214	-1.411084324	0.500876138	-2.817232081	0.004843951	0.029502962
NM_005981.3	401.5736673	-1.390950913	0.188846707	-7.365502605	1.76E-13	8.18E-12
NM_005983.3	632.1327174	0.70457165	0.15838786	4.448394264	8.65E-06	0.000118093
NM_005984.4	1763.26913	0.393891428	0.12927128	3.047014207	0.002311268	0.015879877
