Locus,GSK_rep1,GSK_rep2,LLY_rep1,LLY_rep2
L1FLnI_7p12.1f,4.228846964,3.415094223,4.183952562,3.933383963
L1FLnI_7p21.1f,4.228846964,4.375090337,4.104374525,3.933383963
L1FLnI_5q15ca,4.228846964,4.250191086,4.183952562,3.933383963
L1FLnI_1q43h,4.228846964,4.749808557,4.381037801,4.435832965
L1FLnI_3p14.1b,4.228846964,4.100055682,4.104374525,4.144229704
L1FLnI_4q12ma,4.228846964,4.668788374,4.183952562,4.653138333
L1FLnI_9p24.1u,4.228846964,4.668788374,4.54030208,3.933383963
L1FLnI_Xq22.1gb,4.228846964,4.580694779,4.183952562,4.435832965
L1FLnI_8p11.23c,4.228846964,4.100055682,4.437356059,3.415094223
L1FLnI_4p15.33b,4.228846964,4.250191086,4.104374525,4.303528597
L1FLnI_8p21.2b,4.228846964,4.250191086,4.320682957,4.435832965
L1FLnI_2p25.3a,4.228846964,4.100055682,4.183952562,3.415094223
L1FLnI_1p34.3d,4.228846964,4.250191086,4.320682957,4.746043237
L1FLnI_20q12h,4.228846964,4.250191086,4.013424892,3.933383963
L1FLnI_8q21.3pa,4.228846964,4.375090337,4.013424892,3.933383963
L1FLnI_4q21.1b,4.228846964,4.250191086,4.183952562,4.144229704
L1FLnI_2p21c,4.228846964,4.100055682,4.183952562,5.053800599
L1FLnI_6q16.2g,4.228846964,4.375090337,4.437356059,3.933383963
L1FLnI_10q11.23b,4.228846964,3.415094223,4.183952562,4.144229704
L1FLnI_18q12.2c,4.228846964,4.250191086,4.25540977,4.303528597
L1FLnI_9q31.1i,4.228846964,3.901687328,4.104374525,3.933383963
L1FLnI_17q12d,4.228846964,4.375090337,4.381037801,4.144229704
L1FLnI_2q22.2k,4.228846964,4.100055682,4.381037801,4.144229704
L1FLnI_13q14.2k,4.228846964,3.901687328,4.490281639,3.933383963
L1FLnI_2q14.2e,4.228846964,3.415094223,4.25540977,3.933383963
L1FLnI_15q11.1c,4.228846964,3.901687328,4.320682957,4.144229704
L1FLnI_11q14.1ca,4.228846964,4.250191086,4.633070177,4.144229704
L1FLnI_9p22.3m,4.228846964,4.100055682,4.25540977,4.550720859
L1FLnI_10p15.3d,4.228846964,4.250191086,3.904783797,3.933383963
L1ORF2_8q21.11,4.228846964,4.375090337,4.104374525,4.303528597
L1FLnI_12p12.1y,4.228846964,4.375090337,4.437356059,4.144229704
L1FLnI_4q13.1ia,4.228846964,4.668788374,4.25540977,4.550720859
L1FLnI_10q11.21ba,4.228846964,4.250191086,4.381037801,4.144229704
L1FLnI_16q12.2e,4.228846964,3.415094223,3.904783797,4.746043237
L1FLnI_7p14.3ba,4.228846964,4.375090337,4.104374525,4.303528597
L1FLnI_8q12.3f,4.228846964,4.100055682,4.490281639,3.415094223
L1FLnI_3p14.3a,4.228846964,4.100055682,4.104374525,3.933383963
L1FLnI_1q24.2c,4.228846964,4.100055682,4.320682957,4.435832965
L1FLnI_3p24.1n,4.228846964,3.901687328,4.013424892,4.144229704
L1FLnI_10q23.1v,4.228846964,4.250191086,4.25540977,4.144229704
L1FLnI_12q14.1d,4.228846964,4.100055682,4.104374525,3.415094223
L1FLnI_2q36.3q,4.228846964,4.375090337,4.183952562,4.550720859
L1FLnI_20p13h,4.228846964,4.483716649,4.320682957,4.550720859
L1FLnI_5p13.1m,4.228846964,3.901687328,4.320682957,4.144229704
L1FLnI_4q32.1u,4.228846964,4.375090337,4.104374525,4.303528597
L1FLnI_5q12.1v,4.228846964,4.668788374,4.54030208,4.435832965
L1FLnI_9p21.1l,4.228846964,4.483716649,3.904783797,4.303528597
L1FLnI_17q22z,4.228846964,4.375090337,3.904783797,3.933383963
L1FLnI_5p13.3v,4.228846964,4.375090337,3.904783797,4.144229704
L1FLnI_1q41oa,4.228846964,3.901687328,4.183952562,3.933383963
L1FLnI_3p24.3v,4.228846964,4.483716649,4.104374525,4.435832965
L1FLnI_12q24.32c,4.228846964,4.250191086,4.104374525,4.144229704
L1FLnI_8p11.1f,4.228846964,3.901687328,4.183952562,3.933383963
L1FLnI_11q23.3m,4.228846964,3.901687328,4.013424892,4.435832965
L1FLnI_Xq12bb,4.228846964,4.483716649,4.587797264,4.831375252
L1FLnI_3p13f,4.228846964,4.250191086,3.76218397,4.303528597
L1FLI_12q13.3,4.228846964,4.100055682,4.25540977,4.144229704
L1FLnI_4q13.2q,4.228846964,4.483716649,4.183952562,4.303528597
L1FLnI_6q16.1h,4.228846964,4.100055682,4.25540977,3.933383963
L1FLnI_5p13.3m,4.228846964,4.749808557,3.76218397,4.303528597
L1FLnI_1q31.1p,4.228846964,4.250191086,3.904783797,3.933383963
L1FLnI_Xq22.3wa,4.228846964,3.901687328,4.320682957,3.415094223
L1FLnI_6q14.3h,4.228846964,4.100055682,4.381037801,3.933383963
L1FLnI_2q22.1f,4.228846964,4.250191086,4.25540977,4.144229704
L1FLnI_5q21.1s,4.228846964,4.250191086,4.104374525,3.933383963
L1FLnI_7q31.1g,4.228846964,4.375090337,4.104374525,4.303528597
L1FLnI_Xq21.33r,4.228846964,4.250191086,3.904783797,3.933383963
L1FLnI_14q31.1a,4.228846964,4.375090337,4.490281639,3.933383963
L1FLnI_1p31.1cc,4.228846964,4.668788374,4.013424892,3.415094223
L1FLnI_11q12.3q,4.228846964,4.375090337,4.013424892,4.144229704
L1FLnI_2p16.2e,4.228846964,4.483716649,4.25540977,4.303528597
L1FLnI_9p23u,4.228846964,3.415094223,4.183952562,4.303528597
L1FLnI_10p14c,4.228846964,4.100055682,4.25540977,4.435832965
L1FLnI_19q13.43a,4.228846964,3.901687328,4.320682957,3.415094223
L1FLnI_11q14.1j,4.228846964,4.250191086,4.490281639,4.144229704
L1FLI_1q31.1a,4.228846964,3.901687328,3.76218397,4.550720859
L1FLnI_12q21.32e,4.228846964,4.375090337,4.104374525,3.933383963
L1FLnI_3q25.33f,4.228846964,4.483716649,4.757815007,4.831375252
L1FLnI_Xq26.3b,4.228846964,4.100055682,4.320682957,4.435832965
L1FLnI_1q21.1f,4.228846964,4.580694779,4.25540977,4.435832965
L1FLnI_4q31.21ha,4.228846964,4.668788374,4.183952562,3.933383963
L1FLnI_1q31.3k,4.228846964,3.415094223,4.320682957,3.415094223
L1FLnI_8p22l,4.228846964,4.100055682,4.104374525,3.415094223
L1FLnI_6q22.33b,4.228846964,4.100055682,4.013424892,3.933383963
L1FLnI_14q24.2e,4.228846964,4.100055682,3.904783797,4.303528597
L1FLnI_19p13.3,4.228846964,4.375090337,4.25540977,4.435832965
L1FLnI_4p15.33r,4.228846964,3.901687328,4.25540977,4.144229704
L1FLnI_2q31.2i,4.228846964,3.901687328,4.320682957,4.144229704
L1FLnI_2q24.3r,4.228846964,4.668788374,4.437356059,4.831375252
L1FLnI_9p24.2b,4.228846964,4.250191086,4.25540977,4.653138333
L1FLnI_4p15.31t,4.228846964,4.250191086,4.437356059,3.415094223
L1FLnI_8q13.2l,4.228846964,4.82502043,4.717891913,4.550720859
L1FLnI_12q24.23g,4.228846964,3.415094223,4.104374525,4.144229704
L1FLnI_2p22.3w,4.228846964,4.250191086,4.013424892,3.933383963
L1FLnI_3p22.1g,4.228846964,3.901687328,4.183952562,3.415094223
L1FLnI_Xp11.1b,4.228846964,4.375090337,3.904783797,4.303528597
L1FLnI_4q22.1r,4.228846964,4.250191086,4.013424892,3.415094223
L1FLnI_3q13.11o,4.228846964,4.100055682,4.437356059,3.933383963
L1FLnI_10q21.1f,4.228846964,4.100055682,4.104374525,3.415094223
L1FLnI_20p12.1h,4.228846964,4.749808557,4.437356059,4.653138333
L1FLnI_3p24.3ha,4.228846964,4.100055682,3.904783797,4.144229704
L1FLnI_11p15.2q,4.228846964,4.375090337,4.25540977,4.144229704
L1FLnI_12q21.33c,4.228846964,4.580694779,4.183952562,3.415094223
L1FLnI_Xq26.1k,4.228846964,3.901687328,4.183952562,4.435832965
L1FLnI_12p12.1u,4.228846964,4.483716649,4.381037801,3.933383963
L1FLnI_3q26.2h,4.228846964,3.901687328,4.54030208,3.415094223
L1FLnI_3q26.32m,4.228846964,3.415094223,4.381037801,3.415094223
L1FLnI_4q25m,4.228846964,4.250191086,4.25540977,3.933383963
L1FLnI_1q42.13e,4.228846964,5.083347509,4.381037801,4.831375252
L1FLnI_2p12a,4.228846964,4.250191086,4.183952562,4.144229704
L1FLnI_15q21.3x,4.228846964,4.375090337,4.183952562,3.415094223
L1FLnI_Xq21.33wa,4.228846964,4.375090337,3.76218397,3.933383963
L1FLI_1p31.1b,4.228846964,4.250191086,4.25540977,4.984380576
L1FLnI_1q41sa,4.228846964,4.100055682,4.633070177,4.144229704
L1FLnI_2p25.3l,4.228846964,4.100055682,4.320682957,4.303528597
L1FLnI_Xq27.3aa,4.228846964,4.668788374,4.490281639,4.144229704
L1FLnI_7p15.2b,4.228846964,4.580694779,3.904783797,4.303528597
L1FLnI_12q21.32v,4.228846964,4.749808557,4.320682957,4.435832965
L1FLnI_2q24.3p,4.228846964,4.580694779,4.183952562,3.933383963
L1FLnI_10q21.3c,4.228846964,4.375090337,4.013424892,3.415094223
L1FLnI_7p12.1e,4.228846964,4.100055682,4.183952562,4.435832965
L1FLnI_13q32.1j,4.228846964,3.901687328,5.033395703,4.831375252
L1FLnI_Xp22.2a,4.228846964,3.415094223,4.54030208,3.415094223
L1FLnI_1p31.1va,4.228846964,4.100055682,4.25540977,4.910490058
L1FLnI_3p12.3d,4.228846964,3.901687328,4.104374525,4.303528597
L1FLnI_1q23.3k,4.228846964,4.483716649,4.013424892,4.435832965
L1FLnI_8q13.3n,4.228846964,4.250191086,3.76218397,4.144229704
L1FLnI_1q44f,4.228846964,3.901687328,4.25540977,4.303528597
L1FLnI_4q31.21na,4.228846964,4.250191086,4.437356059,4.831375252
L1FLnI_4q13.1oa,4.228846964,4.100055682,3.904783797,4.653138333
L1FLnI_5q13.1i,4.228846964,4.100055682,3.904783797,4.303528597
L1FLnI_6p22.3p,4.228846964,4.100055682,4.381037801,4.144229704
L1FLnI_8q21.3f,4.228846964,4.483716649,4.104374525,4.303528597
L1FLnI_Xq28o,4.228846964,4.100055682,4.54030208,4.653138333
L1FLnI_15q12e,4.228846964,4.250191086,4.437356059,3.933383963
L1ORF2_4q27a,4.228846964,4.100055682,4.104374525,3.933383963
L1FLnI_Xq21.1yb,4.228846964,3.415094223,4.183952562,3.933383963
L1FLnI_8q21.13a,4.228846964,3.901687328,4.013424892,4.144229704
L1FLnI_3p25.1l,4.228846964,3.901687328,4.013424892,4.303528597
L1FLnI_1q42.2g,4.228846964,4.250191086,3.76218397,4.144229704
L1FLnI_1p34.1b,4.228846964,4.483716649,4.490281639,4.746043237
L1ORF2_5q14.3,4.228846964,4.375090337,4.183952562,3.415094223
L1FLnI_2p14r,4.228846964,3.415094223,4.25540977,4.144229704
L1FLnI_Xq22.3c,4.228846964,4.375090337,4.183952562,3.933383963
L1FLnI_9q22.33e,4.228846964,4.668788374,4.437356059,4.303528597
L1FLnI_3q26.31l,4.228846964,3.415094223,4.381037801,3.933383963
L1FLnI_11q25i,4.228846964,3.901687328,4.183952562,4.303528597
L1FLnI_11p15.1o,4.228846964,3.415094223,4.183952562,4.144229704
L1FLnI_16p11.2s,4.228846964,4.250191086,3.76218397,4.435832965
L1FLnI_21q22.3a,4.228846964,4.250191086,4.183952562,4.550720859
L1FLnI_3p12.1j,4.228846964,3.901687328,4.320682957,4.653138333
L1FLnI_10p12.2k,4.228846964,3.901687328,4.183952562,3.933383963
L1FLnI_Xp11.21hc,4.228846964,4.250191086,4.104374525,3.933383963
L1FLI_2q33.1,4.228846964,4.375090337,4.437356059,3.933383963
L1FLnI_Xq25ea,4.228846964,3.901687328,4.633070177,4.435832965
L1FLnI_11p13b,4.228846964,4.483716649,4.437356059,4.144229704
L1FLnI_11p12r,4.228846964,4.250191086,4.381037801,4.144229704
L1FLnI_2q31.1o,4.228846964,4.100055682,4.013424892,4.303528597
L1FLnI_6q14.1ub,4.228846964,4.100055682,4.25540977,4.746043237
L1FLnI_6p22.1m,4.228846964,3.901687328,4.013424892,4.144229704
L1FLnI_11q14.1p,4.228846964,4.100055682,4.183952562,3.933383963
L1FLnI_2q14.3t,4.228846964,3.901687328,4.104374525,3.933383963
L1FLnI_Xp11.3e,4.228846964,4.580694779,4.587797264,4.144229704
L1FLnI_13q32.1k,4.228846964,3.415094223,4.381037801,3.933383963
L1ORF2_6q13,4.228846964,3.901687328,4.320682957,3.933383963
L1FLnI_10q21.2j,4.228846964,4.250191086,4.013424892,4.435832965
L1FLnI_Xq28r,4.228846964,4.375090337,4.587797264,4.144229704
L1FLnI_4q34.1m,4.228846964,5.139839859,4.381037801,4.653138333
L1FLnI_7q21.13ba,4.228846964,4.483716649,4.320682957,4.550720859
L1FLnI_7p21.3f,4.228846964,4.483716649,3.904783797,3.415094223
L1FLI_10p15.1,4.228846964,4.483716649,4.54030208,4.303528597
L1FLnI_Xq12ya,4.228846964,4.375090337,4.717891913,4.435832965
L1FLnI_13q31.1ma,4.228846964,4.250191086,4.183952562,3.933383963
L1FLnI_3q11.2fa,4.228846964,3.901687328,4.320682957,4.144229704
L1FLnI_18p11.32q,4.228846964,4.483716649,4.104374525,3.415094223
L1FLnI_22q12.3e,4.228846964,4.375090337,4.25540977,4.144229704
L1FLnI_4q23r,4.228846964,4.483716649,4.013424892,4.303528597
L1FLnI_5p12e,4.228846964,3.901687328,4.25540977,3.415094223
L1FLnI_3p25.1f,4.228846964,4.250191086,3.76218397,4.746043237
L1FLnI_2q35m,4.228846964,3.901687328,4.183952562,3.415094223
L1FLnI_21q21.1y,4.228846964,4.100055682,4.183952562,4.303528597
L1FLnI_5q21.2d,4.228846964,4.100055682,4.013424892,4.435832965
L1FLnI_19q13.11b,4.228846964,4.375090337,4.25540977,4.746043237
L1FLnI_6q14.3ca,4.228846964,4.250191086,4.437356059,4.550720859
L1FLnI_6q23.2r,4.228846964,3.901687328,4.320682957,3.415094223
L1FLnI_8q21.3p,4.228846964,4.100055682,4.104374525,3.415094223
L1FLnI_7q21.3o,4.228846964,3.901687328,4.013424892,4.435832965
L1FLnI_8p23.3h,4.228846964,3.901687328,4.104374525,4.144229704
L1FLnI_5q14.3l,4.228846964,4.250191086,4.104374525,4.435832965
L1FLnI_Xq11.2ta,4.228846964,4.250191086,4.437356059,3.933383963
L1FLnI_5p14.1e,4.228846964,3.415094223,4.183952562,4.435832965
L1FLnI_11q14.2f,4.228846964,3.415094223,4.183952562,4.144229704
L1FLnI_4q26ka,4.228846964,3.901687328,4.320682957,4.435832965
L1FLnI_3q24g,4.228846964,4.375090337,4.437356059,3.415094223
L1FLnI_Xq21.32l,4.228846964,4.100055682,4.320682957,4.303528597
L1FLnI_2q31.1l,4.228846964,3.901687328,4.013424892,4.303528597
L1FLnI_16p11.1h,4.228846964,4.100055682,4.104374525,3.415094223
L1FLnI_Xq26.3da,4.228846964,4.375090337,4.54030208,4.144229704
L1FLnI_2q22.2j,4.228846964,3.901687328,4.013424892,4.303528597
L1FLnI_2p15d,4.228846964,4.250191086,4.183952562,4.144229704
L1FLnI_11p15.1w,4.228846964,4.375090337,4.320682957,4.435832965
L1FLnI_6q14.3ra,4.228846964,4.82502043,4.183952562,4.984380576
L1FLnI_8q21.13p,4.228846964,3.901687328,4.104374525,4.144229704
L1FLnI_16q21l,4.228846964,4.250191086,4.183952562,4.550720859
L1FLnI_Xq28ka,4.228846964,4.483716649,4.490281639,3.933383963
L1FLnI_4q21.1f,4.228846964,4.250191086,4.25540977,4.303528597
L1FLnI_8q23.3h,4.228846964,4.250191086,4.320682957,3.933383963
L1FLnI_9q33.1f,4.228846964,3.901687328,4.587797264,4.653138333
L1FLnI_4q21.21c,4.228846964,4.375090337,4.183952562,4.303528597
L1FLnI_7q21.2i,4.228846964,4.375090337,4.013424892,4.435832965
L1FLnI_14q23.1o,4.228846964,4.375090337,4.104374525,4.746043237
L1FLnI_1q44g,4.228846964,4.250191086,4.381037801,4.144229704
L1FLnI_4q31.21c,4.228846964,4.375090337,4.013424892,4.550720859
L1FLI_15q26.1,4.228846964,4.580694779,4.320682957,3.933383963
L1FLnI_11q14.3e,4.228846964,3.901687328,4.104374525,3.933383963
L1FLnI_10q25.3h,4.228846964,4.580694779,4.757815007,3.933383963
L1FLnI_8q13.2j,4.228846964,3.415094223,4.25540977,3.415094223
L1FLnI_6q21h,4.228846964,4.668788374,4.833414619,4.550720859
L1FLnI_7p12.3c,4.228846964,4.250191086,4.104374525,4.435832965
L1FLnI_13q14.3e,4.228846964,4.250191086,4.013424892,4.746043237
L1FLnI_1p32.1k,4.228846964,3.901687328,4.676367186,4.303528597
L1FLnI_3q22.1w,4.228846964,4.250191086,3.904783797,4.550720859
L1FLnI_Xq28f,4.228846964,4.250191086,4.381037801,4.550720859
L1FLnI_1q43a,4.228846964,4.375090337,4.013424892,4.144229704
L1FLnI_Xq25aa,4.228846964,3.415094223,4.437356059,3.415094223
L1FLnI_11q12.1x,4.228846964,5.671048364,4.587797264,6.033854456
L1FLnI_21q21.1m,4.228846964,3.901687328,4.25540977,3.415094223
L1FLnI_8p11.21d,4.228846964,4.100055682,4.320682957,4.144229704
L1FLI_13q14.11a,4.228846964,3.901687328,4.013424892,4.144229704
L1FLnI_14q21.3a,4.228846964,4.375090337,4.183952562,4.303528597
L1FLnI_5q23.3t,4.228846964,4.375090337,4.183952562,4.303528597
L1FLnI_4q31.21ua,4.228846964,3.901687328,4.381037801,4.435832965
L1FLnI_11p14.3a,4.228846964,4.250191086,4.381037801,4.653138333
L1FLnI_5q33.2a,4.228846964,4.580694779,3.904783797,4.435832965
L1FLnI_9q33.1r,4.228846964,4.668788374,4.25540977,4.653138333
L1FLnI_13q12.11i,4.228846964,3.901687328,4.013424892,4.144229704
L1FLnI_11q21d,4.228846964,3.901687328,4.320682957,3.933383963
L1FLnI_4q28.1aa,4.228846964,4.250191086,4.013424892,3.933383963
L1FLnI_3q22.1d,4.228846964,4.250191086,4.013424892,3.933383963
L1FLnI_Xp11.22j,4.228846964,4.483716649,4.381037801,4.435832965
L1FLnI_12p11.1c,4.228846964,4.375090337,4.25540977,4.746043237
L1FLnI_8q13.2g,4.228846964,3.901687328,4.104374525,4.435832965
L1FLnI_3p24.3a,4.228846964,4.375090337,4.104374525,3.415094223
L1FLnI_8q12.3l,4.228846964,4.483716649,4.25540977,4.144229704
L1FLnI_Xp11.4e,4.228846964,3.415094223,4.183952562,3.933383963
L1FLnI_3q12.2a,4.228846964,4.961500413,4.183952562,4.303528597
L1FLnI_2q24.2u,4.228846964,4.100055682,3.76218397,4.550720859
L1FLnI_1q21.1l,4.228846964,4.100055682,4.25540977,4.144229704
L1FLnI_12q23.2g,4.228846964,3.901687328,4.104374525,3.933383963
L1FLnI_6q14.1fb,4.228846964,4.100055682,4.490281639,4.303528597
L1FLnI_5q22.1e,4.228846964,4.250191086,4.104374525,4.831375252
L1FLnI_3q22.1y,4.228846964,4.375090337,4.437356059,4.303528597
L1FLnI_6p12.2e,4.228846964,4.250191086,4.104374525,4.303528597
L1FLnI_2p16.1t,4.228846964,4.483716649,4.013424892,4.303528597
L1FLnI_18q12.3v,4.228846964,4.250191086,4.183952562,4.303528597
L1FLnI_11q22.3ca,4.228846964,4.250191086,4.320682957,4.550720859
L1FLnI_4p12r,4.228846964,4.250191086,4.25540977,3.933383963
L1FLnI_2p24.1a,4.228846964,4.895350115,4.676367186,4.303528597
L1FLnI_7q21.11la,4.228846964,5.245453936,4.833414619,5.296953399
L1FLnI_4p14a,4.228846964,4.375090337,4.437356059,4.435832965
L1FLnI_Xq11.2ca,4.228846964,4.250191086,4.183952562,4.144229704
L1FLnI_14q22.3k,4.228846964,4.668788374,3.904783797,4.303528597
L1FLnI_3p24.1b,4.228846964,4.250191086,4.013424892,3.415094223
L1FLnI_11q12.3c,4.228846964,4.483716649,4.320682957,4.984380576
L1FLnI_5q21.1ca,4.228846964,3.901687328,4.183952562,4.303528597
L1FLnI_3q25.32h,4.228846964,4.100055682,4.013424892,4.144229704
L1FLnI_5q13.3g,4.228846964,4.749808557,3.76218397,4.144229704
L1FLnI_Xq12pa,4.228846964,3.415094223,4.104374525,4.303528597
L1FLnI_18q23e,4.228846964,4.250191086,4.104374525,3.933383963
L1FLnI_5q13.1h,4.228846964,3.415094223,4.104374525,4.144229704
L1FLnI_4q31.21y,4.228846964,4.250191086,4.633070177,4.303528597
L1FLnI_5p14.3a,4.228846964,4.250191086,3.76218397,4.144229704
L1FLnI_Xq23b,4.228846964,3.901687328,4.013424892,4.144229704
L1FLnI_13q12.3m,4.228846964,4.580694779,4.25540977,4.303528597
L1FLnI_7q21.3x,4.228846964,4.100055682,4.104374525,4.144229704
L1FLnI_18q11.2a,4.228846964,4.250191086,4.25540977,4.144229704
L1FLnI_12p12.2f,4.228846964,4.100055682,4.104374525,3.415094223
L1FLnI_9q21.13r,4.228846964,4.375090337,4.104374525,3.415094223
L1FLnI_5q33.3n,4.228846964,4.250191086,4.104374525,4.144229704
L1FLnI_18q21.31e,4.228846964,4.100055682,4.183952562,3.933383963
L1FLnI_10q25.2i,4.228846964,3.901687328,4.25540977,4.303528597
L1FLnI_7q33t,4.228846964,3.415094223,4.013424892,4.550720859
L1FLnI_11p14.1c,4.228846964,3.901687328,3.904783797,4.303528597
L1FLnI_7q31.1sa,4.228846964,3.901687328,4.320682957,3.933383963
L1FLnI_15q21.2g,4.228846964,4.100055682,4.104374525,4.303528597
L1FLnI_3p21.1f,4.228846964,4.250191086,4.104374525,3.933383963
L1FLnI_12q24.12b,4.228846964,4.250191086,4.381037801,4.435832965
L1FLnI_11q23.2g,4.228846964,4.250191086,4.25540977,3.933383963
L1FLnI_7q31.2k,4.228846964,3.415094223,4.104374525,4.144229704
L1FLnI_1p12b,4.228846964,4.250191086,4.183952562,4.435832965
L1FLnI_Xq21.1lf,4.228846964,4.375090337,4.320682957,4.144229704
L1FLnI_18q12.2g,4.228846964,4.375090337,4.381037801,4.550720859
L1FLnI_6q23.3l,4.228846964,4.749808557,4.25540977,4.303528597
L1FLnI_4q34.1r,4.228846964,4.483716649,3.76218397,3.933383963
L1FLnI_6p25.3b,4.228846964,3.901687328,4.183952562,3.933383963
L1FLnI_2q37.3a,4.228846964,4.250191086,4.437356059,4.144229704
L1FLnI_12q22g,4.228846964,4.375090337,3.76218397,3.933383963
L1FLnI_Xp21.1m,4.228846964,4.250191086,4.183952562,3.933383963
L1FLnI_2q23.3l,4.228846964,3.901687328,4.183952562,3.933383963
L1FLI_2q31.1a,4.228846964,3.415094223,4.013424892,4.303528597
L1FLnI_1p12n,4.228846964,4.100055682,3.415094223,4.550720859
L1FLnI_4q25k,4.228846964,3.415094223,4.183952562,3.933383963
L1FLnI_14q21.2y,4.228846964,4.100055682,4.013424892,3.933383963
L1FLnI_Xp11.21h,4.122107944,4.483716649,4.104374525,3.933383963
L1FLnI_1q32.2k,4.122107944,4.580694779,4.013424892,3.933383963
L1FLnI_2q22.2b,4.122107944,4.100055682,4.183952562,4.303528597
L1FLnI_15q26.1i,4.122107944,4.100055682,4.320682957,4.550720859
L1FLnI_7p13f,4.122107944,3.901687328,4.104374525,4.144229704
L1FLnI_12q12ca,4.122107944,4.483716649,4.183952562,4.144229704
L1FLnI_1p32.3j,4.122107944,4.375090337,4.633070177,4.144229704
L1FLnI_6q14.1oa,4.122107944,4.100055682,4.013424892,4.144229704
L1FLnI_6q14.3z,4.122107944,4.250191086,4.490281639,4.144229704
L1FLnI_14q21.1ca,4.122107944,4.250191086,4.104374525,3.415094223
L1ORF2_18p11.21,4.122107944,4.250191086,4.25540977,3.933383963
L1FLnI_Xq26.2j,4.122107944,4.483716649,3.904783797,4.144229704
L1FLnI_4q34.1n,4.122107944,3.901687328,4.104374525,4.746043237
L1FLnI_11q14.3m,4.122107944,4.375090337,4.25540977,4.435832965
L1FLnI_1q25.3r,4.122107944,4.483716649,4.437356059,4.303528597
L1FLnI_3p21.1a,4.122107944,3.415094223,4.320682957,4.144229704
L1FLnI_9q21.11h,4.122107944,4.580694779,4.25540977,4.435832965
L1FLnI_8q22.3b,4.122107944,3.901687328,4.490281639,4.144229704
L1FLnI_12q23.1z,4.122107944,4.100055682,4.54030208,4.144229704
L1FLI_4q13.1,4.122107944,4.250191086,4.183952562,3.933383963
L1FLnI_4q21.21d,4.122107944,4.100055682,4.633070177,3.415094223
L1FLnI_11q12.3g,4.122107944,4.580694779,3.76218397,4.303528597
L1FLnI_1p33x,4.122107944,3.415094223,4.633070177,4.303528597
L1FLnI_Xp22.2b,4.122107944,4.100055682,4.437356059,4.144229704
L1FLnI_3q13.13b,4.122107944,4.250191086,4.013424892,4.144229704
L1FLnI_13q33.1d,4.122107944,4.483716649,4.013424892,3.415094223
L1FLnI_4q21.21p,4.122107944,3.901687328,4.381037801,3.415094223
L1FLnI_12q12ha,4.122107944,3.415094223,4.183952562,4.653138333
L1FLnI_6q22.1ma,4.122107944,3.901687328,4.320682957,3.933383963
L1FLnI_2q24.3n,4.122107944,4.749808557,4.183952562,4.435832965
L1FLnI_8q21.13cb,4.122107944,4.668788374,4.104374525,4.831375252
L1FLnI_14q32.12d,4.122107944,4.749808557,4.25540977,4.144229704
L1FLnI_20p11.22j,4.122107944,4.375090337,4.013424892,4.144229704
L1FLnI_Xq13.1r,4.122107944,4.100055682,4.381037801,4.303528597
L1FLnI_2p25.3d,4.122107944,3.901687328,4.25540977,4.303528597
L1FLnI_4q31.22q,4.122107944,4.250191086,4.320682957,3.933383963
L1FLnI_8q21.2p,4.122107944,4.250191086,4.25540977,4.653138333
L1FLnI_Xq26.3ea,4.122107944,4.375090337,4.104374525,4.746043237
L1FLnI_4q21.1k,4.122107944,4.250191086,4.490281639,3.415094223
L1FLnI_4q31.21h,4.122107944,4.483716649,3.76218397,4.910490058
L1FLnI_8q13.3p,4.122107944,4.250191086,4.381037801,4.144229704
L1FLnI_15q26.1h,4.122107944,4.375090337,3.904783797,3.933383963
L1FLnI_11q12.1s,4.122107944,4.100055682,4.490281639,4.303528597
L1FLnI_8q22.3w,4.122107944,4.100055682,4.25540977,3.415094223
L1FLnI_4q35.1e,4.122107944,4.100055682,4.013424892,4.303528597
L1FLnI_3p14.3d,4.122107944,4.100055682,4.381037801,4.435832965
L1FLnI_3q25.32p,4.122107944,3.415094223,4.587797264,4.831375252
L1FLnI_7q21.13ca,4.122107944,4.250191086,4.104374525,3.933383963
L1FLnI_3p13e,4.122107944,4.375090337,4.183952562,4.144229704
L1FLnI_12q12ja,4.122107944,3.901687328,4.320682957,3.933383963
L1FLnI_20q13.2j,4.122107944,4.100055682,3.904783797,4.303528597
L1FLnI_2q23.3i,4.122107944,4.375090337,4.437356059,3.933383963
L1FLnI_3p22.3h,4.122107944,4.100055682,4.320682957,3.933383963
L1FLnI_4p13r,4.122107944,4.250191086,4.25540977,3.933383963
L1FLnI_15q14o,4.122107944,4.250191086,4.381037801,4.144229704
L1FLnI_1p21.1z,4.122107944,3.415094223,4.104374525,4.435832965
L1FLnI_7q33l,4.122107944,3.901687328,4.25540977,3.415094223
L1FLnI_3p26.3m,4.122107944,4.483716649,4.104374525,3.933383963
L1FLnI_3q13.2j,4.122107944,4.375090337,4.104374525,3.933383963
L1FLnI_11q25f,4.122107944,4.580694779,4.587797264,4.550720859
L1FLnI_12q13.2g,4.122107944,4.100055682,4.320682957,4.144229704
L1FLnI_6q14.3e,4.122107944,4.100055682,4.013424892,4.303528597
L1FLnI_1p31.1h,4.122107944,4.483716649,3.76218397,3.933383963
L1FLnI_1p21.3g,4.122107944,4.100055682,4.013424892,4.435832965
L1FLnI_Xq13.3v,4.122107944,4.483716649,3.76218397,4.303528597
